,xcl_caval-ud-train_Case=Abl,xcl_caval-ud-dev_Case=Abl,xcl_caval-ud-test_Case=Abl,hu_szeged-ud-dev_Case=Abl,hu_szeged-ud-test_Case=Abl,hu_szeged-ud-train_Case=Abl,tr_pud-ud-test_Case=Abl,fi_ood-ud-test_Case=Abl,sah_yktdt-ud-test_Case=Abl,sa_vedic-ud-test_Case=Abl,sa_vedic-ud-train_Case=Abl,sa_vedic-ud-dev_Case=Abl,la_circse-ud-test_Case=Abl,tr_atis-ud-dev_Case=Abl,tr_atis-ud-train_Case=Abl,tr_atis-ud-test_Case=Abl,hi_pud-ud-test_Case=Abl,la_perseus-ud-test_Case=Abl,la_perseus-ud-train_Case=Abl,tr_kenet-ud-dev_Case=Abl,tr_kenet-ud-test_Case=Abl,tr_kenet-ud-train_Case=Abl,ess_sli-ud-test_Case=Abl,ky_tuecl-ud-test_Case=Abl,hit_hittb-ud-test_Case=Abl,sa_ufal-ud-test_Case=Abl,et_ewt-ud-train_Case=Abl,et_ewt-ud-test_Case=Abl,et_ewt-ud-dev_Case=Abl,gub_tudet-ud-test_Case=Abl,ml_ufal-ud-test_Case=Abl,egy_ujaen-ud-test_Case=Abl,sq_tsa-ud-test_Case=Abl,mr_ufal-ud-train_Case=Abl,si_stb-ud-test_Case=Abl,olo_kkpp-ud-test_Case=Abl,olo_kkpp-ud-train_Case=Abl,hy_bsut-ud-train_Case=Abl,hy_bsut-ud-test_Case=Abl,hy_bsut-ud-dev_Case=Abl,mdf_jr-ud-test_Case=Abl,mdf_jr-ud-train_Case=Abl,vep_vwt-ud-test_Case=Abl,la_llct-ud-dev_Case=Abl,la_llct-ud-test_Case=Abl,la_llct-ud-train_Case=Abl,fi_tdt-ud-train_Case=Abl,fi_tdt-ud-test_Case=Abl,fi_tdt-ud-dev_Case=Abl,myv_jr-ud-test_Case=Abl,myv_jr-ud-train_Case=Abl,tr_framenet-ud-test_Case=Abl,tr_framenet-ud-train_Case=Abl,tr_framenet-ud-dev_Case=Abl,ky_ktmu-ud-train_Case=Abl,ky_ktmu-ud-test_Case=Abl,la_proiel-ud-test_Case=Abl,la_proiel-ud-dev_Case=Abl,la_proiel-ud-train_Case=Abl,kpv_ikdp-ud-test_Case=Abl,kpv_lattice-ud-test_Case=Abl,tt_nmctt-ud-test_Case=Abl,tr_gb-ud-test_Case=Abl,fi_pud-ud-test_Case=Abl,hy_armtdp-ud-train_Case=Abl,hy_armtdp-ud-dev_Case=Abl,hy_armtdp-ud-test_Case=Abl,ota_boun-ud-train_Case=Abl,ota_boun-ud-test_Case=Abl,et_edt-ud-dev_Case=Abl,et_edt-ud-train_Case=Abl,et_edt-ud-test_Case=Abl,sjo_xdt-ud-test_Case=Abl,la_udante-ud-train_Case=Abl,la_udante-ud-test_Case=Abl,la_udante-ud-dev_Case=Abl,hyw_armtdp-ud-test_Case=Abl,hyw_armtdp-ud-dev_Case=Abl,hyw_armtdp-ud-train_Case=Abl,arr_tudet-ud-test_Case=Abl,aln_gps-ud-test_Case=Abl,kk_ktb-ud-test_Case=Abl,kk_ktb-ud-train_Case=Abl,gn_oldtudet-ud-test_Case=Abl,ta_mwtt-ud-test_Case=Abl,ota_dudu-ud-test_Case=Abl,ug_udt-ud-test_Case=Abl,ug_udt-ud-dev_Case=Abl,ug_udt-ud-train_Case=Abl,xum_ikuvina-ud-test_Case=Abl,la_ittb-ud-dev_Case=Abl,la_ittb-ud-test_Case=Abl,la_ittb-ud-train_Case=Abl,qtd_sagt-ud-test_Case=Abl,qtd_sagt-ud-dev_Case=Abl,qtd_sagt-ud-train_Case=Abl,krl_kkpp-ud-test_Case=Abl,eu_bdt-ud-train_Case=Abl,eu_bdt-ud-test_Case=Abl,eu_bdt-ud-dev_Case=Abl,fi_ftb-ud-dev_Case=Abl,fi_ftb-ud-train_Case=Abl,fi_ftb-ud-test_Case=Abl,eme_tudet-ud-test_Case=Abl,tr_tourism-ud-train_Case=Abl,tr_tourism-ud-dev_Case=Abl,tr_tourism-ud-test_Case=Abl,aqz_tudet-ud-test_Case=Abl,tr_imst-ud-train_Case=Abl,tr_imst-ud-dev_Case=Abl,tr_imst-ud-test_Case=Abl,gu_gujtb-ud-test_Case=Abl,bxr_bdt-ud-train_Case=Abl,bxr_bdt-ud-test_Case=Abl,bej_nsc-ud-test_Case=Abl,tr_boun-ud-dev_Case=Abl,tr_boun-ud-test_Case=Abl,tr_boun-ud-train_Case=Abl,tr_penn-ud-dev_Case=Abl,tr_penn-ud-test_Case=Abl,tr_penn-ud-train_Case=Abl
0,1.0000000000000002,0.9971142471553629,0.9994550618339275,0.9695218850238296,0.9785920239893684,0.9683925152317905,0.9783256243952152,0.9781586418713166,0.9544687657335327,0.9508056491160094,0.9362674853748876,0.9145898998477563,0.9636244446159941,0.904250478508897,0.9001086918677984,0.901545682630895,0.6910572627516796,0.9713831378120259,0.9781243003360456,0.9832125135950252,0.9802023696464446,0.9906531259426158,0.7072730446963291,0.9773025533598527,0.9759345880382277,0.9906725227234574,0.9898795994971431,0.9938057326730015,0.9705856177280928,0.9773025533598527,0.6910572627516796,0.6910572627516796,0.9696642423241866,0.9773025533598527,0.9404098204366993,0.8009725409217936,0.9773025533598527,0.9659497436790802,0.9719093568947978,0.966472965612684,0.9511837705220747,0.7979641933502564,0.9341413775411136,0.9820717793153849,0.9836007528813601,0.9826490164298656,0.9917775440270938,0.9921439743164674,0.9876646213953477,0.9735428531647484,0.9471110687000742,0.986299676391577,0.9624174985515174,0.9267195531065183,0.9793444715171337,0.982104659894738,0.985921510249848,0.986067690844353,0.9862245035734379,0.928267341585541,0.9556809001559576,0.9893709194586636,0.9702852505465437,0.9826285812851457,0.9754583349322176,0.9678789998624577,0.9663044524059121,0.9820473312673978,0.9830430436749206,0.9910865787689034,0.991484920710243,0.9878936837484174,0.7234455695654081,0.981036240273771,0.972315574945436,0.9830444810231977,0.9761148091443322,0.9719795201420858,0.9712071090195585,0.6910572627516796,0.9918997739798829,0.9876352752162734,0.9881127044777066,0.9773025533598527,0.9773025533598527,0.9900645887481035,0.9902996776732654,0.9894179904906436,0.9908615408041151,0.9165984808061465,0.9854839682547584,0.9889469989118691,0.9849076720759402,0.9888377440142656,0.9861445865802767,0.9857111665527316,0.9733939790828373,0.9811871547584109,0.9816772608654166,0.9805158890655206,0.8889572440280276,0.8771575281860347,0.9021689017661465,0.9765216482784176,0.9252559842308065,0.8519490897461538,0.9080033331410083,0.9773025533598527,0.986211361926564,0.9881624734491711,0.9876647338324323,0.9773025533598527,0.8095986593782636,0.8807882987888677,0.8234906107970942,0.9800019336778053,0.9786596864828713,0.9806823346791157,0.9750849167434636,0.9868085633884809,0.9816738471487001
1,0.9971142471553629,0.9999999999999997,0.998192789587312,0.9802425701972957,0.9884915167627869,0.9793395955687124,0.9862241628172055,0.9840231689080828,0.966442189083258,0.9575289157500543,0.9430055802757266,0.9205635902011902,0.971476155677124,0.8850596290319366,0.8798982990552623,0.8818598409158285,0.6991864330677201,0.9770955002658993,0.9819039196039614,0.9879125997554529,0.9823495784028091,0.9925649234526815,0.715592967443957,0.9887989362716382,0.9868238800487477,0.9822750150629816,0.9958149574843328,0.9962703535533941,0.9820029867625983,0.9887989362716382,0.6991864330677201,0.6991864330677202,0.9541791423521205,0.9887989362716382,0.9514722200514099,0.8104324428689742,0.9887989362716382,0.9756555974755952,0.9811244480793169,0.9756488731463581,0.9557470577110845,0.8073509506907651,0.9404439495485519,0.9801595559564775,0.9813048942777621,0.9812976057414041,0.9922555125279152,0.993861367799212,0.9830949120749284,0.9830087910483121,0.9569911426244818,0.9926507661724191,0.9652673257113268,0.9331375898955518,0.978528735971974,0.9773559580674969,0.9884808391917972,0.9884250838387291,0.9891273992565026,0.9218595533062482,0.9473275918745874,0.9890676129534897,0.9756345276884959,0.9861956963495195,0.9847851731963231,0.9793044162174899,0.9756776201430118,0.9871964341374311,0.9903088220585268,0.9951695468796141,0.9960337977977803,0.9935985180497685,0.7319557358951344,0.9868851366300319,0.9772660077011681,0.9882307540498447,0.9861163843426114,0.9812582211908111,0.980691010639953,0.6991864330677201,0.9945278327162663,0.9825435865337165,0.9877209504671433,0.9887989362716382,0.9887989362716382,0.9906199180204468,0.992045416332229,0.9927569611467904,0.9886994484977739,0.9239051826643678,0.9900332124195401,0.9929430523436642,0.9900527448193966,0.9927673489637343,0.9928555643592516,0.9905097046305162,0.98154974903353,0.9866244634481866,0.9862442486345612,0.9855848370478805,0.8631405608490306,0.8506961623145628,0.8787617140508956,0.9880088451057064,0.9288273754104436,0.8583973312578719,0.9157490737878073,0.9887989362716382,0.9878912314903189,0.9880517042977356,0.9892009902501854,0.9887989362716382,0.779245948304482,0.8565858696787083,0.8319282705637675,0.9879509138023944,0.9869491065548178,0.9881694706118597,0.9669454894836681,0.9874585332043019,0.9755795547552866
2,0.9994550618339275,0.998192789587312,0.9999999999999998,0.9727285509216587,0.9809385457464398,0.9715151819413437,0.9812462635258548,0.980464699228257,0.956910159397463,0.9527215925494189,0.9379509821349236,0.9166709175866414,0.9688065617913167,0.9013684148728217,0.8970737089211288,0.8985409178392286,0.6933472816042412,0.9757471111336442,0.9812015952819652,0.9857597748979176,0.981807621732043,0.9925403715094713,0.709616799249771,0.9805411290792355,0.978727538604447,0.9886347470824082,0.9924353578184788,0.9943517010031654,0.9738019349313478,0.9805411290792355,0.6933472816042412,0.6933472816042413,0.9660924853123153,0.9805411290792355,0.9435261413756604,0.8103246016744435,0.9805411290792355,0.9688689200213967,0.974801574240072,0.9695788502303632,0.9527478066436942,0.800608479352208,0.9332334226045623,0.9822162915238691,0.9839082830599194,0.9827615285866335,0.9937040777832058,0.993959183460157,0.9883900958101823,0.9766620351243369,0.9502300616310404,0.9885324898826515,0.964581867526164,0.9287434773298995,0.9792156129653888,0.9820816936375166,0.9880953160023124,0.9879794324331016,0.9882314395409264,0.929281500914819,0.9549224431301352,0.9899731049278039,0.9727566041498473,0.9857381286742223,0.9783287612699748,0.9709255863480492,0.9691161469567676,0.9845676090871935,0.9858697588648211,0.9932210084214397,0.9939922768354982,0.990518158933637,0.7258429164748527,0.9839864685974021,0.9746826270199661,0.9860463497884658,0.9792572491985909,0.9748563579157318,0.9741302389375807,0.6933472816042412,0.9930368551405208,0.9879394019733994,0.9896942007128837,0.9805411290792355,0.9805411290792355,0.9914492326442899,0.9919470600105007,0.991784103135049,0.9916491902086397,0.9250514548578399,0.9872421541478743,0.9906526443138803,0.9874510001864867,0.9907930068674929,0.9884355894371949,0.9879517770054063,0.9765901012261343,0.9832396428013546,0.9836599854232544,0.9824628259211027,0.8849127977095435,0.8730815973449588,0.8986292224174441,0.979757636242118,0.9265385079777034,0.8540686266255875,0.9099292583934789,0.9805411290792355,0.9887341963490182,0.9900921506949664,0.9899160001796631,0.9805411290792355,0.8044174772010371,0.8768573014279291,0.8258973424602539,0.9830989179111509,0.9821168633105705,0.983590849432907,0.9747330563861498,0.9879976275214306,0.9816177252719541
3,0.9695218850238296,0.9802425701972957,0.9727285509216587,1.0,0.9923642384959291,0.9952512341225346,0.9830014456990648,0.9797452685144804,0.9661836955315141,0.9536493233059714,0.9383403573414056,0.9169328394107624,0.9634896931578565,0.8263381479273808,0.8192942384352819,0.8221759874621818,0.7000665968986379,0.9667170869341742,0.9709828902683937,0.978096180497778,0.967584970856221,0.9766793625113541,0.7164937844761751,0.9900436758984323,0.987527677737292,0.9491436005026591,0.9870969414613675,0.9799237133467572,0.9832391713764922,0.9900436758984323,0.7000665968986379,0.700066596898638,0.9022489559206806,0.9900436758984323,0.9526699713157442,0.8083672763401878,0.9900436758984323,0.9774403829738574,0.9807951335129802,0.978372320820307,0.9438373357240237,0.8083672763401878,0.9392378996653787,0.9597903690864757,0.9599813763288234,0.9615311944692089,0.9733804726418245,0.9794377368454381,0.9528413589611485,0.983083604503092,0.956574056104773,0.9833444150665315,0.9519525225526494,0.9249917334045153,0.9571113472399133,0.9455702001611469,0.974374138544789,0.9736520027307377,0.9762244637855563,0.9013487149699017,0.9091912424539312,0.9652069405797613,0.9665238478940311,0.9708093852404097,0.9836902349382831,0.9803349477390315,0.9749596480997283,0.9800994718062775,0.984993849418461,0.9843830920583717,0.9844296281998689,0.9855631598333435,0.7328771510343571,0.9759243751665505,0.9667999810842609,0.9754046325180821,0.9870163266160444,0.9811168058000532,0.9802454940330603,0.7000665968986379,0.9783276522451435,0.9534867251885343,0.9696015685407102,0.9900436758984323,0.9900436758984323,0.9716320285211941,0.9743964834284111,0.9790552534798533,0.9638362071002219,0.9217405109147425,0.9758925306118877,0.9758747453007104,0.9763068465730182,0.9800710644454481,0.9857902185079808,0.9798937934913058,0.98218555512106,0.9775753896354554,0.9764884891115719,0.9750960272888437,0.7923400626503394,0.7787149620827561,0.8114655224487248,0.9892525901341581,0.9152913538810944,0.8526888011634401,0.9114516126421252,0.9900436758984323,0.9710447458019305,0.9669095461303201,0.9719992017163835,0.9900436758984323,0.7000665968986379,0.7890326319918933,0.8306556998071207,0.9843597372062666,0.9841872912167009,0.9841774504540532,0.930474961131989,0.9676990159434102,0.9427188254503104
4,0.9785920239893684,0.9884915167627869,0.9809385457464398,0.9923642384959291,0.9999999999999998,0.9951124463393541,0.9893027691077585,0.9828242346197485,0.9730255451346557,0.9586225118794985,0.9442745582628987,0.921404449664003,0.970503926493098,0.8320273077680161,0.8248463535579841,0.8278243674550394,0.7050239879106325,0.9750538039205215,0.9785569830199353,0.983832026761971,0.9733363065778137,0.9821351149380252,0.7215675015525898,0.9970544855015815,0.99452067076881,0.9563104084594551,0.9939266215738525,0.9890955817263709,0.9902017961502158,0.9970544855015815,0.7050239879106325,0.7050239879106326,0.9136305804248986,0.9970544855015815,0.9594161260017698,0.8140915784106943,0.9970544855015815,0.9812062209401,0.9843234524948322,0.9804903160780163,0.9500538073875467,0.8140915784106943,0.9458889376416985,0.9696983175499005,0.9691368672441204,0.9718343519209988,0.979811330642486,0.9846718651361526,0.959807718151692,0.9877281486567774,0.9627053393710661,0.9903077851038133,0.9584980248299323,0.9315418898120102,0.9638889527010294,0.9522660791421682,0.9821724630881545,0.9820792459682164,0.9843000751988311,0.895381360028311,0.9156295106322627,0.9720418734749208,0.9727251238779272,0.9777546735662642,0.9890898265657708,0.9877901445322542,0.9797299298779485,0.9832120079573271,0.9908667119511707,0.9912895405010814,0.9908970328930008,0.9909622292956436,0.738066883864818,0.9846046074931929,0.9752875015682031,0.9840666268690673,0.991471893891203,0.9853646717381577,0.9850712612704597,0.7050239879106325,0.9875925991740272,0.9591233347055494,0.973669719680644,0.9970544855015815,0.9970544855015815,0.9773088771170609,0.9810631816336525,0.9846619279794224,0.9696591688562379,0.9225748053076627,0.9850899754825886,0.9847844012898714,0.9845758517519222,0.9873798176894855,0.9919629013385011,0.986339805154742,0.9834884862283443,0.9860158546304078,0.9841970961386456,0.9836702154753969,0.7990304899558817,0.7849338778411447,0.8179300083231416,0.9962577978110406,0.920224087177215,0.8580730633396676,0.9158462629308287,0.9970544855015815,0.9761580000107515,0.9721292687710567,0.977041190363044,0.9970544855015815,0.7050239879106325,0.7932856448774455,0.8373225778746575,0.990359197991372,0.9900713794294324,0.9895355197770472,0.9364181403797123,0.9740308631194499,0.9485924426699517
5,0.9683925152317905,0.9793395955687124,0.9715151819413437,0.9952512341225346,0.9951124463393541,1.0,0.9823970058459072,0.9773683986056325,0.965893835039587,0.9516738066330233,0.9368350313639867,0.914722261952635,0.962235087486251,0.8260140338413627,0.8189313344931282,0.8218478164324701,0.6998565730190204,0.9660511201634577,0.969381801584561,0.977244155226649,0.9667782963197785,0.9757010328494804,0.7162788323487572,0.989746657279455,0.9872314139317814,0.9470465230134856,0.9861024720675211,0.9796297307729306,0.982944194146784,0.989746657279455,0.6998565730190204,0.6998565730190205,0.9019782762068608,0.989746657279455,0.952384165016376,0.8081247616533209,0.989746657279455,0.9757834587606049,0.978897420257543,0.9760915102505591,0.9433349697077468,0.8081247616533209,0.9389561230623449,0.9580871590894742,0.9581807611736098,0.9599332637381256,0.9722190916664011,0.9779945636386854,0.9520622331483752,0.9817014026840716,0.9559855692323433,0.9830494062631299,0.951575156927838,0.9247142307307349,0.956824208503022,0.9452865238326827,0.972620506686297,0.9719706279827132,0.9746930408290668,0.8952828728191794,0.9089184800154713,0.9649173731197619,0.9659321578793661,0.9702306743641406,0.982571832312765,0.9802816380682207,0.9736658833224435,0.9780091676603807,0.9841811304828331,0.9828330039362687,0.9833815541403603,0.984161608174486,0.732657283805689,0.9747123058596342,0.9652080721229166,0.9741968270173003,0.9857717658371391,0.9796179596821164,0.9790526278694223,0.6998565730190204,0.977794530247359,0.9526772918972229,0.967997732537628,0.989746657279455,0.989746657279455,0.9707757374826663,0.9739946760295195,0.9781391380275016,0.9630767257442598,0.9187925479655679,0.9746483439582895,0.9747726348335658,0.9750374830009518,0.9799499903640879,0.9851153087367585,0.9793685094284563,0.9792385133853678,0.9770933882009921,0.9754309442881435,0.9746086035587442,0.7916907236922442,0.7781049948037377,0.8108296975061273,0.9889558088453178,0.9142899997397069,0.852126141630214,0.9102116677294028,0.989746657279455,0.9699261088017493,0.9658558525970574,0.9708436644694807,0.989746657279455,0.6998565730190204,0.7881697459454984,0.830774749687863,0.9836087234662791,0.9833827622317313,0.9831261162053528,0.9298927611299124,0.967164340453241,0.9420596230780426
6,0.9783256243952152,0.9862241628172055,0.9812462635258548,0.9830014456990648,0.9893027691077585,0.9823970058459072,1.0000000000000002,0.9815677073479508,0.9778946274247787,0.956331084214453,0.9412841836279361,0.9193104582596038,0.9672435438811701,0.8456247972978332,0.8390574054646459,0.841724061092015,0.7116642073472692,0.9759155463541153,0.9786299475726483,0.9925321759822164,0.9814470504658449,0.9892652765313856,0.7177459906819647,0.9917739614386887,0.9894626222239356,0.9581674161157013,0.9917361994264721,0.9855655910301613,0.9854432440515614,0.9917739614386887,0.7116642073472692,0.7116642073472693,0.916431996382362,0.9917739614386887,0.9554643298139204,0.8133737470082256,0.9917739614386887,0.9778724820535032,0.9826875805375495,0.9785545983209544,0.9546666680798269,0.8157695459684855,0.9436630595004625,0.9656511315062493,0.9663605626588893,0.9672566935973738,0.9802085039857518,0.9826891688493138,0.9623697689730379,0.9869264213225449,0.9619387195781203,0.9915292897818155,0.9698539624579398,0.9392189744628974,0.9664430034702833,0.9590552599883035,0.9825069991206379,0.982351156909031,0.9842203643957053,0.9080304912142503,0.9376141081073724,0.974522172907671,0.9785392957684836,0.9784317930769176,0.9865300288457525,0.9824016332293791,0.977940368081623,0.9931723635366231,0.9977346034948428,0.9889491451398269,0.9899625064755444,0.9897844677419712,0.7440219554015967,0.9809063419968383,0.9711438231198526,0.981322988904675,0.9876330731333969,0.9830142129543286,0.9824544078672364,0.7116642073472692,0.9887029591297609,0.9687113946234551,0.9823625897386056,0.9917739614386887,0.9917739614386887,0.9886706925539226,0.9841704852802416,0.9899514610134287,0.9754266587779523,0.9261196964510486,0.9810840469700458,0.9824600859785728,0.9818296207466206,0.9906107828078285,0.9938810643868204,0.988646246425416,0.9835860608095951,0.9859033121843434,0.9847632129325072,0.9831037934754607,0.8150118171093375,0.801170140142405,0.8328183147222801,0.9909814931048447,0.9413540581151263,0.8871239611203118,0.9387686616281881,0.9917739614386887,0.9896814829121362,0.9831878313276614,0.9900300416396834,0.9917739614386887,0.7241131439189415,0.8124584657107095,0.8383521338338757,0.9989409263364483,0.9987362104956712,0.9942195401658469,0.9488478211815362,0.9790938530711674,0.9592218034931079
7,0.9781586418713166,0.9840231689080828,0.980464699228257,0.9797452685144804,0.9828242346197485,0.9773683986056325,0.9815677073479508,1.0000000000000002,0.9635608418461223,0.9561892645974887,0.9401303896041936,0.9191852239165352,0.9709339205222439,0.8445032956495411,0.8384688317584671,0.8408336323355446,0.7056503290095426,0.9746061657686848,0.9791790183709673,0.978648401441962,0.9735154128633077,0.9807111351157808,0.7112659862229169,0.9828199585241147,0.9803223179971605,0.9621901117021048,0.9885066044665344,0.9806968796949309,0.9760651021325909,0.9828199585241147,0.7056503290095426,0.7056503290095427,0.9192877763423213,0.9828199585241147,0.9457189460313907,0.8209876543209877,0.9828199585241147,0.9734252358750767,0.9792871355589398,0.9744873060196376,0.9570431449952087,0.8086419753086421,0.9323848796425264,0.9732180731900835,0.9731889215072957,0.9740270076314129,0.9895196129581215,0.989923223588782,0.9702270763766477,0.9832050970596072,0.9578150322365053,0.980393388600256,0.9529418464667014,0.9238933826251602,0.9588983276005392,0.9525772140814625,0.9836012543215433,0.9834306284113324,0.9844066590122581,0.9179023125410634,0.9181786404278194,0.9701756192033275,0.966567080310018,0.9911402693558221,0.9806088131687359,0.973789043026316,0.9721549572758807,0.9828830399189654,0.9842822325026402,0.9885292904511479,0.9876963290605119,0.9886038215705697,0.7376957208691738,0.9815047206374117,0.9735439996876382,0.9817976617850167,0.9807533423301272,0.9785558854038475,0.9763200183734274,0.7056503290095426,0.9821389425268136,0.9618393325103808,0.9745347248048066,0.9828199585241147,0.9828199585241147,0.9744718989116011,0.9768044794588081,0.9820369233390424,0.969875566813926,0.9373852423833869,0.9846570847942887,0.9861977790911057,0.983801785138534,0.9797501698882574,0.9859740839604902,0.9807126666965597,0.9818764511464431,0.9794957203643255,0.9799391507565125,0.9776175722865231,0.8200281315404215,0.8058426050899439,0.8380615981154428,0.9820346448082047,0.9206935219782434,0.8551688229486561,0.91635796773979,0.9828199585241147,0.9778356121417914,0.9747104568292427,0.9783949876065787,0.9828199585241147,0.7270336723128621,0.8157033646150285,0.8258326007996922,0.9824128315381812,0.9830491256578331,0.9829072444236453,0.9412262636566211,0.9712320267554801,0.9523185710518648
8,0.9544687657335327,0.966442189083258,0.956910159397463,0.9661836955315141,0.9730255451346557,0.965893835039587,0.9778946274247787,0.9635608418461223,1.0,0.9403451091184274,0.926100946515425,0.9011346420493105,0.9484888425328455,0.8145279170615304,0.8075331775115142,0.8105892007053633,0.6900655593423541,0.9674475008611012,0.9680588895024494,0.9786454421110252,0.9589322359711767,0.9716076647627371,0.7062580707895991,0.9759000729485332,0.9734200179279635,0.9318041508356227,0.9723836714835222,0.9659246825361315,0.9691927764716238,0.9759000729485332,0.6900655593423541,0.6900655593423543,0.8893595740629328,0.9759000729485332,0.9390602830316851,0.7968190728895959,0.9759000729485332,0.9611212734868592,0.9660255669222193,0.9595747376536221,0.9368146195150514,0.7968190728895959,0.9258200997725514,0.942924638945051,0.9428157908967467,0.9451490673360134,0.957888470656723,0.9618043143654377,0.9384490081128197,0.9680869476543543,0.9483589333980019,0.981412723125765,0.9489866033710428,0.9300130009646576,0.943438210181672,0.9363770396182767,0.9587457398815117,0.9590261073701947,0.9609086259912366,0.8763841367493649,0.8962026842197457,0.9549419221219367,0.9572579841716372,0.9580797751915762,0.968288613142991,0.9676358935089983,0.9609619183745152,0.9794252644660051,0.9773520512787828,0.9677031729412966,0.9697165943722701,0.970393158841905,0.722407387237445,0.9606699432670909,0.95133477688366,0.960819893967247,0.9697668912121871,0.9657593172763342,0.9653672404140078,0.6900655593423541,0.9812444404259271,0.9394490806266113,0.9530114595353386,0.9759000729485332,0.9759000729485332,0.9634060724866756,0.9602480550917524,0.9652763384937515,0.9503904903847328,0.9030006212221175,0.9637624260976425,0.9658146823023016,0.963134220865425,0.9670078605705047,0.973974521230687,0.9654127249809438,0.962621902223779,0.9640654698568044,0.9609437530169526,0.9607594654058641,0.7818221618957291,0.7672846361770538,0.8022192067638161,0.9751202885068385,0.9775189104987381,0.9424147530784204,0.9776118338738161,0.9759000729485332,0.9718887774000565,0.9653605421166825,0.9735563576736688,0.9759000729485332,0.6900655593423541,0.7878173268247263,0.818789087563493,0.9785349604266605,0.9786821477415557,0.9787846021010723,0.9238826454860626,0.9548430258065627,0.9406745495674516
9,0.9508056491160094,0.9575289157500543,0.9527215925494189,0.9536493233059714,0.9586225118794985,0.9516738066330233,0.956331084214453,0.9561892645974887,0.9403451091184274,0.9999999999999999,0.9968158444377886,0.9899141239351952,0.9485788064509385,0.8085613063871556,0.8012577336610072,0.8041569860114108,0.6784678668351696,0.9468513353490765,0.9541819914086563,0.9517294020381548,0.9409239628983687,0.9510582749890395,0.6944748364299288,0.95949845891264,0.9616497222729349,0.9408991339600532,0.9639276234853292,0.9562049167724203,0.9562710411947001,0.95949845891264,0.6784678668351696,0.6784678668351697,0.8805920092224829,0.95949845891264,0.9239303157278977,0.7945003872363221,0.95949845891264,0.9526783494317344,0.9594674778772606,0.9547303277072229,0.9193774758782145,0.7834272111075928,0.9113323181440335,0.951634610473959,0.9508173041727996,0.9530862059251708,0.9510191058939982,0.9522068888254308,0.9282804171840919,0.9587717512259655,0.9289142194698919,0.9532163558093678,0.9240046893454507,0.8981007182962258,0.9285654740691395,0.9176563777890271,0.9604314919212362,0.9597388498448401,0.960714525864478,0.9012363800378095,0.882178373463199,0.9366522182788026,0.9425741424077752,0.9470339047599785,0.9598938615435021,0.9506790476679291,0.9521197164304356,0.9596587686433528,0.958695700600359,0.9650849902806892,0.9622442114898916,0.9652897948319463,0.7102661368465646,0.9592831802945692,0.9533821097546846,0.9589816556061168,0.9580310555777107,0.9574196671275301,0.9545639999788811,0.6784678668351696,0.9544252321601718,0.928166897891304,0.9460995969732404,0.95949845891264,0.95949845891264,0.9445320552027667,0.9451908478532982,0.9533014465013306,0.9373107814409067,0.9153323882601282,0.9599978304654544,0.9591675987485083,0.9598077163212357,0.9510066028933375,0.9599638113560499,0.9512289449284189,0.964279839899929,0.9528983952605404,0.9547197189932131,0.9508170343605019,0.7746049153571929,0.7601034745323185,0.79370601045305,0.9588672898298207,0.8951338432205892,0.8328290460933709,0.8941674147706401,0.95949845891264,0.9490183387968034,0.9445145060964073,0.9497523223020897,0.95949845891264,0.6784678668351696,0.768503990402527,0.8051667454065791,0.9579552671130057,0.9588336569885535,0.959767922563173,0.903820881447247,0.9402434186366034,0.9167996459087487
