,Treebank,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
0,hu_szeged-ud-dev_Case=Ade,3.713362694378237,1.4921670482891654,8.11104570940147,1.3375584099395434,1.3375584099395434,1.3375584099395434,8.677176008797696,6.453610087474841,10.25701798145547,10.048709494258455,1.3375584099395434,1.3375584099395434,1.3375584099395434,1.3375584099395434,1.3375584099395434,9.857183294430515,1.3375584099395434,1.7643815040508486,0.4050462936504913,1.3375584099395434,1.3375584099395434,2.216768481371025,1.3375584099395434,18.230511855129027,0.42184284856909554,4.267469323486857,4.132644510139059,3.793166614882904,1.3375584099395434,1.3375584099395434,6.858502934314456,14.87158574261669,6.685259203494942,1.3375584099395434,1.3375584099395434,1.3375584099395434,1.3375584099395434,2.6294604959953287,1.2405895775799505,38.77276437068222,29.523722218092878,38.23661939162509,0.4903584289974925,0.4670701713674914,0.5187123480311608,0.7547456607339285,1.3375584099395434
1,hu_szeged-ud-test_Case=Ade,3.710292736341583,1.4534187405916297,8.112011694259978,1.3144621146642357,1.3144621146642357,1.3144621146642357,8.670368736778402,6.447541070632986,10.255566027979976,10.049728425192312,1.3144621146642357,1.3144621146642357,1.3144621146642357,1.3144621146642357,1.3144621146642357,9.850660026545423,1.3144621146642357,1.738661579744073,0.335299918733898,1.3144621146642357,1.3144621146642357,2.2094471717453956,1.3144621146642357,18.23239200826911,0.35988894481072303,4.2566406489576885,4.1226601548575506,3.782891331553926,1.3144621146642357,1.3144621146642357,6.858243430979967,14.871789345710733,6.68245825221609,1.3144621146642357,1.3144621146642357,1.3144621146642357,1.3144621146642357,2.623291216150759,1.2235364400451436,38.772129478867946,29.523227686756236,38.238333101002134,0.3772804863990297,0.3916254763996095,0.43866392090410017,0.7103119099649916,1.3144621146642357
2,hu_szeged-ud-train_Case=Ade,3.754330832518626,1.5313392831113553,8.160575960065563,1.2629330940315089,1.2629330940315089,1.2629330940315089,8.723810895658495,6.49872524054265,10.302850042986382,10.091828377454702,1.2629330940315089,1.2629330940315089,1.2629330940315089,1.2629330940315089,1.2629330940315089,9.904291998926524,1.2629330940315089,1.8050665655655056,0.3082207001484488,1.2629330940315089,1.2629330940315089,2.2572106680591424,1.2629330940315089,18.275530088071317,0.38801489089409386,4.311490837097626,4.176015391610523,3.83564800647199,1.2629330940315089,1.2629330940315089,6.898912957850679,14.917523252872778,6.729364190146653,1.2629330940315089,1.2629330940315089,1.2629330940315089,1.2629330940315089,2.6636441203734407,1.2629330940315089,38.821679224085315,29.57261308109996,38.28635527181975,0.48362060428489695,0.47230460173281447,0.5244044240850759,0.785167245436146,1.2629330940315089
3,fi_ood-ud-test_Case=Ade,3.3734575379618343,1.0823836395237532,7.717597950310463,1.7886065521032837,1.7886065521032837,1.7886065521032837,8.311634505719063,6.101667736215868,9.900062792071038,9.72871688846297,1.7886065521032837,1.7886065521032837,1.7886065521032837,1.7886065521032837,1.7886065521032837,9.498564915052741,1.7886065521032837,1.3776108939810934,0.8146657764756383,1.7886065521032837,1.7886065521032837,1.8829684254230559,1.7886065521032837,17.887836759916162,0.6073237868952679,3.9142774546481682,3.785669600130436,3.453666928178193,1.7886065521032837,1.7886065521032837,6.556410220008351,14.526916343037048,6.343779348052551,1.7886065521032837,1.7886065521032837,1.7886065521032837,1.7886065521032837,2.3649131454724444,0.9527721740004959,38.40023787854393,29.15105448847739,37.85030995635211,0.4793063431462724,0.22873042595796905,0.36637618435566593,0.3889854276832288,1.7886065521032837
4,et_ewt-ud-train_Case=Ade,3.3086503617115137,1.0073603837014118,7.635058686981168,1.897422799077966,1.897422799077966,1.897422799077966,8.23418996862887,6.028456141216798,9.82455552288713,9.661695292407774,1.897422799077966,1.897422799077966,1.897422799077966,1.897422799077966,1.897422799077966,9.420658240726327,1.897422799077966,1.3057965256226423,0.9298928155685491,1.897422799077966,1.897422799077966,1.8211011545661597,1.897422799077966,17.81350238070732,0.711644210165365,3.843137766224923,3.716470509482174,3.387025015841236,1.897422799077966,1.897422799077966,6.495162622934987,14.452932834315343,6.272866133862499,1.897422799077966,1.897422799077966,1.897422799077966,1.897422799077966,2.322428769287938,0.9234790607467409,38.31766345707397,29.068233368323188,37.763796147364985,0.5590434747639494,0.3145669247675445,0.4253894927138922,0.38100438649154594,1.897422799077966
5,et_ewt-ud-test_Case=Ade,3.323591135337558,0.9889773590495287,7.653037652306545,1.8771070193697335,1.8771070193697335,1.8771070193697335,8.250909952816402,6.042102435125318,9.84123859293935,9.67467251838142,1.8771070193697335,1.8771070193697335,1.8771070193697335,1.8771070193697335,1.8771070193697335,9.43201594048489,1.8771070193697335,1.318204031686816,0.9091540382121331,1.8771070193697335,1.8771070193697335,1.840425800135254,1.8771070193697335,17.825990996424053,0.6766640204049275,3.858024024757493,3.7305956299243617,3.4005150404464137,1.8771070193697335,1.8771070193697335,6.50705098953043,14.465078391885033,6.280885717989739,1.8771070193697335,1.8771070193697335,1.8771070193697335,1.8771070193697335,2.33079850507461,0.8488229845714729,38.33169687487918,29.081274051511855,37.779875400901226,0.5372916129241558,0.31812013455880267,0.4477727762345794,0.38081276957700744,1.8771070193697335
6,et_ewt-ud-dev_Case=Ade,3.155868529080308,0.8904153559844077,7.4314314125547964,2.166296264635297,2.166296264635297,2.166296264635297,8.05769320296364,5.862779063647891,9.645750251192322,9.502839081941984,2.166296264635297,2.166296264635297,2.166296264635297,2.166296264635297,2.166296264635297,9.248636869864516,2.166296264635297,1.2020789080522865,1.2126901021904224,2.166296264635297,2.166296264635297,1.7331908773369282,2.166296264635297,17.635619119509105,0.9757554844488956,3.6912364134571924,3.568476307216611,3.2469449676858684,2.166296264635297,2.166296264635297,6.352913203628671,14.278521381414329,6.105177081854895,2.166296264635297,2.166296264635297,2.166296264635297,2.166296264635297,2.2419127635807268,0.8456132262417978,38.12430043883582,28.875920165980837,37.563332528108894,0.8345916425872855,0.6119034909361581,0.7207677662323045,0.5310403724345188,2.166296264635297
7,olo_kkpp-ud-test_Case=Ade,3.3051206808044755,0.9747504830237965,7.605581854550011,2.0006924009208644,2.0006924009208644,2.0006924009208644,8.170644420854659,5.970726341150651,9.777012934139623,9.612362192781115,2.0006924009208644,2.0006924009208644,2.0006924009208644,2.0006924009208644,2.0006924009208644,9.344440034415475,2.0006924009208644,1.2417629559819388,1.0526315789473684,2.0006924009208644,2.0006924009208644,1.8216913999870294,2.0006924009208644,17.752764990838596,0.8358687192681822,3.7841573307283793,3.6617013489932626,3.333069832335066,2.0006924009208644,2.0006924009208644,6.452468444748174,14.393648327938461,6.22935746619327,2.0006924009208644,2.0006924009208644,2.0006924009208644,2.0006924009208644,2.3062002421270154,1.1014973440240183,38.248693643113356,28.999997346663573,37.69671396510992,0.5822605886061787,0.48645856426139406,0.46862798504320136,0.46437619040697026,2.0006924009208644
8,vep_vwt-ud-test_Case=Ade,3.4813790371058424,1.2055427546683417,7.8328368636997245,1.6593171286204857,1.6593171286204857,1.6593171286204857,8.415344597303074,6.201852562469666,10.005351185320675,9.822762679952453,1.6593171286204857,1.6593171286204857,1.6593171286204857,1.6593171286204857,1.6593171286204857,9.59617979545333,1.6593171286204857,1.4630133845133841,0.697614984548545,1.6593171286204857,1.6593171286204857,1.9882991056008985,1.6593171286204857,17.989441347635008,0.5142416206847171,4.011767828181143,3.882252675165301,3.547010241183119,1.6593171286204857,1.6593171286204857,6.644797463680389,14.623582552393469,6.446715136751567,1.6593171286204857,1.6593171286204857,1.6593171286204857,1.6593171286204857,2.4399453545793466,1.104536101718726,38.50383097822864,29.25421147269037,37.952645933232816,0.3771236166328253,0.15356380074622128,0.24494897427831783,0.46479356476960787,1.6593171286204857
9,fi_tdt-ud-train_Case=Ade,3.1734507764725564,0.8889719745963515,7.45589683900143,2.1333499449356674,2.1333499449356674,2.1333499449356674,8.062131358250706,5.865849251361467,9.656968916715307,9.507010586864435,2.1333499449356674,2.1333499449356674,2.1333499449356674,2.1333499449356674,2.1333499449356674,9.247268045281402,2.1333499449356674,1.1703155140307289,1.1640891530224247,2.1333499449356674,2.1333499449356674,1.697641091813748,2.1333499449356674,17.64452239655009,0.9136507995217742,3.6858494708034715,3.563270764882236,3.2395283903617993,2.1333499449356674,2.1333499449356674,6.354109803845202,14.283742106523492,6.115234418611487,2.1333499449356674,2.1333499449356674,2.1333499449356674,2.1333499449356674,2.227767199112009,0.9445133422655675,38.134816888952116,28.886024933656827,37.57634580288164,0.7410661480857788,0.5456198340663472,0.6051114357451873,0.44790074783243944,2.1333499449356674
