,Treebank,el_gud-ud-train_Case=Voc,el_gud-ud-test_Case=Voc,fa_seraji-ud-dev_Case=Voc,fa_seraji-ud-test_Case=Voc,fa_seraji-ud-train_Case=Voc,sga_dipsgg-ud-test_Case=Voc,pl_pdb-ud-test_Case=Voc,pl_pdb-ud-train_Case=Voc,pl_pdb-ud-dev_Case=Voc,uk_iu-ud-dev_Case=Voc,uk_iu-ud-train_Case=Voc,uk_iu-ud-test_Case=Voc,sa_vedic-ud-test_Case=Voc,sa_vedic-ud-train_Case=Voc,sa_vedic-ud-dev_Case=Voc,kmr_mg-ud-test_Case=Voc,hr_set-ud-dev_Case=Voc,hr_set-ud-train_Case=Voc,hr_set-ud-test_Case=Voc,orv_rnc-ud-dev_Case=Voc,orv_rnc-ud-train_Case=Voc,orv_rnc-ud-test_Case=Voc,cpg_tuecl-ud-test_Case=Voc,la_circse-ud-test_Case=Voc,grc_perseus-ud-dev_Case=Voc,grc_perseus-ud-train_Case=Voc,grc_perseus-ud-test_Case=Voc,qpm_philotis-ud-train_Case=Voc,qpm_philotis-ud-dev_Case=Voc,qpm_philotis-ud-test_Case=Voc,la_perseus-ud-test_Case=Voc,la_perseus-ud-train_Case=Voc,sk_snk-ud-train_Case=Voc,lt_hse-ud-train_Case=Voc,ess_sli-ud-test_Case=Voc,hit_hittb-ud-test_Case=Voc,sa_ufal-ud-test_Case=Voc,be_hse-ud-train_Case=Voc,be_hse-ud-dev_Case=Voc,be_hse-ud-test_Case=Voc,cs_pud-ud-test_Case=Voc,orv_ruthenian-ud-test_Case=Voc,orv_ruthenian-ud-train_Case=Voc,orv_ruthenian-ud-dev_Case=Voc,ml_ufal-ud-test_Case=Voc,egy_ujaen-ud-test_Case=Voc,ro_nonstandard-ud-test_Case=Voc,ro_nonstandard-ud-dev_Case=Voc,ro_nonstandard-ud-train_Case=Voc,ro_simonero-ud-train_Case=Voc,mr_ufal-ud-dev_Case=Voc,mr_ufal-ud-test_Case=Voc,ro_tuecl-ud-test_Case=Voc,lt_alksnis-ud-test_Case=Voc,lt_alksnis-ud-dev_Case=Voc,lt_alksnis-ud-train_Case=Voc,vi_tuecl-ud-test_Case=Voc,cu_proiel-ud-train_Case=Voc,cu_proiel-ud-test_Case=Voc,cu_proiel-ud-dev_Case=Voc,la_llct-ud-dev_Case=Voc,la_llct-ud-train_Case=Voc,sr_set-ud-train_Case=Voc,la_proiel-ud-test_Case=Voc,la_proiel-ud-dev_Case=Voc,la_proiel-ud-train_Case=Voc,grc_proiel-ud-test_Case=Voc,grc_proiel-ud-train_Case=Voc,grc_proiel-ud-dev_Case=Voc,ru_taiga-ud-train_Case=Voc,ru_taiga-ud-dev_Case=Voc,ru_taiga-ud-test_Case=Voc,tpn_tudet-ud-test_Case=Voc,ga_idt-ud-train_Case=Voc,ga_idt-ud-test_Case=Voc,ga_idt-ud-dev_Case=Voc,ro_art-ud-test_Case=Voc,ru_syntagrus-ud-train_Case=Voc,ru_syntagrus-ud-dev_Case=Voc,ru_syntagrus-ud-test_Case=Voc,grc_ptnk-ud-train_Case=Voc,grc_ptnk-ud-dev_Case=Voc,grc_ptnk-ud-test_Case=Voc,orv_birchbark-ud-train_Case=Voc,orv_birchbark-ud-dev_Case=Voc,orv_birchbark-ud-test_Case=Voc,ltg_cairo-ud-test_Case=Voc,ru_poetry-ud-test_Case=Voc,ru_poetry-ud-dev_Case=Voc,ru_poetry-ud-train_Case=Voc,cs_fictree-ud-dev_Case=Voc,cs_fictree-ud-train_Case=Voc,cs_fictree-ud-test_Case=Voc,la_udante-ud-train_Case=Voc,la_udante-ud-test_Case=Voc,la_udante-ud-dev_Case=Voc,ro_rrt-ud-test_Case=Voc,ro_rrt-ud-train_Case=Voc,el_gdt-ud-test_Case=Voc,el_gdt-ud-train_Case=Voc,el_gdt-ud-dev_Case=Voc,gd_arcosg-ud-test_Case=Voc,gd_arcosg-ud-train_Case=Voc,gd_arcosg-ud-dev_Case=Voc,got_proiel-ud-dev_Case=Voc,got_proiel-ud-train_Case=Voc,got_proiel-ud-test_Case=Voc,cs_pdt-ud-test_Case=Voc,cs_pdt-ud-dev_Case=Voc,cs_pdt-ud-train_Case=Voc,lv_lvtb-ud-test_Case=Voc,lv_lvtb-ud-train_Case=Voc,lv_lvtb-ud-dev_Case=Voc,la_ittb-ud-dev_Case=Voc,la_ittb-ud-test_Case=Voc,la_ittb-ud-train_Case=Voc,ga_cadhan-ud-test_Case=Voc,pl_pud-ud-test_Case=Voc,orv_torot-ud-test_Case=Voc,orv_torot-ud-dev_Case=Voc,orv_torot-ud-train_Case=Voc,cs_cac-ud-dev_Case=Voc,cs_cac-ud-train_Case=Voc,cs_cac-ud-test_Case=Voc,pl_lfg-ud-test_Case=Voc,pl_lfg-ud-train_Case=Voc,pl_lfg-ud-dev_Case=Voc,cs_poetry-ud-test_Case=Voc,ru_gsd-ud-train_Case=Voc,lv_cairo-ud-test_Case=Voc,bg_btb-ud-train_Case=Voc,bg_btb-ud-test_Case=Voc,bg_btb-ud-dev_Case=Voc,bej_nsc-ud-test_Case=Voc
0,hu_szeged-ud-dev_Case=Ill,11.125050943435323,13.288716673075076,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,5.266991243032759,5.472392939215475,3.3484039480148935,1.278845324000557,40.77858532514699,1.278845324000557,346.0700126089819,158.1660003868893,414.05339172978466,1.278845324000557,1.278845324000557,32.89697862932819,1.278845324000557,1.278845324000557,58.75466103074262,11.300435358963478,24.354061136647548,51.9752183655884,1.278845324000557,1.278845324000557,1.278845324000557,88.23985385866798,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,5.397725943646833,7.128622836462614,1.278845324000557,1.278845324000557,1.278845324000557,21.049942798672035,70.71902784900378,34.61663480118594,1.2181667419540474,1.278845324000557,1.278845324000557,4.88959841249211,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,16.062895509692442,16.78076646189525,20.61871269335972,1.278845324000557,4.746572018192214,1.278845324000557,10.226184004901928,14.715795502857125,15.095378487333445,10.943511564517035,20.21360960501495,13.842014103938313,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,32.417246484011294,1.278845324000557,1.278845324000557,33.82798272229203,7.891248887158593,1.278845324000557,13.42187799821924,37.3342679930227,22.44882712531129,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,420.53346242733204,1.278845324000557,1.278845324000557,1.278845324000557,11.352272095327633,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,13.42707542444099,82.52253497497549,42.87083125664168,1.278845324000557,44.1831483359648,1.278845324000557,1.278845324000557,81.08038841024788,18.03613351107672,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,5.939041424294477,7.438431512437847,10.306075180322447,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,93.54896136588286,1.278845324000557,46.14830168481849,0.29998469504883835,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557,1.278845324000557
1,hu_szeged-ud-test_Case=Ill,11.059122795999516,13.22338687545125,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,5.2136538936369625,5.413871681051444,3.29533773389573,1.3689738821885769,40.70967102908799,1.3689738821885769,346.0025683651735,158.098271740811,413.9864068507951,1.3689738821885769,1.3689738821885769,32.826571050133595,1.3689738821885769,1.3689738821885769,58.69598091446824,11.244312934149521,24.28931583399711,51.90824103492217,1.3689738821885769,1.3689738821885769,1.3689738821885769,88.17707564971337,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,5.3358095621623205,7.064442480099232,1.3689738821885769,1.3689738821885769,1.3689738821885769,20.990514239923296,70.65798970282803,34.55348516144127,1.2061238126348335,1.3689738821885769,1.3689738821885769,4.8296689734742975,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,16.002548763473296,16.719451104484534,20.555966931937547,1.3689738821885769,4.676506042474834,1.3689738821885769,10.1663354375343,14.655649695074528,15.033722438845633,10.881282796461365,20.153117170908615,13.780797502782452,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,32.3594214102515,1.3689738821885769,1.3689738821885769,33.770141791039144,7.822830059209759,1.3689738821885769,13.364881489637309,37.274909689461325,22.390033622555073,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,420.46614288821945,1.3689738821885769,1.3689738821885769,1.3689738821885769,11.281188701656067,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,13.367337146692316,82.46095787317222,42.81057179286502,1.3689738821885769,44.110965930214746,1.3689738821885769,1.3689738821885769,81.01355855741232,17.966902163731014,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,5.884220734117693,7.381323641324675,10.247966510518735,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,93.48306673889913,1.3689738821885769,46.076758109454836,0.4054775835476301,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769,1.3689738821885769
2,hu_szeged-ud-train_Case=Ill,11.21551642332957,13.374098561984619,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,5.338779520400492,5.550839366408125,3.4214780937014657,1.1689791895833785,40.86858833316462,1.1689791895833785,346.1586098582734,158.25502417717902,414.14165566481006,1.1689791895833785,1.1689791895833785,32.98913728808842,1.1689791895833785,1.1689791895833785,58.831333246875666,11.37546634507356,24.439945924451703,52.0670048478608,1.1689791895833785,1.1689791895833785,1.1689791895833785,88.32298594182045,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,5.480253553654764,7.213402734656209,1.1689791895833785,1.1689791895833785,1.1689791895833785,21.127387731228843,70.7980685636669,34.69902647440709,1.2930846458119314,1.1689791895833785,1.1689791895833785,4.969893930358308,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,16.143402825597455,16.863571889785117,20.702562178558132,1.1689791895833785,4.842185380513561,1.1689791895833785,10.306229387973609,14.795702370687756,15.177467409792342,11.028932209376045,20.293740292556432,13.921600367419094,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,32.49580932146159,1.1689791895833785,1.1689791895833785,33.9064048540015,7.981218307940984,1.1689791895833785,13.496598794227593,37.41231518043883,22.525414316355132,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,420.621867478659,1.1689791895833785,1.1689791895833785,1.1689791895833785,11.444545576683687,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,13.505096203166794,82.60249432009445,42.95287936424067,1.1689791895833785,44.27884949211846,1.1689791895833785,1.1689791895833785,81.17166213998516,18.12931515257084,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,6.012381771636033,7.516728670975752,10.385525089917124,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,93.63391990507564,1.1689791895833785,46.24217484686356,0.18215107011950007,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785,1.1689791895833785
3,fi_ood-ud-test_Case=Ill,10.614984126224588,12.812723676096352,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,4.906539809066994,5.063877461209814,2.992973103788272,1.8756033695853715,40.27564882158945,1.8756033695853715,345.59069126352347,157.68346298016885,413.57482259924865,1.8756033695853715,1.8756033695853715,32.36884131383142,1.8756033695853715,1.8756033695853715,58.34331056770775,10.907561047273584,23.875298699702167,51.456498339212054,1.8756033695853715,1.8756033695853715,1.8756033695853715,87.78900778571314,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,4.973317604979597,6.685947053335077,1.8756033695853715,1.8756033695853715,1.8756033695853715,20.63631371043665,70.2859721992945,34.160870714898344,0.9622307415583853,1.8756033695853715,1.8756033695853715,4.4629461121550635,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,15.628343947373187,16.327019751026615,20.163236418691152,1.8756033695853715,4.240563857219991,1.8756033695853715,9.799121230441477,14.288662918551898,14.647541951543346,10.485746897574822,19.778178313047846,13.4118189668665,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,31.998216950323968,1.8756033695853715,1.8756033695853715,33.40954785686271,7.416056094717731,1.8756033695853715,13.028694792649032,36.9150932576666,22.04075515947673,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,420.0379100605087,1.8756033695853715,1.8756033695853715,1.8756033695853715,10.82270243515916,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,13.00613270730389,82.08487003096246,42.428361834980144,1.8756033695853715,43.62483109422889,1.8756033695853715,1.8756033695853715,80.57174373190642,17.517702132414517,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,5.565546713686106,7.0332747059074405,9.888449365656015,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,93.08687280170066,1.8756033695853715,45.62584670995158,0.910981887855077,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715,1.8756033695853715
4,sms_giellagas-ud-test_Case=Ill,7.89358232840506,10.128495433828581,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,4.347989634002686,4.089223683243412,3.742218263391941,6.117168714889247,36.98089263056107,6.117168714889247,342.2753566254609,154.36963806988194,410.27034146574596,6.117168714889247,6.117168714889247,29.0168107937791,6.117168714889247,6.117168714889247,55.544221065986335,8.850001743739801,20.86937622923912,48.13535442560917,6.117168714889247,6.117168714889247,6.117168714889247,84.7216211271937,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,3.7900128668467867,4.711425566025376,6.117168714889247,6.117168714889247,6.117168714889247,18.032207125783593,67.37274240932372,31.21994455907321,4.3688007225194445,6.117168714889247,6.117168714889247,3.7383564091690493,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,13.043409515443367,13.6035669953299,17.30367008080896,6.117168714889247,2.810913475705226,6.117168714889247,7.589791714639141,11.77463270376796,12.006516684752269,7.988900479052017,17.09534627310985,10.917126085894065,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,29.26085321490468,6.117168714889247,6.117168714889247,30.66626408753469,4.941634657319352,6.117168714889247,10.812301521763573,34.13661731887488,19.45408491173734,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,416.7167673582752,6.117168714889247,6.117168714889247,6.117168714889247,7.825547746379431,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,10.622919549402905,79.12070790730506,39.49933582814016,6.117168714889247,40.15494680716711,6.117168714889247,6.117168714889247,77.22965591718261,14.30531283504985,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,4.6286280398044735,5.41010113062161,7.737359834814708,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,89.91927106378242,6.117168714889247,42.189753597786925,5.1830683509736,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247,6.117168714889247
5,sms_giellagas-ud-train_Case=Ill,11.357816691600545,13.509256086106296,1.0,1.0,1.0,1.0,5.454823740581938,5.6768159798800495,3.5411862419251547,1.0,41.012193308819754,1.0,346.2975599105486,158.3946821905975,414.28009848410534,1.0,1.0,33.13608305156178,1.0,1.0,58.95195784139262,11.49456393257265,24.576411454889016,52.21110992882645,1.0,1.0,1.0,88.45337754998393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.612486080160912,7.3484692283495345,1.0,1.0,1.0,21.24983660067897,70.92249290598858,34.82881948425278,1.4142135623730951,1.0,1.0,5.0990195135927845,1.0,1.0,1.0,1.0,16.27104901384912,16.995867266257154,20.836236712289928,1.0,4.993823345387607,1.0,10.434983894999018,14.922019523732928,15.308573759679756,11.163556780883054,20.420372301656784,14.049021318227117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.61901286060018,1.0,1.0,34.02939905434711,8.12403840463596,1.0,13.615248804190102,37.535168694024655,22.646743695286524,1.0,1.0,1.0,1.0,1.0,420.76121494263225,1.0,1.0,1.0,11.59202311936963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.629380029920656,82.72847151978574,43.08131845707603,1.0,44.429719783046124,1.0,1.0,81.3142054010245,18.275666882497067,1.0,1.0,1.0,1.0,1.0,6.13043409737208,7.641756977563603,10.511490311627014,1.0,1.0,1.0,1.0,93.7683315410912,1.0,46.389654018972806,0.0,1.0,1.0,1.0,1.0,1.0
6,et_ewt-ud-train_Case=Ill,7.84674185348926,10.112084284199637,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,4.798584959690335,4.527048136377237,4.303168300254455,6.5912452584836325,36.783055699925946,6.5912452584836325,342.0771303348534,154.18179517003588,410.07521682260995,6.5912452584836325,6.5912452584836325,28.867753097959312,6.5912452584836325,6.5912452584836325,55.44341744207605,8.978516684012654,20.749715871494445,47.9072262938132,6.5912452584836325,6.5912452584836325,6.5912452584836325,84.56260340474657,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,4.2735346176531,5.057396308409578,6.5912452584836325,6.5912452584836325,6.5912452584836325,18.02178488330166,67.23385617910331,31.129679767627934,4.791428638075094,6.5912452584836325,6.5912452584836325,4.20306471465002,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,13.043523895093134,13.567177236165751,17.211135987568948,6.5912452584836325,3.284643363330304,6.5912452584836325,7.724997465192291,11.785783429566038,12.003430461460884,8.044046382205655,17.059054494159184,10.956714952624175,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,29.169663913362882,6.5912452584836325,6.5912452584836325,30.573606248089792,5.239595749197173,6.5912452584836325,10.90814629762561,34.043006966194305,19.44474929433213,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,416.4896309101229,6.5912452584836325,6.5912452584836325,6.5912452584836325,7.7659941089316336,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,10.705680440938849,78.98813790681919,39.36422054595043,6.5912452584836325,39.92517670964552,6.5912452584836325,6.5912452584836325,76.9548902508899,13.922741976564048,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,5.018509574027128,5.663191060912055,7.840019432516506,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,89.77576441829576,6.5912452584836325,41.916291433150555,5.685122712147314,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325,6.5912452584836325
7,et_ewt-ud-test_Case=Ill,8.15767940859,10.482099026435497,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,4.22689542075022,4.036729508397477,3.3169865842357575,5.397629109155241,37.52351795874156,5.397629109155241,342.85456741889845,154.95033927357895,410.84991712302923,5.397629109155241,5.397629109155241,29.599567564408773,5.397629109155241,5.397629109155241,56.05569611258669,9.152016171314385,21.357303200544774,48.674576526149664,5.397629109155241,5.397629109155241,5.397629109155241,85.2552309245597,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,3.7834375903402977,4.945139027368189,5.397629109155241,5.397629109155241,5.397629109155241,18.490627055048428,67.89797051458902,31.75295891724108,3.54039545813741,5.397629109155241,5.397629109155241,3.54039545813741,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,13.465955678186,14.03363798312192,17.757955358441375,5.397629109155241,2.6325746680229316,5.397629109155241,7.896620936971853,12.171047613085735,12.425383852778507,8.322223260643757,17.550960861459803,11.307050897559451,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,29.730361585423072,5.397629109155241,5.397629109155241,31.139274236886127,5.311722884338,5.397629109155241,11.177182113574064,34.627685776300765,19.919573288602344,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,417.2758013592449,5.397629109155241,5.397629109155241,5.397629109155241,8.244355644924592,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,11.021724003076832,79.65911372843662,39.99967999871999,5.397629109155241,40.68678409508424,5.397629109155241,5.397629109155241,77.75020514442389,14.633331814730367,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,4.5926704891840675,5.5257512274096205,8.009180446748058,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,90.4957148156751,5.397629109155241,42.71175950484831,4.46031389029965,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241,5.397629109155241
8,et_ewt-ud-dev_Case=Ill,7.022890263582436,8.777426153294781,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,8.355963226413161,7.897816796560002,8.81506846818364,11.756269669551216,32.874997066140786,11.756269669551216,337.96497005999646,150.1153664169645,405.9765851059898,11.756269669551216,11.756269669551216,25.044158531346387,11.756269669551216,11.756269669551216,52.29640121697585,9.150069149033724,17.704013634355125,43.89198301329647,11.756269669551216,11.756269669551216,11.756269669551216,80.90384477121859,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,7.662237045615978,7.156107639157607,11.756269669551216,11.756269669551216,11.756269669551216,15.94047569654365,63.87043211663306,28.007622419267346,9.836942212840606,11.756269669551216,11.756269669551216,7.936476190412698,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.444713799733002,11.618023566189395,14.602651291891355,11.756269669551216,7.086763875156433,11.756269669551216,8.061492065429801,10.475132221682378,10.446392770405497,7.717324585983933,14.881391146970628,9.867251609287544,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,26.38789471811499,11.756269669551216,11.756269669551216,27.754657044437085,6.573421981221795,11.756269669551216,10.372312979427967,31.099998015164086,17.319750732389274,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,412.3036756902057,11.756269669551216,11.756269669551216,11.756269669551216,6.260669904596551,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,9.92599778857347,75.49016778428013,36.093842024627484,11.756269669551216,35.72563488105314,11.756269669551216,11.756269669551216,72.73153747316137,10.093391065934012,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,8.141768546312797,7.717745215062288,8.162031942604658,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,86.01123239882935,11.756269669551216,37.60154974478946,10.826351026232702,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216,11.756269669551216
9,egy_ujaen-ud-test_Case=Ill,12.220201853215572,14.33527118683145,0.0,0.0,0.0,0.0,6.202369527454974,6.473643321286683,4.328972164382673,0.0,41.86884283091664,0.0,347.1296587732025,159.23164714190312,415.10841957252563,0.0,0.0,34.0147027033899,0.0,0.0,59.679700624807644,12.232129822725067,25.39685019840059,53.06913729592119,0.0,0.0,0.0,89.23564310296643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442049363362563,8.18535277187245,0.0,0.0,0.0,21.99747460252856,71.67286794875729,35.61385498182788,2.23606797749979,0.0,0.0,5.916079783099616,0.0,0.0,0.0,0.0,17.047292861502005,17.792885568662104,21.63884630523281,0.0,5.920251913225432,0.0,11.220021786471223,15.69500982265807,16.103129009260556,11.984364814206884,21.18994636992963,14.828182626336917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36165463522455,0.0,0.0,34.77067730142742,9.0,0.0,14.348344852281743,38.27822125206737,23.385358667337133,0.0,0.0,0.0,0.0,0.0,421.5934060205401,0.0,0.0,0.0,12.484990989183773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.393053880257655,83.48652585896721,43.8520238985614,0.0,45.332107826572546,0.0,0.0,82.16446920658588,19.157244060668017,0.0,0.0,0.0,0.0,0.0,6.883474574822095,8.417718703168957,11.284882428655225,0.0,0.0,0.0,0.0,94.57536677169166,0.0,47.275786614291256,1.0,0.0,0.0,0.0,0.0,0.0
