,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,hu_szeged-ud-dev_Case=Ter,0.38289024311361725,0.5203238248591442,0.5206023787469464,1.469861839480328,1.1058905131885768,0.5211573066470477
1,hu_szeged-ud-test_Case=Ter,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
2,hu_szeged-ud-train_Case=Ter,0.46770717334674267,0.7150417625721047,0.6955953579988896,1.1288514320120056,1.3320306135954818,0.15590239111558088
3,et_ewt-ud-train_Case=Ter,0.3551212625443753,0.49885285071518504,0.5075547878240143,1.4713938969562161,1.0965856099730655,0.51478150704935
4,et_ewt-ud-test_Case=Ter,0.4166666666666667,0.6394170522176169,0.6412177865123941,1.2747548783981961,1.25,0.3535533905932738
5,et_ewt-ud-dev_Case=Ter,0.4465920335658088,0.678002581116031,0.6611565561010027,1.2165525060596438,1.2816005617976296,0.282842712474619
6,olo_kkpp-ud-test_Case=Ter,1.1486707293408518,1.086134199811423,1.1052801096136653,2.23606797749979,1.25,1.4142135623730951
7,vep_vwt-ud-test_Case=Ter,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
8,kpv_ikdp-ud-test_Case=Ter,1.1486707293408518,1.086134199811423,1.1052801096136653,2.23606797749979,1.25,1.4142135623730951
9,kpv_lattice-ud-test_Case=Ter,2.023599428870763,1.8265130946790427,1.8669851599469234,3.431546328418375,1.5522367008643376,2.4907993963089563
10,et_edt-ud-dev_Case=Ter,0.4361024942529682,0.6813135335304124,0.6642456406022832,1.1658100334413286,1.2996364470641733,0.18311646218632124
11,et_edt-ud-train_Case=Ter,0.3971247638298842,0.6300765358635906,0.6163358046678534,1.2325679372360732,1.2499224952669,0.25719503542143074
12,et_edt-ud-test_Case=Ter,0.4063515974232197,0.6303299896055662,0.6178238387115301,1.2567485880964147,1.2427212229911324,0.30267496697538676
13,ab_abnc-ud-test_Case=Ter,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
14,gu_gujtb-ud-test_Case=Ter,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
