,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,egy_ujaen-ud-test_Case=Lat,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
1,mdf_jr-ud-test_Case=Lat,33.43309146546684,33.81567683782183,33.707432002782745,33.42551420696471,33.602455267435445,33.641938113016025,32.96209944769902,33.81567683782183,32.977264895682296,31.477721308498655,33.67316986634947,33.618550325456845,33.603228684001365,33.81567683782183,33.81567683782183
2,myv_jr-ud-test_Case=Lat,8.476715679034749,8.85045640136127,8.743761714298778,8.470544490582771,8.639293761310288,8.682879516278852,8.077107738633156,8.85045640136127,8.06584473193412,6.906771410281429,8.712002862261384,8.657560978869814,8.644033095995175,8.85045640136127,8.85045640136127
3,myv_jr-ud-train_Case=Lat,10.52147123763532,10.89923797472796,10.791739126723135,10.516403951261843,10.688150927449232,10.729768584843642,10.102777623133122,10.89923797472796,10.102777623133122,8.835293154578414,10.759442796271314,10.70478399233943,10.691100724982768,10.89923797472796,10.89923797472796
4,sjo_xdt-ud-test_Case=Lat,0.4186296353639315,0.2651650429449553,0.21850184336878156,0.4081206929328627,0.31868871959954903,0.27443123000125186,1.3020416659999787,0.2651650429449553,1.3020416659999787,2.327498931366071,0.20687587364341792,0.2269588727826066,0.265445325819471,0.2651650429449553,0.2651650429449553
5,eu_bdt-ud-train_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
6,eu_bdt-ud-test_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
7,eu_bdt-ud-dev_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
8,fi_ftb-ud-dev_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
9,fi_ftb-ud-train_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
10,fi_ftb-ud-test_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
11,ab_abnc-ud-test_Case=Lat,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
