,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=Tra,9.49769652865792,5.183025178406912,1.5309310892394863,47.85711661262933,42.78496913397291,30.353768299833877,138.3847670446426,1.5309310892394863,1.5309310892394863,17.34155255620226,17.2992962284597,15.726820809845895,45.308318772605105,1.5309310892394863,1.5309310892394863,20.467369113649116,90.25761800608016,78.95074148479189,80.47831730214743,82.96139915647518,1.5309310892394863,1.5309310892394863,1.5309310892394863,11.06091090281447,33.88412420967657,27.736764861821936,16.350191130381322,9.922732179461736,8.047607589563363,9.952728589965453,10.229668276658991,1.5309310892394863,1.5309310892394863
1,hu_szeged-ud-test_Case=Tra,9.809908492799764,5.418640665948118,1.1726039399558574,48.15294860249223,43.07593978291105,30.646288519166557,138.69646114206856,1.1726039399558574,1.1726039399558574,17.650199781629418,17.609970660585063,16.03801968352925,45.611128028146815,1.1726039399558574,1.1726039399558574,20.77236285557927,90.55791525313639,79.24870815465523,80.7752979587855,83.25487973686587,1.1726039399558574,1.1726039399558574,1.1726039399558574,11.34496951663306,34.19089023860949,28.03764210842274,16.653378035701948,10.223066793998571,8.345542210966908,10.254187099406487,10.528130102325193,1.1726039399558574,1.1726039399558574
2,hu_szeged-ud-train_Case=Tra,9.852073928268117,5.452925820144632,1.1235657524150513,48.19363277515651,43.116123765151436,30.686681149971236,138.73810723806204,1.1235657524150513,1.1235657524150513,17.692233538472475,17.65190641262297,16.080355559496606,45.652846570613754,1.1235657524150513,1.1235657524150513,20.81404718690636,90.598964864959,79.28945952502227,80.81587252043789,83.2953924295936,1.1235657524150513,1.1235657524150513,1.1235657524150513,11.385183353815606,34.23168238653113,28.07929441777339,16.69534066738382,10.264878247879368,8.386878448754302,10.295728329289865,10.569260822246694,1.1235657524150513,1.1235657524150513
3,fi_ood-ud-test_Case=Tra,7.898099573499795,4.194543763517862,3.451894652855358,46.27693594322958,41.22361337609334,28.791750329551675,136.72935155515955,3.451894652855358,3.451894652855358,15.709519987136106,15.675804246142429,14.083757327078246,43.71007605928185,3.451894652855358,3.451894652855358,18.8413836273554,88.64520097513025,77.35026305728181,78.88686590863564,81.39877397283463,3.451894652855358,3.451894652855358,3.451894652855358,9.59265474049147,32.288284041709275,26.07588303073057,14.673917423662994,8.295836433910592,6.520888346136222,8.386078533294652,8.678050138832875,3.451894652855358,3.451894652855358
4,et_ewt-ud-train_Case=Tra,7.61844058959514,4.227147443631944,4.0984566532751705,45.91020031679086,40.86992064852214,28.44432262853026,136.34775991065294,4.0984566532751705,4.0984566532751705,15.370114100578837,15.330582080885758,13.73880300544166,43.33289978851672,4.0984566532751705,4.0984566532751705,18.502897913799462,88.26673328650077,76.97808229056137,78.51436093800369,81.02061592015721,4.0984566532751705,4.0984566532751705,4.0984566532751705,9.325705094533285,31.927052428070652,25.730133261471096,14.324262277545687,8.008335758029363,6.295469354896922,8.112864989816472,8.407334657741478,4.0984566532751705,4.0984566532751705
5,et_ewt-ud-test_Case=Tra,7.574382058016471,4.180811365449221,4.100771455544949,45.874443844957206,40.8318327575516,28.40461302000657,136.31828002651645,4.100771455544949,4.100771455544949,15.327300191248998,15.293906749861836,13.697066936769685,43.305747368011566,4.100771455544949,4.100771455544949,18.45573036206955,88.22965578223692,76.94042304693076,78.47856740159472,80.98894482380585,4.100771455544949,4.100771455544949,4.100771455544949,9.275268850275875,31.892977370307683,25.68762879207,14.283278363748519,7.962943247393668,6.234300574718588,8.056352337344915,8.35465228616794,4.100771455544949,4.100771455544949
6,et_ewt-ud-dev_Case=Tra,7.093353516611677,4.453895766629479,5.3378073681990434,45.13657570465608,40.11518835908025,27.709875270379694,135.51842010405818,5.3378073681990434,5.3378073681990434,14.667232635464378,14.629604830616582,13.039950883689972,42.54987881886387,5.3378073681990434,5.3378073681990434,17.78193547268398,87.45699372556685,76.17943899275481,77.71918443761977,80.23904714975123,5.3378073681990434,5.3378073681990434,5.3378073681990434,8.838392812044507,31.166739391378808,24.966070726087434,13.600631878703282,7.450052494751712,5.912573441943699,7.601710534334979,7.894773289165779,5.3378073681990434,5.3378073681990434
7,gub_tudet-ud-test_Case=Tra,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
8,olo_kkpp-ud-test_Case=Tra,9.162311752959676,4.953827627528566,1.932535608352669,47.53413250079444,42.462090317584824,30.030063168057957,138.04302789717562,1.932535608352669,1.932535608352669,17.001674778295374,16.96718958605047,15.387605768975147,44.997052057635415,1.932535608352669,1.932535608352669,20.121384717296394,89.92184854709495,78.61630323266972,80.14760335991338,82.65474047172962,1.932535608352669,1.932535608352669,1.932535608352669,10.764643562162574,33.54836913029596,27.394364598119335,16.012775511816702,9.589509926999362,7.724922998920321,9.623806188355251,9.9047016578079,1.932535608352669,1.932535608352669
9,mdf_jr-ud-test_Case=Tra,7.74121325520636,4.239840798897997,3.9567979478361033,46.03238975322887,40.99275005997066,28.5668295405703,136.47859264368168,3.9567979478361033,3.9567979478361033,15.498599265929375,15.4576243323481,13.869147701050027,43.44141169437292,3.9567979478361033,3.9567979478361033,18.63376569183177,88.39704108643777,77.10647370218808,78.64288103575113,81.11893274692413,3.9567979478361033,3.9567979478361033,3.9567979478361033,9.402459784545744,32.05986996769761,25.862315731581347,14.457394301878884,8.126644121318234,6.3896995989829755,8.216583129421165,8.515243092841365,3.9567979478361033,3.9567979478361033
