,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
0,ess_sli-ud-test_Case=Equ,78.79562170577753,52.684596104237784,31.908369502707743,509.7234544338724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167.6189328422888,73.31057222529367,111.95187458109946,1.0,1.0,1.0,260.7067317888052,1.0,80.94392112658578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,gub_tudet-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,egy_ujaen-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,ky_ktmu-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,tt_nmctt-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,tr_gb-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ota_boun-ud-train_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ota_boun-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,qtd_sagt-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,qtd_sagt-ud-dev_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,qtd_sagt-ud-train_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,tr_imst-ud-train_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,tr_imst-ud-dev_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,tr_imst-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,tr_boun-ud-dev_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,tr_boun-ud-test_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,tr_boun-ud-train_Case=Equ,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
