,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=Ter,9.548363696368956,5.220945470404596,1.469861839480328,47.90599144609662,42.83308253209337,30.402073109949526,138.43588345208946,1.469861839480328,1.469861839480328,17.391559907179786,17.34909233759137,15.77719632105895,45.35838087993643,1.469861839480328,1.469861839480328,20.51639596680644,90.30720231447292,78.9999365125329,80.5273334084453,83.01000237216694,1.469861839480328,1.469861839480328,1.469861839480328,11.10777727762772,33.93275849036491,27.786495159908256,16.400150556370054,9.97205533714168,8.096307546514915,10.002073165424749,10.278516567377205,1.469861839480328,1.469861839480328
1,hu_szeged-ud-test_Case=Ter,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
2,hu_szeged-ud-train_Case=Ter,9.84297419371925,5.449248164247574,1.1288514320120056,48.18730620148347,43.11024137348797,30.680655776708697,138.72883972780218,1.1288514320120056,1.1288514320120056,17.684400663070527,17.64318675548408,16.072324913211478,45.646551226668684,1.1288514320120056,1.1288514320120056,20.806696343893126,90.59209119573548,79.28266501932725,80.80900577516705,83.28955099864301,1.1288514320120056,1.1288514320120056,1.1288514320120056,11.380874551437406,34.22190092742394,28.07334763120035,16.68909740585818,10.25883685236514,8.380299126374469,10.288712566165362,10.562303611356283,1.1288514320120056,1.1288514320120056
3,et_ewt-ud-train_Case=Ter,9.537393997048635,5.208166663999915,1.4713938969562161,47.895537511714245,42.82404135535949,30.39177520316969,138.42602717697275,1.4713938969562161,1.4713938969562161,17.378730534918958,17.337543078533358,15.763818160893669,45.35377602802218,1.4713938969562161,1.4713938969562161,20.5052215167578,90.29827227460414,78.99093009191765,80.51899909261188,82.99346359804487,1.4713938969562161,1.4713938969562161,1.4713938969562161,11.084448565445193,33.926384539193606,27.777340135441335,16.38947833214956,9.961905250152592,8.067652134620282,9.974642921513219,10.255297287206236,1.4713938969562161,1.4713938969562161
4,et_ewt-ud-test_Case=Ter,9.736671709300081,5.361436374704077,1.2747548783981961,48.08072148836943,43.00465815779377,30.57482624644006,138.62223847565008,1.2747548783981961,1.2747548783981961,17.5762814030515,17.536231065995906,15.96367319529329,45.537072808866405,1.2747548783981961,1.2747548783981961,20.69889969139321,90.48483642488043,79.17619466771268,80.70309578585872,83.18278067004012,1.2747548783981961,1.2747548783981961,1.2747548783981961,11.27497228377968,34.11864285289579,27.96398353239395,16.579656208739674,10.150385482521685,8.274170930205907,10.18198768116729,10.456619763818027,1.2747548783981961,1.2747548783981961
5,et_ewt-ud-dev_Case=Ter,9.776115059481103,5.388877434122992,1.2165525060596438,48.1208996479054,43.045543104524015,30.615192307088325,138.66102552628118,1.2165525060596438,1.2165525060596438,17.613781595829884,17.574282346656435,16.001739269183663,45.581575225084094,1.2165525060596438,1.2165525060596438,20.736754995813396,90.52598930961443,79.21655193894078,80.74414775508015,83.21406131177591,1.2165525060596438,1.2165525060596438,1.2165525060596438,11.299557513460428,34.15883017628598,28.004274227338943,16.619265928433784,10.189773269800504,8.297561611445838,10.206117601234457,10.484630457600222,1.2165525060596438,1.2165525060596438
6,olo_kkpp-ud-test_Case=Ter,8.983321711277801,4.931531202375181,2.23606797749979,47.36934946395261,42.29018602223233,29.85916944591728,137.85499628232557,2.23606797749979,2.23606797749979,16.809485359182023,16.785094578226243,15.20091426429329,44.87761134463375,2.23606797749979,2.23606797749979,19.907773567989913,89.7262079191094,78.421067151121,79.9576657099563,82.53787009609589,2.23606797749979,2.23606797749979,2.23606797749979,10.677078252031311,33.3251841890569,27.202653822743105,15.835403373454053,9.449335470201191,7.575859170478089,9.457328737900566,9.740896766591906,2.23606797749979,2.23606797749979
7,vep_vwt-ud-test_Case=Ter,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
8,kpv_ikdp-ud-test_Case=Ter,9.112849061237716,4.931531202375181,2.23606797749979,47.437586957951076,42.37100351724245,29.94277876216568,137.95651488784426,2.23606797749979,2.23606797749979,16.92972854506712,16.891400178789205,15.315056008314528,44.87761134463375,2.23606797749979,2.23606797749979,20.05367689250363,89.83071353064943,78.5277232763045,80.05737224790525,82.53787009609589,2.23606797749979,2.23606797749979,2.23606797749979,10.677078252031311,33.478203707140416,27.31271453004992,15.93612248948909,9.5303936102799,7.6753744317375725,9.566533006670424,9.846839989932072,2.23606797749979,2.23606797749979
9,kpv_lattice-ud-test_Case=Ter,7.968640852942766,4.203205773634002,3.431546328418375,46.315572290193046,41.26699246743536,28.83603542055513,136.79046989122168,3.431546328418375,3.431546328418375,15.772734063433948,15.734694928399342,14.14998646195514,43.728755775034955,3.431546328418375,3.431546328418375,18.90669186767901,88.69305865765287,77.39895310680467,78.93386956206538,81.41246707917877,3.431546328418375,3.431546328418375,3.431546328418375,9.602295643889176,32.34404214430071,26.168940686100633,14.790675496158148,8.409803308747753,6.57040071428102,8.438415360704248,8.735767925372793,3.431546328418375,3.431546328418375
