,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
0,sah_yktdt-ud-test_Case=Cmp,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
1,ml_ufal-ud-test_Case=Cmp,1.3647449873464612,1.3085073014793196,1.290196442904243,2.23606797749979
2,egy_ujaen-ud-test_Case=Cmp,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
3,mdf_jr-ud-test_Case=Cmp,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
4,myv_jr-ud-test_Case=Cmp,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
5,myv_jr-ud-train_Case=Cmp,11.939773073823487,11.867484626407768,11.842276202095096,12.84523257866513
6,kpv_lattice-ud-test_Case=Cmp,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
7,sjo_xdt-ud-test_Case=Cmp,9.848500579433196,9.787518822018072,9.766330224376306,10.63014581273465
8,koi_uh-ud-train_Case=Cmp,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
9,gu_gujtb-ud-test_Case=Cmp,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
