,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
0,fi_ood-ud-test_Case=Par,71.64154226789408,45.99867838229007,25.529892097839447,501.2456706665524,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,159.22760403616482,65.05225683958804,103.59182516123134,10.881208844195129,10.881208844195129,10.881208844195129,252.27017554646093,10.881208844195129,72.83652193557181,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129,10.881208844195129
1,sah_yktdt-ud-test_Case=Par,75.67608605101086,49.759287240340036,29.08500865621078,505.9805529859819,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,163.94552374278425,69.70824915316695,108.29654760066094,6.334035048845246,6.334035048845246,6.334035048845246,256.86946101084106,6.334035048845246,77.40991868103261,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246,6.334035048845246
2,sms_giellagas-ud-test_Case=Par,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,et_ewt-ud-train_Case=Par,55.539773974403815,39.743970106099496,34.4328509548957,471.2938748733404,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,131.6001187668732,44.45040073813649,78.07792597702563,49.174596926907114,49.174596926907114,49.174596926907114,223.2224527951957,49.174596926907114,51.68432318224904,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114,49.174596926907114
4,et_ewt-ud-test_Case=Par,57.52458826317356,39.53861326675699,31.549811120154924,475.94873324329825,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,135.8576059642482,47.02132598037733,81.8819086752253,44.08588319352249,44.08588319352249,44.08588319352249,227.53701108334525,44.08588319352249,54.47854656402297,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249,44.08588319352249
5,et_ewt-ud-dev_Case=Par,61.41046327784867,39.225671865926444,24.986066477249675,485.47005056954856,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,144.35081478214386,52.288717712332556,89.39225668678219,31.663385794952504,31.663385794952504,31.663385794952504,236.60171174359667,31.663385794952504,60.12608011673538,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504,31.663385794952504
6,olo_kkpp-ud-test_Case=Par,96.66824711351707,107.80228816371817,117.90199695690735,400.264912276857,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,92.05226863419087,87.4987999917713,76.12197813743121,139.7390425042336,139.7390425042336,139.7390425042336,163.50535159437442,139.7390425042336,86.02111748321586,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336,139.7390425042336
7,olo_kkpp-ud-train_Case=Par,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,vep_vwt-ud-test_Case=Par,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,fi_tdt-ud-train_Case=Par,66.82920118760877,41.98872379955327,22.786459568483227,494.8392588824919,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,152.99189635046832,59.186230739519694,97.47122239672177,18.711198078741774,18.711198078741774,18.711198078741774,245.87595852852797,18.711198078741774,67.07442234752615,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774,18.711198078741774
