,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,sah_yktdt-ud-test_Case=Cmp,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
1,ml_ufal-ud-test_Case=Cmp,1.2427937366309019,1.2061238126348335,1.3037813003001484,1.0685915964483343,4.3688007225194445,1.4142135623730951,4.919016817095007,3.6951860575619193,9.960415480451097,2.23606797749979,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0782958283750912,2.23606797749979,7.020060541049486,2.23606797749979,1.1291589790636214,1.0620547565243055,1.0615995676171859,1.062586385892291,1.0824018004507012,1.1402363181976956,1.1575836902790226,7.736574942229584,2.23606797749979,1.0661330845353183,2.8322326793738855,2.768058213957817,3.728365765164456,2.23606797749979,29.46183972531247,1.3162081920629696,1.2835884105523825,1.2044157438154888,2.23606797749979,2.23606797749979,2.23606797749979
2,egy_ujaen-ud-test_Case=Cmp,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
3,mdf_jr-ud-test_Case=Cmp,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
4,myv_jr-ud-test_Case=Cmp,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
5,myv_jr-ud-train_Case=Cmp,11.774355411771724,11.707588901102191,11.861696576755467,11.27252802169948,8.652409926191904,12.0,8.621967256213484,8.974096054756712,7.73799348732451,12.84523257866513,12.84523257866513,12.0,12.0,12.0,11.307299836203107,12.84523257866513,8.125961481572503,12.84523257866513,11.483684077855852,11.166192607497448,11.168348549178889,11.227152375142209,11.434393912640154,11.599119599394404,11.009389931629574,8.084218690555982,12.84523257866513,11.139022229286063,9.63365227916327,9.66061877318895,9.105644374321974,12.84523257866513,22.93468988235943,11.85487913901011,11.817608204307431,11.70140331354205,12.84523257866513,12.84523257866513,12.84523257866513
6,kpv_lattice-ud-test_Case=Cmp,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
7,sjo_xdt-ud-test_Case=Cmp,9.709367075102358,9.653842247275215,9.782629793619524,9.328123498324837,6.747656200306213,9.899494936611665,7.710600729839737,7.759793811693711,8.67236280048349,10.63014581273465,10.63014581273465,9.899494936611665,9.899494936611665,9.899494936611665,9.323730619377734,10.63014581273465,6.327025367421882,10.63014581273465,9.490785004413492,9.272045832136078,9.271507398548417,9.307755707382949,9.34973236499116,9.502638521028622,8.722002828097073,4.3091620474310774,10.63014581273465,9.260043437253584,8.169199940287855,8.181541295744497,7.876883240984555,10.63014581273465,22.40535650240808,9.79531680666752,9.757963268099992,9.658361694266992,10.63014581273465,10.63014581273465,10.63014581273465
8,koi_uh-ud-train_Case=Cmp,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
9,gu_gujtb-ud-test_Case=Cmp,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
