,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=Ess,8.833883457072073,4.797916214358063,2.49284690951645,47.161407105220945,42.11313601208603,29.696496506522532,137.66756024153673,2.49284690951645,2.49284690951645,16.663898825596604,16.64288407927516,15.040861196947354,44.48407954913008,2.49284690951645,2.49284690951645,19.784009175488848,89.5524021100367,78.2494272707833,79.78809838219895,81.83578213773751,2.49284690951645,2.49284690951645,2.49284690951645,9.94628430262133,33.21143053476897,27.043656834829125,15.660322930441577,9.259517200001321,7.471867183807337,9.357382812760116,9.64221198992836,2.49284690951645,2.49284690951645
1,hu_szeged-ud-test_Case=Ess,9.218137075023359,5.0117462026722785,1.9322525714823102,47.56295818267665,42.503272469741894,30.080418880062158,138.08625420366795,1.9322525714823102,1.9322525714823102,17.05892981366177,17.03068407316629,15.43929180853341,44.94144634966703,1.9322525714823102,1.9322525714823102,20.180377219109268,89.96115560037575,78.65514586593407,80.18904423221437,82.39619894145603,1.9322525714823102,1.9322525714823102,1.9322525714823102,10.490643450236977,33.607065247770464,27.44695748165906,16.058692350250688,9.640723044896705,7.811911774666448,9.711521028073276,9.991576559694055,1.9322525714823102,1.9322525714823102
2,hu_szeged-ud-train_Case=Ess,9.46701096353424,5.176606458982974,1.5829800566512728,47.817391424644434,42.75070114847442,30.32468879031578,138.34803249330045,1.5829800566512728,1.5829800566512728,17.31198575330822,17.278534280087506,15.695036532029057,45.22559635157456,1.5829800566512728,1.5829800566512728,20.43432147652099,90.2188180966775,78.91131021163947,80.44226480298413,82.75247556668245,1.5829800566512728,1.5829800566512728,1.5829800566512728,10.844660722949802,33.85685473059163,27.701186744943676,16.313172817461375,9.887245741656372,8.037786135808497,9.942643210566146,10.220203640296424,1.5829800566512728,1.5829800566512728
3,fi_ood-ud-test_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
4,sms_giellagas-ud-test_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
5,et_ewt-ud-train_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
6,et_ewt-ud-test_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
7,et_ewt-ud-dev_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
8,egy_ujaen-ud-test_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
9,olo_kkpp-ud-test_Case=Ess,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
