,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,hu_szeged-ud-dev_Case=Ela,0.4513904106783859,0.10112587531821468,0.0987786588269747,0.4436756295769429,0.30771074423609995,0.24040384819391442,1.359435279995599,0.10112587531821468,1.359435279995599,2.417364619716183,0.13175579633450252,0.19909787546129515,0.2495732986992128,0.10112587531821468,0.10112587531821468
1,hu_szeged-ud-test_Case=Ela,0.383378517827315,0.16659862556700852,0.04539446658318478,0.39083897200869866,0.28517806825253045,0.22497165354319462,1.3198639385658397,0.16659862556700852,1.3198639385658397,2.3584844666844504,0.10386723205139739,0.15007347847885372,0.21001407960552537,0.16659862556700852,0.16659862556700852
2,hu_szeged-ud-train_Case=Ela,0.3028378417196652,0.27216552697590873,0.1279415789297898,0.33241938195996557,0.2828894749305018,0.24256128882403896,1.264074205845368,0.27216552697590873,1.264074205845368,2.2751076656722433,0.16694757718698847,0.16370902527057624,0.2118877778005632,0.27216552697590873,0.27216552697590873
3,fi_ood-ud-test_Case=Ela,0.7696134456997318,1.1201926861291118,1.0065630361484843,0.6329849740795183,0.9218956200658922,0.8758806901618921,0.9463351504257922,1.1201926861291118,1.109450115259254,1.6345996002098482,0.9456573179065965,0.8694459571226518,0.8344051882100882,1.1201926861291118,1.1201926861291118
4,et_ewt-ud-train_Case=Ela,0.4541212635971122,0.763760760418742,0.650609422286164,0.2961831165839038,0.5614560143571105,0.549285297035387,0.9626862638418389,0.763760760418742,1.0812904720813927,1.8635551554043581,0.5951113953277174,0.5241668003795311,0.5000432324107684,0.763760760418742,0.763760760418742
5,et_ewt-ud-test_Case=Ela,0.44783765463230457,0.7754788325534144,0.657590943411769,0.28615495997399204,0.5817528558207927,0.5589292464140944,1.0576430395217242,0.7754788325534144,1.0897588340041713,1.858950068670535,0.6028661334836247,0.5252912958216978,0.5018491385815929,0.7754788325534144,0.7754788325534144
6,et_ewt-ud-dev_Case=Ela,0.4907646459286808,0.8063799251291472,0.6928994838808875,0.30792608873625416,0.6010574756440795,0.5746725882198395,1.0078888735871387,0.8063799251291472,1.0899004506162202,1.8425625692298984,0.6330161567314064,0.5560464486920491,0.5244394113774252,0.8063799251291472,0.8063799251291472
7,egy_ujaen-ud-test_Case=Ela,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
8,olo_kkpp-ud-test_Case=Ela,0.324524576194617,0.45175395145262554,0.34820156671927777,0.2803666210105453,0.3722975183598069,0.3356382892705923,1.0301575072754257,0.45175395145262554,1.2009066869446183,2.147613768338987,0.3166910593621283,0.26669221812754174,0.2822514724889008,0.45175395145262554,0.45175395145262554
9,olo_kkpp-ud-train_Case=Ela,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
10,mdf_jr-ud-test_Case=Ela,19.412990432462077,19.8158185969358,19.70185763943198,19.404423894222333,19.58209215924931,19.63534228544709,18.9208879284245,19.8158185969358,18.93849694845572,17.449635982402825,19.667059301308985,19.608996691008773,19.59369159569007,19.8158185969358,19.8158185969358
11,mdf_jr-ud-train_Case=Ela,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
12,vep_vwt-ud-test_Case=Ela,0.3828902431136173,0.6123724356957945,0.5034602488997738,0.3,0.3535533905932738,0.5049752469181039,1.1726039399558574,0.6123724356957945,1.1726039399558574,2.054735694806075,0.4838522853851902,0.42118314417600766,0.43142129149533487,0.6123724356957945,0.6123724356957945
13,fi_tdt-ud-train_Case=Ela,1.0182094983051715,1.3773675690615153,1.2652735802227757,0.8934514338524555,1.1817281588511597,1.1280024700157185,0.9784331833191587,1.3773675690615153,1.1999616876259926,1.5121077000304795,1.2032055451238206,1.1296108790295016,1.0911332999397785,1.3773675690615153,1.3773675690615153
14,fi_tdt-ud-test_Case=Ela,0.8538838842826215,1.202592211576206,1.0911396181207238,0.7141821562764994,1.0082363449825393,0.9509747774487765,0.9965455470492807,1.202592211576206,1.139206095201281,1.6010172043323705,1.0275631949207582,0.9531998187658923,0.9136274749466007,1.202592211576206,1.202592211576206
15,fi_tdt-ud-dev_Case=Ela,0.9793324254108451,1.3433656817130493,1.229559984305553,0.859834061155359,1.1454188299398766,1.09895781442296,0.9532595412553764,1.3433656817130493,1.1821131653948536,1.520274315990633,1.169613473735425,1.0955315956312297,1.0591106139904611,1.3433656817130493,1.3433656817130493
16,myv_jr-ud-test_Case=Ela,0.546602209857649,0.8812629433036954,0.7671451167427537,0.5280902169147583,0.6963890497226572,0.7233885829254972,1.062810214342561,0.8812629433036954,1.062810214342561,1.7240367300463222,0.7325013329314946,0.6761776410500991,0.6745643666559444,0.8812629433036954,0.8812629433036954
17,myv_jr-ud-train_Case=Ela,1.0746066915137877,1.4322808982279183,1.3218028213060748,1.0552589391099367,1.2238697409680261,1.2626502739419634,1.192835756865606,1.4322808982279183,1.192835756865606,1.2064452760409947,1.2857163460283785,1.2305107408629323,1.2206879349728397,1.4322808982279183,1.4322808982279183
18,kpv_ikdp-ud-test_Case=Ela,2.737485554389982,3.1622776601683795,3.038525775584089,2.701542769110519,2.9226129861250305,2.9574764017091777,2.449489742783178,3.1622776601683795,2.449489742783178,1.2589813396573606,2.9978358879059166,2.9279960984401256,2.9081722428649472,3.1622776601683795,3.1622776601683795
