,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,fi_ood-ud-test_Case=Abe,5.498309281831797,5.431842584507979,5.589824860879689,4.939511806736459,3.384788047050626,5.734883511361751,2.4710856527656038,2.467783530935312,6.0082248153759,6.6248689714505975,6.6248689714505975,5.734883511361751,5.734883511361751,5.734883511361751,4.940706947528296,6.6248689714505975,4.9585084002707465,6.6248689714505975,5.141065605062394,4.893141325882306,4.8852238752608,4.9374107763057316,5.146524269320463,5.316844925028254,4.726520919238589,5.420916700013081,6.6248689714505975,4.887429442081636,2.9489227057887692,2.97778067063379,2.4986827387212265,6.6248689714505975,25.991451586157236,5.60384399087611,5.55159748658592,5.420013211227123,6.6248689714505975,6.6248689714505975,6.6248689714505975
1,sms_giellagas-ud-test_Case=Abe,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
2,sms_giellagas-ud-train_Case=Abe,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
3,et_ewt-ud-train_Case=Abe,3.5912737368642906,3.528079753918223,3.6823921529014343,3.0940703320956757,3.075680990455878,3.8273392947447844,3.3743650892151136,2.3401408954229312,7.821838271343808,4.723895928549249,4.723895928549249,3.8273392947447844,3.8273392947447844,3.8273392947447844,3.0916825059894775,4.723895928549249,5.38417123489041,4.723895928549249,3.2949748725037096,3.00241710050566,2.997989240008443,3.0522166356153067,3.2497611009501637,3.413829473211907,2.8693153402060827,6.045720549401143,4.723895928549249,2.988667141701481,2.209287754221342,2.183121220845634,2.512312847023216,4.723895928549249,27.3823188064845,3.682652324160818,3.6314064885221273,3.5126288375611376,4.723895928549249,4.723895928549249,4.723895928549249
4,et_ewt-ud-test_Case=Abe,9.56683512200388,9.500022819769223,9.656404194901365,9.051586674905861,6.541416013126679,9.797958971132713,6.292921121416812,6.607147644785911,6.202349216423494,10.661457061146319,10.661457061146319,9.797958971132713,9.797958971132713,9.797958971132713,9.0459597920927,10.661457061146319,6.327025367421882,10.661457061146319,9.259679620087656,8.95363222570001,8.949792202940849,9.008458171696212,9.21729238461711,9.385817284146542,8.7905252023604,6.421490809592978,10.661457061146319,8.933708611649608,7.279409036341299,7.310892447047446,6.738153998758032,10.661457061146319,23.43786110832926,9.65045516543844,9.60645422848972,9.489597943843695,10.661457061146319,10.661457061146319,10.661457061146319
5,et_ewt-ud-dev_Case=Abe,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
6,gub_tudet-ud-test_Case=Abe,1.2427937366309019,1.2061238126348335,1.3037813003001484,1.0648417722835632,4.343293396820458,1.4142135623730951,4.919016817095007,3.6951860575619193,9.960415480451097,2.23606797749979,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0782958283750912,2.23606797749979,7.020060541049486,2.23606797749979,1.1291589790636214,1.0613310592927554,1.058642550386346,1.062586385892291,1.082401800450701,1.1463958166267398,1.186029791643813,7.736574942229583,2.23606797749979,1.0624484065995345,2.8322326793738855,2.768058213957817,3.728365765164456,2.23606797749979,29.49576240750525,1.3162081920629698,1.2835884105523825,1.2044157438154888,2.23606797749979,2.23606797749979,2.23606797749979
7,olo_kkpp-ud-test_Case=Abe,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
8,olo_kkpp-ud-train_Case=Abe,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
9,mdf_jr-ud-test_Case=Abe,0.5632615241042759,0.5563931713116239,0.6054026310473157,0.6370933997460656,4.752517201766493,0.7071067811865476,5.261086136133797,4.009289213813341,10.3729824752623,1.5811388300841898,1.5811388300841898,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.6572310573321178,1.5811388300841898,7.367581014145688,1.5811388300841898,0.5244044240850758,0.6103161912493861,0.6234974962727705,0.5918987944609598,0.5932297417285975,0.5413839744727483,1.0677078252031311,8.121682996391668,1.5811388300841898,0.6114692599808892,3.0799070869750427,3.012950305979106,4.025908617258096,1.5811388300841898,29.924906014890006,0.5624383153472898,0.5556583775106608,0.5196746370519363,1.5811388300841898,1.5811388300841898,1.5811388300841898
