,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
0,sah_yktdt-ud-test_Case=Cmp,0.5863019699779287,0.2041241452319316,0.14966629547095772,2.5089613467008616,3.20894794890405,3.2007652146297256,4.485218779502289,1.0,1.0101525445522108,3.0669610365963242,2.8284271247461903,3.3571291193566175,4.6632137126854385,3.7548901448644276,4.856621959706575,11.253443917308159,1.0,1.0,0.4497460373445051,8.453079051715147,3.780834662320167,3.4357739953751767,2.7347240805253215,0.41573970964154894,1.0,1.0,1.0,1.5556349186104044,1.0
1,ml_ufal-ud-test_Case=Cmp,1.159202311936963,1.3070322617798433,1.335065541462291,1.9168196013361787,2.6071722111850435,2.583305902860732,3.8395556383519174,2.23606797749979,1.1428571428571428,2.481179155159901,2.449489742783178,2.666112106020671,3.879852373205689,3.0363135542957354,4.128113650815537,10.403845442911962,2.23606797749979,2.23606797749979,1.1482815716863728,7.615773105863908,3.1048615571803193,2.777592676307192,2.1664347954612975,1.227262335243029,2.23606797749979,2.23606797749979,2.23606797749979,1.349073756323204,2.23606797749979
2,egy_ujaen-ud-test_Case=Cmp,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
3,mdf_jr-ud-test_Case=Cmp,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
4,myv_jr-ud-test_Case=Cmp,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
5,myv_jr-ud-train_Case=Cmp,11.590675131328632,11.862054347090698,11.900520996998408,10.141331824625897,9.898639362280544,9.810448407651084,9.440190013977473,12.84523257866513,11.25765045991174,9.995311400851902,10.583005244258363,9.520960786727908,8.587523632001108,9.253064357281861,9.062683454968438,8.114185110040317,12.84523257866513,12.84523257866513,11.638646203558018,7.471156658656129,9.437073015900534,9.596321444528972,10.075491333555698,11.688339657565452,12.84523257866513,12.84523257866513,12.84523257866513,10.973604694903129,12.84523257866513
6,kpv_lattice-ud-test_Case=Cmp,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
7,sjo_xdt-ud-test_Case=Cmp,9.557392426807638,9.78306359650868,9.815416445571731,8.48233808881915,8.354480650451919,8.321351930977542,8.154274185971428,10.63014581273465,9.2206511789171,8.194891701541883,8.831760866327848,8.132353951279852,7.67459499153041,7.996199097071058,7.859299907836723,9.046546302318914,10.63014581273465,10.63014581273465,9.609464417012429,7.8276897787742765,8.106348904530538,8.196211920426997,8.484207875887273,9.669858987570924,10.63014581273465,10.63014581273465,10.63014581273465,9.067524469225324,10.63014581273465
8,koi_uh-ud-train_Case=Cmp,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
9,gu_gujtb-ud-test_Case=Cmp,0.5863019699779287,0.2041241452319316,0.14966629547095772,2.5089613467008616,3.20894794890405,3.2007652146297256,4.485218779502289,1.0,1.0101525445522108,3.0669610365963242,2.8284271247461903,3.3571291193566175,4.6632137126854385,3.7548901448644276,4.856621959706575,11.253443917308159,1.0,1.0,0.4497460373445051,8.453079051715147,3.780834662320167,3.4357739953751767,2.7347240805253215,0.41573970964154894,1.0,1.0,1.0,1.5556349186104044,1.0
