,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,sl_ssj-ud-test_Case=Ins,1.4837896589737922,1.4624768993147133,1.52490406582588,1.0690885418559666,0.9938456220510107,1.0216302319842072,0.9012179054266911,0.9578763340153484,1.141160061328114,0.833290819384469,0.8153176895277173,0.8154771901195905,0.7434438771022273,1.0453529271417867,1.027463001094818,1.1381513126374032,1.1914830288963987,2.6649321774579495,2.6649321774579495,2.6649321774579495
1,sl_ssj-ud-dev_Case=Ins,1.5547356332671383,1.5341893531804451,1.5968218281179896,1.1271213085377132,1.0456982544903093,1.0806070003031099,0.9427672359683574,0.9912668832643261,1.1925024834256321,0.8687861497388523,0.8431093310840415,0.852104864723556,0.757549169644496,1.1013012221682374,1.0826514332661341,1.1988015651755946,1.247961593480474,2.7413368399473135,2.7413368399473135,2.7413368399473135
2,sl_ssj-ud-train_Case=Ins,1.5167285376443234,1.49694608945024,1.557947096075946,1.1001161417940064,1.0233349698056393,1.0524209569392706,0.9256085623438849,0.9846519167077895,1.1714403254154522,0.8596062825110958,0.8414487103061595,0.8429231158481737,0.7629435497638263,1.0763952365126597,1.05817587429918,1.1696940464178474,1.222330576197994,2.697949439910849,2.697949439910849,2.697949439910849
3,xcl_caval-ud-train_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
4,xcl_caval-ud-dev_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
5,xcl_caval-ud-test_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
6,hu_szeged-ud-dev_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
7,hu_szeged-ud-test_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
8,hu_szeged-ud-train_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
9,xav_xdt-ud-test_Case=Ins,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
