,Treebank,kmr_mg-ud-train_Case=Con,kmr_mg-ud-test_Case=Con
0,sl_ssj-ud-test_Case=Loc,9.677187544103525,7.60643412987378
1,sl_ssj-ud-dev_Case=Loc,9.659819115097918,7.587556805637121
2,sl_ssj-ud-train_Case=Loc,9.687318403781621,7.615736644793219
3,xcl_caval-ud-train_Case=Loc,11.973930014828047,9.907268912419791
4,xcl_caval-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
5,xcl_caval-ud-test_Case=Loc,11.973930014828047,9.907268912419791
6,hu_szeged-ud-train_Case=Loc,11.973930014828047,9.907268912419791
7,fa_seraji-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
8,fa_seraji-ud-test_Case=Loc,11.973930014828047,9.907268912419791
9,fa_seraji-ud-train_Case=Loc,11.973930014828047,9.907268912419791
10,tr_pud-ud-test_Case=Loc,1026.1970449187622,1027.672254887887
11,pl_pdb-ud-test_Case=Loc,11.973930014828047,9.907268912419791
12,pl_pdb-ud-train_Case=Loc,18046.53025861204,18048.247474234264
13,pl_pdb-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
14,uk_iu-ud-dev_Case=Loc,9.753779614797752,7.684770243258978
15,uk_iu-ud-train_Case=Loc,9.738190251958718,7.6751413198216
16,uk_iu-ud-test_Case=Loc,9.745233857917148,7.677455781795622
17,sa_vedic-ud-test_Case=Loc,11.973930014828047,9.907268912419791
18,sa_vedic-ud-train_Case=Loc,2088.1130603436627,2090.0187410837048
19,sa_vedic-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
20,bn_bru-ud-test_Case=Loc,11.973930014828047,9.907268912419791
21,hr_set-ud-dev_Case=Loc,9.689915310471976,7.605423316857699
22,hr_set-ud-train_Case=Loc,9.68758033680096,7.60277765450799
23,hr_set-ud-test_Case=Loc,9.713919525002707,7.6255101202303175
24,orv_rnc-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
25,orv_rnc-ud-train_Case=Loc,11.973930014828047,9.907268912419791
26,orv_rnc-ud-test_Case=Loc,11.973930014828047,9.907268912419791
27,la_circse-ud-test_Case=Loc,11.973930014828047,9.907268912419791
28,grc_perseus-ud-test_Case=Loc,11.973930014828047,9.907268912419791
29,tr_atis-ud-dev_Case=Loc,5.746989869660767,5.375480280483995
30,tr_atis-ud-train_Case=Loc,44.68712357985049,46.189512923041654
31,tr_atis-ud-test_Case=Loc,5.939276050159649,6.077597303361893
32,hi_pud-ud-test_Case=Loc,11.056186119791702,8.994332667089347
33,la_perseus-ud-test_Case=Loc,11.973930014828047,9.907268912419791
34,la_perseus-ud-train_Case=Loc,11.973930014828047,9.907268912419791
35,tr_kenet-ud-dev_Case=Loc,588.890800573417,590.3357333457752
36,tr_kenet-ud-test_Case=Loc,219.21080037260938,220.618751007338
37,tr_kenet-ud-train_Case=Loc,331.0444305527583,332.4951475952443
38,sms_giellagas-ud-test_Case=Loc,11.973930014828047,9.907268912419791
39,sms_giellagas-ud-train_Case=Loc,11.973930014828047,9.907268912419791
40,sk_snk-ud-dev_Case=Loc,9.790171759320705,7.717822200759191
41,sk_snk-ud-test_Case=Loc,9.80541068368303,7.735514261677023
42,sk_snk-ud-train_Case=Loc,9.810161969678203,7.747477927485062
43,lt_hse-ud-train_Case=Loc,11.973930014828047,9.907268912419791
44,lt_hse-ud-test_Case=Loc,11.973930014828047,9.907268912419791
45,lt_hse-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
46,ess_sli-ud-test_Case=Loc,11.973930014828047,9.907268912419791
47,sa_ufal-ud-test_Case=Loc,11.973930014828047,9.907268912419791
48,be_hse-ud-train_Case=Loc,11.973930014828047,9.907268912419791
49,be_hse-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
50,be_hse-ud-test_Case=Loc,11.973930014828047,9.907268912419791
51,gub_tudet-ud-test_Case=Loc,11.973930014828047,9.907268912419791
52,cs_pud-ud-test_Case=Loc,9.781134519066478,7.703721342798172
53,orv_ruthenian-ud-test_Case=Loc,11.973930014828047,9.907268912419791
54,orv_ruthenian-ud-train_Case=Loc,11.973930014828047,9.907268912419791
55,orv_ruthenian-ud-dev_Case=Loc,11.973930014828047,9.907268912419791
56,lzh_tuecl-ud-test_Case=Loc,11.973930014828047,9.907268912419791
57,ml_ufal-ud-test_Case=Loc,50.466573095465876,51.768335366767054
