,Treebank,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
0,hu_szeged-ud-dev_Case=Ter,3.6200743461433134,1.3517250067329378,8.003085824608492,1.469861839480328,1.469861839480328,1.469861839480328,8.565001999956523,6.3463529925855315,10.15372105285857,9.955146320954048,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,9.743627230397223,1.469861839480328,1.639767818431106,0.5211573066470477,1.469861839480328,1.469861839480328,2.1198648920376573,1.469861839480328,18.124398670314385,0.4444444444444444,4.156389826710751,4.024233716681092,3.6867608528009113,1.469861839480328,1.469861839480328,6.769576094101252,14.77049214723751,6.585063685646185,1.469861839480328,1.469861839480328,1.469861839480328,1.469861839480328,2.5482988758177143,1.1758894715842625,38.66401252065712,29.414555060084048,38.128721231062144,0.376796110173626,0.3772359481506578,0.41692584531763827,0.6325845782566132,1.469861839480328
1,hu_szeged-ud-test_Case=Ter,3.9370039370059056,1.7320508075688772,8.366600265340756,1.0,1.0,1.0,8.918077077791608,6.689698507085539,10.492815330201854,10.27131929208707,1.0,1.0,1.0,1.0,1.0,10.099504938362077,1.0,2.005095549659743,0.0,1.0,1.0,2.449489742783178,1.0,18.466185312619388,0.4714045207910316,4.503425194702186,4.365978718009279,4.023652106571074,1.0,1.0,7.0710678118654755,15.105876340020794,6.9160826734854215,1.0,1.0,1.0,1.0,2.8284271247461903,1.4142135623730951,39.019048054906605,29.770417830083908,38.48701079585163,0.6236095644623235,0.6511451483079109,0.692820323027551,0.9925341137422676,1.0
2,hu_szeged-ud-train_Case=Ter,3.843735885249604,1.614818531256342,8.262826729125788,1.1288514320120056,1.1288514320120056,1.1288514320120056,8.816278959479334,6.590271216085197,10.395693762623267,10.180830297945034,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,9.997048175447702,1.1288514320120056,1.8937741115263798,0.15590239111558088,1.1288514320120056,1.1288514320120056,2.3503841293617422,1.1288514320120056,18.370700555201722,0.4039733214513607,4.401605742325433,4.26559011597146,3.924313665374863,1.1288514320120056,1.1288514320120056,6.9838603619742825,15.010355221942248,6.820498773164557,1.1288514320120056,1.1288514320120056,1.1288514320120056,1.1288514320120056,2.743046765105465,1.3320306135954818,38.91840645647135,29.669417007342012,38.38569792977009,0.5103103630798287,0.5386392989880745,0.5810670261586772,0.8749229272103403,1.1288514320120056
3,et_ewt-ud-train_Case=Ter,3.600694377477766,1.3285330255586423,7.985298992523699,1.4713938969562161,1.4713938969562161,1.4713938969562161,8.556439348291299,6.338466456864262,10.143093974320697,9.950628120877596,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,9.739866528859622,1.4713938969562161,1.6277880321316474,0.51478150704935,1.4713938969562161,1.4713938969562161,2.1130546609115437,1.4713938969562161,18.12498275861249,0.432691832858239,4.148466332333906,4.0163124828642385,3.679490079135392,1.4713938969562161,1.4713938969562161,6.764983370267808,14.765542658500568,6.576803357530778,1.4713938969562161,1.4713938969562161,1.4713938969562161,1.4713938969562161,2.542636427018224,1.1247221879201994,38.65759232601591,29.4082093602752,38.12072926899484,0.3704351795148812,0.3149509260148069,0.40620192023179813,0.603878647981201,1.4713938969562161
4,et_ewt-ud-test_Case=Ter,3.724916106437835,1.541103500742244,8.131727983645296,1.2747548783981961,1.2747548783981961,1.2747548783981961,8.71406200019313,6.492287223192591,10.28885499898228,10.093314619093174,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,9.905806378079475,1.2747548783981961,1.8133574678265862,0.3535533905932738,1.2747548783981961,1.2747548783981961,2.2638462845343543,1.2747548783981961,18.27908641043091,0.4249182927993987,4.306411818042197,4.171421273950163,3.833250387436015,1.2747548783981961,1.2747548783981961,6.90108687092113,14.918528747835692,6.7315928578329896,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,2.669269563007828,1.2747548783981961,38.822065604212476,29.573120302809517,38.286747054300655,0.5137011669140814,0.43800359247621945,0.5522680508593631,0.7693777672641254,1.2747548783981961
5,et_ewt-ud-dev_Case=Ter,3.792097045171708,1.5748015748023623,8.202438661763951,1.2165525060596438,1.2165525060596438,1.2165525060596438,8.763236901262816,6.537672141121287,10.341315676322592,10.128178513434683,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,9.943842315724842,1.2165525060596438,1.8478890328023003,0.282842712474619,1.2165525060596438,1.2165525060596438,2.2978250586152114,1.2165525060596438,18.316113124787147,0.41096093353126506,4.351014857197929,4.21516757365545,3.8744950327216587,1.2165525060596438,1.2165525060596438,6.9339743293438865,14.955517376540339,6.767415594759903,1.2165525060596438,1.2165525060596438,1.2165525060596438,1.2165525060596438,2.6981475126464085,1.2961481396815722,38.861284647376806,29.612347274593265,38.32662260100673,0.5185449728701349,0.5169674170461619,0.5656854249492381,0.8331955809010619,1.2165525060596438
6,olo_kkpp-ud-test_Case=Ter,3.391164991562634,1.4142135623730951,7.615773105863909,2.23606797749979,2.23606797749979,2.23606797749979,8.212381498477967,6.024742373011233,9.784453852417245,9.617692030835672,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,9.38083151964686,2.23606797749979,1.4708043058552858,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,2.23606797749979,17.74823934929885,1.2472191289246473,3.8880463034857127,3.765991968639269,3.4448796248276294,2.23606797749979,2.23606797749979,6.48074069840786,14.376630342329875,6.2658416014974945,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,1.4142135623730951,38.19885833081635,28.953027091787444,37.59321747336878,1.1785113019775793,0.9343284197762936,0.938083151964686,1.0285189544531599,2.23606797749979
7,vep_vwt-ud-test_Case=Ter,3.9370039370059056,1.7320508075688772,8.366600265340756,1.0,1.0,1.0,8.918077077791608,6.689698507085539,10.492815330201854,10.27131929208707,1.0,1.0,1.0,1.0,1.0,10.099504938362077,1.0,2.005095549659743,0.0,1.0,1.0,2.449489742783178,1.0,18.466185312619388,0.4714045207910316,4.503425194702186,4.365978718009279,4.023652106571074,1.0,1.0,7.0710678118654755,15.105876340020794,6.9160826734854215,1.0,1.0,1.0,1.0,2.8284271247461903,1.4142135623730951,39.019048054906605,29.770417830083908,38.48701079585163,0.6236095644623235,0.6511451483079109,0.692820323027551,0.9925341137422676,1.0
8,kpv_ikdp-ud-test_Case=Ter,3.391164991562634,1.4142135623730951,7.615773105863909,2.23606797749979,2.23606797749979,2.23606797749979,8.212381498477967,6.024742373011233,9.79374062204533,9.617692030835672,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,9.38083151964686,2.23606797749979,1.6099182385120923,1.4142135623730951,2.23606797749979,2.23606797749979,2.0,2.23606797749979,17.74823934929885,1.247219128924647,3.890153917349783,3.767108666542833,3.4495584781343656,2.23606797749979,2.23606797749979,6.48074069840786,14.394009170484782,6.2658416014974945,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.449489742783178,1.4142135623730951,38.24464377893691,28.99904212977464,37.699469492288614,1.1785113019775793,1.113694991807531,1.131370849898476,1.0632866557973415,2.23606797749979
9,kpv_lattice-ud-test_Case=Ter,2.8266227053441972,1.4846149779161804,6.6486150161257696,3.431546328418375,3.431546328418375,3.431546328418375,7.30055375707829,5.189429036260302,8.900131802139954,8.79064902064015,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,8.446711713768275,3.431546328418375,1.5118578920369088,2.4907993963089563,3.431546328418375,3.431546328418375,1.7496355305594127,3.431546328418375,16.82442345192833,2.2141577023928893,3.1652611207236503,3.0743814751530443,2.8145173079858923,3.431546328418375,3.431546328418375,5.774680837545068,13.4807591532131,5.4606404481808175,3.431546328418375,3.431546328418375,3.431546328418375,3.431546328418375,2.249716535431946,1.9059520091609046,37.240846780574685,27.998400505011034,36.68140551020478,2.0523201847152333,1.9716862974309286,1.9708073555406325,1.7054870621249898,3.431546328418375
