,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
0,hu_szeged-ud-dev_Case=Ine,78.71594399676671,78.72029787436759,78.70874659225274,78.64440699134559,78.62182215196796,78.58928720137101
1,hu_szeged-ud-test_Case=Ine,52.60799105782787,52.612464022211725,52.60124394154126,52.539186179020156,52.5176721366108,52.4863339547426
2,hu_szeged-ud-train_Case=Ine,31.830649933208893,31.835219746373326,31.823811627326638,31.760820639154854,31.739098193055217,31.707513442489127
3,fi_ood-ud-test_Case=Ine,509.6262640464763,509.63221867453376,509.61516538474746,509.5422636693703,509.51493078975506,509.4765401681794
4,et_ewt-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
5,et_ewt-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
6,et_ewt-ud-dev_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
7,si_stb-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
8,olo_kkpp-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
9,olo_kkpp-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
10,mdf_jr-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
11,mdf_jr-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
12,vep_vwt-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
13,fi_tdt-ud-train_Case=Ine,167.52277225499844,167.52767927087322,167.51340141471485,167.4354402654808,167.40843778047895,167.37012840745018
14,fi_tdt-ud-test_Case=Ine,73.21435469388162,73.21950454198914,73.20500219028078,73.12743207886477,73.1003727728453,73.06209952597791
15,fi_tdt-ud-dev_Case=Ine,111.85522734658696,111.85993559306326,111.84557034115508,111.76688206093782,111.7399985824429,111.70156344489003
16,myv_jr-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
17,myv_jr-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
18,kpv_ikdp-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
19,kpv_lattice-ud-test_Case=Ine,260.61074288869804,260.6159426128887,260.6007911455355,260.52587183210335,260.4986611371261,260.4595919443025
20,kpv_lattice-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
21,fi_pud-ud-test_Case=Ine,80.85029705257043,80.85546069299156,80.84159652616323,80.76622409833234,80.73950236762026,80.70195433834003
22,et_edt-ud-dev_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
23,et_edt-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
24,et_edt-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
25,koi_uh-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
26,koi_uh-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
27,arr_tudet-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
28,krl_kkpp-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
29,eu_bdt-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
30,eu_bdt-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
31,eu_bdt-ud-dev_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
32,fi_ftb-ud-dev_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
33,fi_ftb-ud-train_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
34,fi_ftb-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
35,ab_abnc-ud-test_Case=Ine,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
