,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
0,egy_ujaen-ud-test_Case=Lat,1.6547190813232433,1.0647065323364933,0.6810352803144473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,mdf_jr-ud-test_Case=Lat,32.726863874310034,33.10730433001153,33.35216890095111,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404
2,myv_jr-ud-test_Case=Lat,7.281258524358538,7.835965819896008,8.196864132501071,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976
3,myv_jr-ud-train_Case=Lat,9.369235076511293,9.909576968896268,10.260535456647307,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476
4,sjo_xdt-ud-test_Case=Lat,1.3904703298147856,0.800882325938087,0.4181839972476066,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459
5,eu_bdt-ud-train_Case=Lat,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,eu_bdt-ud-test_Case=Lat,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,eu_bdt-ud-dev_Case=Lat,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,fi_ftb-ud-dev_Case=Lat,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,fi_ftb-ud-train_Case=Lat,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
