,Treebank,fi_ood-ud-test_Case=Abe,sms_giellagas-ud-test_Case=Abe,sms_giellagas-ud-train_Case=Abe,et_ewt-ud-train_Case=Abe,et_ewt-ud-test_Case=Abe,et_ewt-ud-dev_Case=Abe,gub_tudet-ud-test_Case=Abe,olo_kkpp-ud-test_Case=Abe,olo_kkpp-ud-train_Case=Abe,mdf_jr-ud-test_Case=Abe,fi_tdt-ud-train_Case=Abe,fi_tdt-ud-test_Case=Abe,fi_tdt-ud-dev_Case=Abe,myv_jr-ud-test_Case=Abe,myv_jr-ud-train_Case=Abe,kpv_ikdp-ud-test_Case=Abe,kpv_lattice-ud-test_Case=Abe,fi_pud-ud-test_Case=Abe,et_edt-ud-dev_Case=Abe,et_edt-ud-train_Case=Abe,et_edt-ud-test_Case=Abe,koi_uh-ud-test_Case=Abe,sme_giella-ud-train_Case=Abe,sme_giella-ud-test_Case=Abe,arr_tudet-ud-test_Case=Abe,krl_kkpp-ud-test_Case=Abe,fi_ftb-ud-dev_Case=Abe,fi_ftb-ud-train_Case=Abe,fi_ftb-ud-test_Case=Abe,ab_abnc-ud-test_Case=Abe
0,es_gsd-ud-train_Case=Com,4.20977698010503,3.9370039370059056,4.743416490252569,3.1480836772554612,7.842193570679062,4.743416490252569,3.391164991562634,4.743416490252569,4.743416490252569,3.605551275463989,8.95901160222984,6.284902544988268,3.082207001484488,3.4899856733230297,3.529756885887382,3.9370039370059056,3.0368111930481,3.391164991562634,2.8846122190549264,3.091604199913957,3.142451272494134,3.3166247903554,4.743416490252569,4.743416490252569,3.9370039370059056,3.391164991562634,4.743416490252569,4.743416490252569,4.743416490252569,3.9370039370059056
1,fi_ood-ud-test_Case=Com,4.533823502911814,1.7320508075688772,2.6457513110645907,2.695843781851078,8.582928793055823,2.6457513110645907,1.4142135623730951,2.6457513110645907,2.6457513110645907,1.4142135623730951,9.849562878061588,6.892024376045111,1.632993161855452,1.296148139681572,1.3477115902938006,1.7320508075688772,1.0274023338281626,1.4142135623730951,1.822357718539636,2.6839282915868234,2.436698586202241,1.0,2.6457513110645907,2.6457513110645907,1.7320508075688772,1.4142135623730951,2.6457513110645907,2.6457513110645907,2.6457513110645907,1.7320508075688772
2,es_ancora-ud-train_Case=Com,5.617433182117573,8.366600265340756,9.219544457292887,6.124187206008677,7.023769168568493,9.219544457292887,7.3484692283495345,9.219544457292887,9.219544457292887,7.968688725254614,7.484242706439235,6.164414002968976,6.92820323027551,7.853661566428745,7.889543583705186,8.366600265340756,7.180219742846005,7.615773105863909,6.501186976142544,6.016176540402489,6.4323401651343035,7.582875444051551,9.219544457292887,9.219544457292887,8.366600265340756,7.615773105863909,9.219544457292887,9.219544457292887,9.219544457292887,8.366600265340756
3,es_ancora-ud-test_Case=Com,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
4,es_ancora-ud-dev_Case=Com,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
5,sms_giellagas-ud-test_Case=Com,6.6248689714505975,1.0,0.0,4.723895928549249,10.661457061146319,0.0,2.23606797749979,0.0,0.0,1.5811388300841898,12.021392967908872,9.0,3.3166247903554,1.6370705543744901,1.6350747346085137,1.0,2.6246692913372702,2.23606797749979,3.7916412290559007,4.787656304765619,4.286607049870562,2.1213203435596424,0.0,0.0,1.0,2.23606797749979,0.0,0.0,0.0,1.0
6,et_ewt-ud-train_Case=Com,6.366482448372265,8.918077077791608,9.727331990547098,6.791427094903305,7.53993483287161,9.727331990547098,8.212381498477967,9.727331990547098,9.727331990547098,8.543281238551593,7.973199707786511,6.746100839982299,7.523215099417188,8.448726984245674,8.479247115472617,8.918077077791608,7.78499664993545,8.20290523662121,7.146008123334695,6.686834202968853,7.0894200427968626,8.131481270612445,9.727331990547098,9.727331990547098,8.918077077791608,8.20290523662121,9.727331990547098,9.727331990547098,9.727331990547098,8.918077077791608
7,et_ewt-ud-test_Case=Com,4.976159877435962,6.689698507085539,7.497106880006976,4.908044812459608,7.302590204267255,7.497106880006976,6.024742373011233,7.497106880006976,7.497106880006976,6.326515106156766,8.112423161426301,6.088534136710108,5.435066228076828,6.234455048523978,6.26448061068429,6.689698507085539,5.6196395742062775,6.024742373011233,5.098259084159551,4.80935727050631,5.123677011258856,5.944995812160978,7.497106880006976,7.497106880006976,6.689698507085539,6.024742373011233,7.497106880006976,7.497106880006976,7.497106880006976,6.689698507085539
8,et_ewt-ud-dev_Case=Com,7.75497115366157,10.492815330201854,11.28188777357483,8.339318702828987,8.310768347356097,11.28188777357483,9.784453852417245,11.28188777357483,11.28188777357483,10.124636510157288,8.55061766439173,7.816596033678535,9.110887139176402,10.03072964395326,10.059881429223983,10.492815330201854,9.394721375077348,9.775158260011162,8.7282751715712,8.242863179043418,8.632475201190767,9.74954968233223,11.28188777357483,11.28188777357483,10.492815330201854,9.775158260011162,11.28188777357483,11.28188777357483,11.28188777357483,10.492815330201854
9,ml_ufal-ud-test_Case=Com,7.961713941664125,10.27131929208707,11.022703842524301,8.375471692812143,8.74642784226795,11.022703842524301,9.617692030835672,11.022703842524301,11.022703842524301,9.924716620639604,9.124904870128175,8.154753215150045,9.027735042633894,9.847842403288144,9.872141797678424,10.27131929208707,9.267625849638563,9.617692030835672,8.68516544260569,8.288207295024012,8.602325267042627,9.591663046625438,11.022703842524301,11.022703842524301,10.27131929208707,9.617692030835672,11.022703842524301,11.022703842524301,11.022703842524301,10.27131929208707
