,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
0,sah_yktdt-ud-test_Case=Cmp,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
1,ml_ufal-ud-test_Case=Cmp,1.2464826546183716,1.3630803958976423,1.3400962607834113,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,85.39320816083678,2.23606797749979,19.60505099945823,5.617433182117573,38.72197588834726,38.63592335015676,30.032705549891823,2.23606797749979
2,egy_ujaen-ud-test_Case=Cmp,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
3,mdf_jr-ud-test_Case=Cmp,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
4,myv_jr-ud-test_Case=Cmp,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
5,myv_jr-ud-train_Case=Cmp,11.774745351776128,11.936221042736479,11.904576217204989,12.84523257866513,12.84523257866513,12.84523257866513,12.84523257866513,77.64019577512668,12.84523257866513,13.937249139634654,7.8189838173836845,31.111715831069507,31.02902684882532,22.740079787315157,12.84523257866513
6,kpv_lattice-ud-test_Case=Cmp,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
7,sjo_xdt-ud-test_Case=Cmp,9.709839943868138,9.845552866274375,9.818922680393726,10.63014581273465,10.63014581273465,10.63014581273465,10.63014581273465,77.47257579298626,10.63014581273465,16.52009625416612,7.471427053931681,33.93323458496812,33.87320347676802,25.49096878510161,10.63014581273465
8,koi_uh-ud-train_Case=Cmp,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
9,gu_gujtb-ud-test_Case=Cmp,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
