,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
0,hu_szeged-ud-dev_Case=Ill,0.29998469504883835,1.278845324000557,1.278845324000557,0.29998469504883835,0.16777335389676276,0.388790489978136,0.25665973340686377,1.278845324000557,0.29998469504883835
1,hu_szeged-ud-test_Case=Ill,0.4054775835476301,1.3689738821885769,1.3689738821885769,0.4054775835476301,0.2505708625354212,0.3665301742679756,0.28249674981322853,1.3689738821885769,0.4054775835476301
2,hu_szeged-ud-train_Case=Ill,0.18215107011950007,1.1689791895833785,1.1689791895833785,0.18215107011950007,0.15788465288950598,0.4572799342542868,0.3140614690597779,1.1689791895833785,0.18215107011950007
3,fi_ood-ud-test_Case=Ill,0.910981887855077,1.8756033695853715,1.8756033695853715,0.910981887855077,0.6705047252225219,0.4559202875963904,0.5204922876021193,1.8756033695853715,0.910981887855077
4,sms_giellagas-ud-test_Case=Ill,5.1830683509736,6.117168714889247,6.117168714889247,5.1830683509736,4.948156521417187,4.677896541115752,4.8033123974619425,6.117168714889247,5.1830683509736
5,sms_giellagas-ud-train_Case=Ill,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
6,et_ewt-ud-train_Case=Ill,5.685122712147314,6.5912452584836325,6.5912452584836325,5.685122712147314,5.455513102240223,5.195722815978629,5.302349131886426,6.5912452584836325,5.685122712147314
7,et_ewt-ud-test_Case=Ill,4.46031389029965,5.397629109155241,5.397629109155241,4.46031389029965,4.221147780704406,3.948661908064241,4.058790110689361,5.397629109155241,4.46031389029965
8,et_ewt-ud-dev_Case=Ill,10.826351026232702,11.756269669551216,11.756269669551216,10.826351026232702,10.586551935574004,10.312104837172647,10.427112665663536,11.756269669551216,10.826351026232702
9,egy_ujaen-ud-test_Case=Ill,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
10,si_stb-ud-test_Case=Ill,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
11,lt_alksnis-ud-test_Case=Ill,0.0,1.0,1.0,0.0,0.28037336083580466,0.6034878050666787,0.4556450995538138,1.0,0.0
