,Treebank,kpv_ikdp-ud-test_Case=Adp,kpv_lattice-ud-test_Case=Adp
0,sah_yktdt-ud-test_Case=Cmp,0.4714045207910316,0.5385164807134505
1,ml_ufal-ud-test_Case=Cmp,1.247219128924647,1.1357816691600546
2,egy_ujaen-ud-test_Case=Cmp,1.3743685418725535,1.5132745950421556
3,mdf_jr-ud-test_Case=Cmp,1.3743685418725535,1.5132745950421556
4,myv_jr-ud-test_Case=Cmp,1.3743685418725535,1.5132745950421556
5,myv_jr-ud-train_Case=Cmp,11.728408057172787,11.58835622510803
6,kpv_lattice-ud-test_Case=Cmp,1.3743685418725535,1.5132745950421556
7,sjo_xdt-ud-test_Case=Cmp,9.67241208569794,9.554580053565934
8,koi_uh-ud-train_Case=Cmp,1.3743685418725535,1.5132745950421556
9,gu_gujtb-ud-test_Case=Cmp,0.4714045207910316,0.5385164807134505
