,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,xcl_caval-ud-train_Case=Abl,0.7480474507948895,0.7026756223926152,0.8304245074316843,0.42144124295215035,4.382138150430154,0.981033658215459,4.89719886264394,3.6253120754787735,9.986641511132676,1.9351894565771866,1.9351894565771866,0.981033658215459,0.981033658215459,0.981033658215459,0.4867236650776964,1.9351894565771866,7.034540808224807,1.9351894565771866,0.5273222447247532,0.3373556459973726,0.3536542158698528,0.3435296325739363,0.5237784737189258,0.6123855007821778,0.7884281563614564,7.7754229609296495,1.9351894565771866,0.33449519645954634,2.7305677478140145,2.6597042661958192,3.6683081885289486,1.9351894565771866,29.574400019036176,0.8239924292840585,0.777288734087389,0.6412583539826443,1.9351894565771866,1.9351894565771866,1.9351894565771866
1,xcl_caval-ud-dev_Case=Abl,0.357376563370405,0.3460235485697671,0.42532517558256827,0.4616375208418392,4.702207697752746,0.5715444524392794,5.214303266507103,3.963043555640641,10.329912015113338,1.5405111778306224,1.5405111778306224,0.5715444524392794,0.5715444524392794,0.5715444524392794,0.4767701966745432,1.5405111778306224,7.350471052185778,1.5405111778306224,0.3517898298273128,0.49360950094763234,0.5032379661211578,0.448231305953808,0.38777908215883844,0.31691389221893046,0.9486813977555633,8.089112843334611,1.5405111778306224,0.5128637414008619,3.0321147671870214,2.963684676087954,3.9840850041221416,1.5405111778306224,29.90023975622467,0.41787693683786287,0.3751062594439772,0.2594841510599372,1.5405111778306224,1.5405111778306224,1.5405111778306224
2,xcl_caval-ud-test_Case=Abl,0.6097184062554599,0.572251798887531,0.689489224324422,0.3861735609016431,4.4941825693787445,0.8383913995250516,5.008924514609737,3.74490436270489,10.110132095279553,1.7956245877591162,1.7956245877591162,0.8383913995250516,0.8383913995250516,0.8383913995250516,0.43711076316072056,1.7956245877591162,7.145105052213973,1.7956245877591162,0.42881586348977424,0.3345887844367264,0.34881365955404275,0.3173788855167048,0.4432581903569905,0.4936389610571944,0.8283749043171322,7.885790835657347,1.7956245877591162,0.33979028715392745,2.8344251442637822,2.764720400563029,3.7787060140805355,1.7956245877591162,29.689308460975212,0.6790652671891255,0.6328027382469472,0.5020412711549457,1.7956245877591162,1.7956245877591162,1.7956245877591162
3,hu_szeged-ud-dev_Case=Abl,0.19142846618929207,0.28058258479217424,0.161970885967925,0.7363002105119896,4.993707460147307,0.27003086243366076,5.4984334093619776,4.266612629866149,10.630817216534108,1.2204848763230673,1.2204848763230673,0.27003086243366076,0.27003086243366076,0.27003086243366076,0.7127934185959411,1.2204848763230673,7.631486312202449,1.2204848763230673,0.5381294763654315,0.8137196189031124,0.8186145273377089,0.7581746459766874,0.5779197163988492,0.39486627833858035,1.1944896632267505,8.36440211785132,1.2204848763230673,0.8339689041119935,3.3153105455756995,3.2491814881513306,4.272088058461804,1.2204848763230673,30.17984288671276,0.19983238394268377,0.18405639329770146,0.2530675994206751,1.2204848763230673,1.2204848763230673,1.2204848763230673
4,hu_szeged-ud-test_Case=Abl,0.16318681233740917,0.24907703656992453,0.061597529887123574,0.7470738952464326,5.014772585804667,0.20327890704543547,5.523874505211737,4.2922016543170844,10.658078307119618,1.1853095282186634,1.1853095282186634,0.20327890704543547,0.20327890704543547,0.20327890704543547,0.7250672584105786,1.1853095282186634,7.653272000526937,1.1853095282186634,0.5460224316525546,0.8262633849781578,0.832103894206622,0.771480714686276,0.580182684870463,0.38569354525837296,1.2108553996650764,8.386937423493123,1.1853095282186634,0.8492806226517647,3.3384300721168394,3.271877726287328,4.297159798438515,1.1853095282186634,30.20152697141253,0.12793970743968522,0.13692596302298257,0.22922839834162057,1.1853095282186634,1.1853095282186634,1.1853095282186634
5,hu_szeged-ud-train_Case=Abl,0.18805027384392617,0.20609493913700533,0.1975776076905492,0.6584813972823329,4.901781598254521,0.36265586218399565,5.4119363284911195,4.1771732567890405,10.540053062907655,1.3230899037571242,1.3230899037571242,0.36265586218399565,0.36265586218399565,0.36265586218399565,0.6371520851328615,1.3230899037571242,7.543660709060558,1.3230899037571242,0.47992582571262105,0.7321272588478058,0.7378187298158299,0.6791217961129121,0.5019770949099455,0.3397461082548042,1.1127380379240588,8.275839079613336,1.3230899037571242,0.7524614568225297,3.2296809443453656,3.1631985203866386,4.185471816692494,1.3230899037571242,30.089360486930786,0.2620567964318292,0.23240106921566406,0.2373666099799711,1.3230899037571242,1.3230899037571242,1.3230899037571242
6,tr_pud-ud-test_Case=Abl,0.366204672040859,0.3447300315071897,0.44353771038309636,0.4562183128894475,4.66765045916167,0.5927349379101761,5.179455670567437,3.9343720075402318,10.29744636917424,1.5705228683121009,1.5705228683121009,0.5927349379101761,0.5927349379101761,0.5927349379101761,0.42940222454031945,1.5705228683121009,7.319650617853892,1.5705228683121009,0.3560836083175802,0.5100755340077058,0.5139140410554334,0.4642238407237877,0.34972687704304434,0.29625792555515246,0.9055715018825616,8.047476897162976,1.5705228683121009,0.5348447023281752,2.9987818068234846,2.9316491408712673,3.951229526515989,1.5705228683121009,29.85496736963722,0.4528325571170503,0.4021312660130742,0.30292332106502057,1.5705228683121009,1.5705228683121009,1.5705228683121009
7,fi_ood-ud-test_Case=Abl,0.7351153026237888,0.6883064675515544,0.8244156321943125,0.14463451133291844,4.3484908259742685,0.9799018381739814,4.737430028324567,3.503009877332926,9.869747424378502,1.9451830310337004,1.9451830310337004,0.9799018381739814,0.9799018381739814,0.9799018381739814,0.2297689259702818,1.9451830310337004,7.020368598550618,1.9451830310337004,0.34287104519515493,0.22050122320342266,0.21163483956117138,0.1902965881114119,0.4882198757986481,0.5918097403219478,0.7290954405812419,7.742554642388254,1.9451830310337004,0.25361666909027486,2.553618070276883,2.485416030573322,3.5084949611941187,1.9451830310337004,29.546895456915074,0.8326565530930992,0.7755558889183347,0.6248200219311617,1.9451830310337004,1.9451830310337004,1.9451830310337004
8,sah_yktdt-ud-test_Case=Abl,0.37674775276250355,0.3820718401506752,0.4195666278469033,0.6161187269628198,4.784970591613937,0.5345224838248488,5.299334526294697,4.063439781409693,10.410786700236109,1.4638501094227998,1.4638501094227998,0.5345224838248488,0.5345224838248488,0.5345224838248488,0.6004365839065121,1.4638501094227998,7.444736875327236,1.4638501094227998,0.48181205582971576,0.6860733990669845,0.6872183468199377,0.6405655879620383,0.49415907280433974,0.3914812557590442,1.0451702982676807,8.17459354291311,1.4638501094227998,0.7104273226949737,3.121318693355026,3.054928236052635,4.073404200173334,1.4638501094227998,29.985710882733084,0.4336352112783113,0.4058552107542336,0.3649067915102428,1.4638501094227998,1.4638501094227998,1.4638501094227998
9,sa_vedic-ud-test_Case=Abl,3.6295099495823053,3.561016126831722,3.728123332002466,3.093668632573606,2.5983311273259155,3.88590296719629,3.0952292818890403,2.027164514494466,7.563965841512101,4.835176356148253,4.835176356148253,3.88590296719629,3.88590296719629,3.88590296719629,3.139973386610447,4.835176356148253,5.070844020829243,4.835176356148253,3.3277022892985237,3.01820201077311,3.015878425984938,3.0615150303265506,3.254067390528596,3.4359612657555396,2.807643998316845,5.7045144193930994,4.835176356148253,3.0065255682890872,2.0522079414479633,2.0219030211946625,2.282524953843587,4.835176356148253,27.182176764816752,3.7442412341784843,3.6842012673282207,3.542847710702216,4.835176356148253,4.835176356148253,4.835176356148253
