,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
0,fi_ood-ud-test_Case=Abe,5.305591913778853,5.5914120657387505,5.631277731464582,3.4987493754905774,3.2433885306878874,3.238970469951126,2.9870960907804016,6.6248689714505975,5.033673457895896,3.397813839645852,3.9440531887330774,2.889358752752974,2.411210940285728,2.7954884288001547,2.5919278521628,6.329472507422891,6.6248689714505975,6.6248689714505975,5.328553834615104,3.632068170053969,2.92874359182055,3.067729323579597,3.511523155205307,5.425135829214979,6.6248689714505975,6.6248689714505975,6.6248689714505975,4.630574718350005,6.6248689714505975
1,sms_giellagas-ud-test_Case=Abe,0.5863019699779287,0.2041241452319316,0.14966629547095772,2.5089613467008616,3.20894794890405,3.2007652146297256,4.485218779502289,1.0,1.0101525445522108,3.0669610365963242,2.8284271247461903,3.3571291193566175,4.6632137126854385,3.7548901448644276,4.856621959706575,11.253443917308159,1.0,1.0,0.4497460373445051,8.453079051715147,3.780834662320167,3.4357739953751767,2.7347240805253215,0.41573970964154894,1.0,1.0,1.0,1.5556349186104044,1.0
2,sms_giellagas-ud-train_Case=Abe,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
3,et_ewt-ud-train_Case=Abe,3.4005447576125323,3.6849805471200328,3.724369218686233,1.9812497871201815,2.373956388445323,2.3150400495108077,3.0634557604354473,4.723895928549249,3.1334635954975427,2.411779600005412,3.0207145766007057,1.798555202680324,2.1462857264887245,1.9579173534170924,2.8485243224149444,8.231932734983198,4.723895928549249,4.723895928549249,3.4145591172238223,5.2750369908263846,2.362117790725686,2.232140104004782,2.2752173016440063,3.533092306273076,4.723895928549249,4.723895928549249,4.723895928549249,2.8447030778109386,4.723895928549249
4,et_ewt-ud-test_Case=Abe,9.376944242840167,9.657323070545425,9.696514837816732,7.678642699455789,7.593055366314563,7.531340414253903,7.204779952688818,10.661457061146319,9.053882543729307,7.7237458528877045,8.326663997864532,7.036587181814449,6.101863782268251,6.838557352736516,6.6020282383146585,6.1622506710887155,10.661457061146319,10.661457061146319,9.394082346137598,4.362373554649238,7.165839531998126,7.314603470038451,7.7732555002829224,9.484229925721467,10.661457061146319,10.661457061146319,10.661457061146319,8.76089797528389,10.661457061146319
5,et_ewt-ud-dev_Case=Abe,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
6,gub_tudet-ud-test_Case=Abe,1.159202311936963,1.3070322617798436,1.335065541462291,1.9168196013361787,2.6071722111850435,2.583305902860732,3.8395556383519174,2.23606797749979,1.1428571428571428,2.481179155159901,2.449489742783178,2.666112106020671,3.879852373205689,3.0363135542957354,4.128113650815537,10.403845442911962,2.23606797749979,2.23606797749979,1.1482815716863728,7.615773105863908,3.1048615571803193,2.777592676307192,2.1664347954612975,1.227262335243029,2.23606797749979,2.23606797749979,2.23606797749979,0.8485281374238569,2.23606797749979
7,olo_kkpp-ud-test_Case=Abe,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
8,olo_kkpp-ud-train_Case=Abe,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
9,mdf_jr-ud-test_Case=Abe,0.5863019699779287,0.6123724356957945,0.6343500610861482,2.1095164026459012,2.819103924791619,2.7893748842523762,4.106968163986665,1.5811388300841898,0.8144110179279558,2.6516504294495533,2.5495097567963922,2.8828556093867554,4.1574058821143565,3.2556412578783926,4.451297517216397,10.813879969742588,1.5811388300841898,1.5811388300841898,0.4366275198957811,7.991472728079372,3.3567004657146464,3.004805530121322,2.326864546700335,0.5826715823167509,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.2727922061357855,1.5811388300841898
