,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,egy_ujaen-ud-test_Case=Lat,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
1,mdf_jr-ud-test_Case=Lat,33.375182063589975,33.15513566302109,33.19437912374669,34.677081768799404,32.734729264192794,33.81567683782183
2,myv_jr-ud-test_Case=Lat,8.360170285303127,8.128166102769729,8.140681648757557,9.717071966559976,7.566816693698417,8.85045640136127
3,myv_jr-ud-train_Case=Lat,10.414476353743444,10.181290782133576,10.191297261970037,11.769480071652476,9.624376120169002,10.89923797472796
4,sjo_xdt-ud-test_Case=Lat,0.39418516517551044,0.6373774391990981,0.6004206923519296,1.202211503854459,1.2151388809514738,0.2651650429449553
5,eu_bdt-ud-train_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
6,eu_bdt-ud-test_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
7,eu_bdt-ud-dev_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
8,fi_ftb-ud-dev_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
9,fi_ftb-ud-train_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
10,fi_ftb-ud-test_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
11,ab_abnc-ud-test_Case=Lat,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
