,Treebank,ml_ufal-ud-test_Case=Ben,egy_ujaen-ud-test_Case=Ben,si_stb-ud-test_Case=Ben,ta_mwtt-ud-test_Case=Ben,eu_bdt-ud-train_Case=Ben,eu_bdt-ud-test_Case=Ben,eu_bdt-ud-dev_Case=Ben,am_att-ud-test_Case=Ben,ab_abnc-ud-test_Case=Ben
0,hu_szeged-ud-dev_Case=Ade,0.4050462936504913,1.3375584099395434,1.3375584099395434,0.4050462936504913,0.2897267035262811,0.4254853800566775,0.33811538795348295,1.3375584099395434,0.4050462936504913
1,hu_szeged-ud-test_Case=Ade,0.335299918733898,1.3144621146642357,1.3144621146642357,0.335299918733898,0.17280942045259495,0.35524106736103256,0.2203299334649747,1.3144621146642357,0.335299918733898
2,hu_szeged-ud-train_Case=Ade,0.3082207001484488,1.2629330940315089,1.2629330940315089,0.3082207001484488,0.21592844759835916,0.4259339773796166,0.31101463600002555,1.2629330940315089,0.3082207001484488
3,fi_ood-ud-test_Case=Ade,0.8146657764756383,1.7886065521032837,1.7886065521032837,0.8146657764756383,0.5657670222628635,0.35043329254019984,0.416274485063539,1.7886065521032837,0.8146657764756383
4,et_ewt-ud-train_Case=Ade,0.9298928155685491,1.897422799077966,1.897422799077966,0.9298928155685491,0.6774649982819273,0.4462964231196557,0.5200578047817995,1.897422799077966,0.9298928155685491
5,et_ewt-ud-test_Case=Ade,0.9091540382121331,1.8771070193697335,1.8771070193697335,0.9091540382121331,0.6533110348898254,0.40888821515495244,0.5078200338987907,1.8771070193697335,0.9091540382121331
6,et_ewt-ud-dev_Case=Ade,1.2126901021904224,2.166296264635297,2.166296264635297,1.2126901021904224,0.9651890079738946,0.708153571961253,0.8155720969192027,2.166296264635297,1.2126901021904224
7,olo_kkpp-ud-test_Case=Ade,1.0526315789473684,2.0006924009208644,2.0006924009208644,1.0526315789473684,0.8074481123325359,0.6105862487667609,0.6318520626016699,2.0006924009208644,1.0526315789473684
8,vep_vwt-ud-test_Case=Ade,0.697614984548545,1.6593171286204857,1.6593171286204857,0.697614984548545,0.4509668793029806,0.3262204056867377,0.28034416153055075,1.6593171286204857,0.697614984548545
9,fi_tdt-ud-train_Case=Ade,1.1640891530224247,2.1333499449356674,2.1333499449356674,1.1640891530224247,0.908337212490598,0.6458338440410913,0.7405848436296167,2.1333499449356674,1.1640891530224247
10,fi_tdt-ud-test_Case=Ade,1.19408613676893,2.160771997383269,2.160771997383269,1.19408613676893,0.9397930085583581,0.6888455794109966,0.7648727798568122,2.160771997383269,1.19408613676893
11,fi_tdt-ud-dev_Case=Ade,1.2004080938733854,2.171466165088107,2.171466165088107,1.2004080938733854,0.9470070608996544,0.6771340015346041,0.7814146500462019,2.171466165088107,1.2004080938733854
12,fi_pud-ud-test_Case=Ade,1.4264862419387834,2.3950690043825595,2.3950690043825595,1.4264862419387834,1.170084974977439,0.8955699882933192,1.0018330624604,2.3950690043825595,1.4264862419387834
13,et_edt-ud-dev_Case=Ade,0.8046556425732687,1.7767514466365293,1.7767514466365293,0.8046556425732687,0.5470325466835103,0.3165594741211581,0.37954413196319986,1.7767514466365293,0.8046556425732687
14,et_edt-ud-train_Case=Ade,0.8331528819533678,1.8041476170465596,1.8041476170465596,0.8331528819533678,0.575708306983182,0.3356447269393232,0.41235763918600193,1.8041476170465596,0.8331528819533678
15,et_edt-ud-test_Case=Ade,0.6989284488146839,1.6708159613082763,1.6708159613082763,0.6989284488146839,0.4455991592533328,0.25053533058461425,0.29700003627137644,1.6708159613082763,0.6989284488146839
16,krl_kkpp-ud-test_Case=Ade,0.6491430649325309,1.6152048534938224,1.6152048534938224,0.6491430649325309,0.4021222319428677,0.3131840507021351,0.23552019814168576,1.6152048534938224,0.6491430649325309
17,fi_ftb-ud-dev_Case=Ade,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
18,fi_ftb-ud-train_Case=Ade,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
19,fi_ftb-ud-test_Case=Ade,1.0,0.0,0.0,1.0,1.2595815691740142,1.573311362056255,1.425181345833614,0.0,1.0
