,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
0,xcl_caval-ud-train_Case=Abl,0.7470531582505275,0.8177128648042854,0.7890307566928056
1,xcl_caval-ud-dev_Case=Abl,0.35379763433314815,0.414915658833805,0.3874957483681751
2,xcl_caval-ud-test_Case=Abl,0.6076196406518457,0.6767243117623589,0.6485361263313435
3,hu_szeged-ud-dev_Case=Abl,0.19913674795062794,0.18060607121952113,0.17055086240957448
4,hu_szeged-ud-test_Case=Abl,0.14686135106700937,0.08538070335076807,0.09282603873742573
5,hu_szeged-ud-train_Case=Abl,0.18194740732951561,0.19507056363198041,0.17692451315838859
6,tr_pud-ud-test_Case=Abl,0.3700204041708533,0.4314183251761702,0.40540644683640414
7,fi_ood-ud-test_Case=Abl,0.7369351811101603,0.8104476033097971,0.7796115270346026
8,sah_yktdt-ud-test_Case=Abl,0.3849299164072557,0.4149667586931317,0.39555188035002514
9,sa_vedic-ud-test_Case=Abl,3.6320627806289476,3.711694236763845,3.6817341881601835
10,sa_vedic-ud-train_Case=Abl,4.975277780439967,5.051513734955146,5.022578717184594
11,sa_vedic-ud-dev_Case=Abl,7.6840782776857735,7.759940526101255,7.7313090712416965
12,la_circse-ud-test_Case=Abl,1.8505518320690908,1.924584394356523,1.8955848653227487
13,tr_atis-ud-dev_Case=Abl,18.812254462464995,18.87371020150463,18.849770893809495
14,tr_atis-ud-train_Case=Abl,16.990847592300725,17.051650776910574,17.02797769401885
15,tr_atis-ud-test_Case=Abl,23.708376917548353,23.7699073566967,23.745954345093615
16,hi_pud-ud-test_Case=Abl,1.2622811750152136,1.1840852064015472,1.2136052062629963
17,la_perseus-ud-test_Case=Abl,0.9797709603016457,1.0464804351060113,1.0191745806901442
18,la_perseus-ud-train_Case=Abl,1.1697606110892647,1.2450472032367421,1.2151535094401003
19,tr_kenet-ud-dev_Case=Abl,0.45244004592653614,0.5130873049076436,0.48744444979013574
20,tr_kenet-ud-test_Case=Abl,0.7976060332834096,0.8615425927356956,0.8356034813524212
21,tr_kenet-ud-train_Case=Abl,0.4788679923198703,0.5410893496335836,0.5152808531892474
22,ess_sli-ud-test_Case=Abl,116.54657859273165,116.60070911468203,116.57964788508886
23,ky_tuecl-ud-test_Case=Abl,0.2858773475129578,0.20286823403356452,0.23092293421550486
24,hit_hittb-ud-test_Case=Abl,0.2250030376950516,0.15883364862108423,0.18135476894140642
25,sa_ufal-ud-test_Case=Abl,1.3723481797795876,1.4518094156796748,1.4228335520810171
26,et_ewt-ud-train_Case=Abl,0.1355237421798462,0.16454749109776584,0.14361200461693638
27,et_ewt-ud-test_Case=Abl,0.22026432307035315,0.2431654771652426,0.22840935573658772
28,et_ewt-ud-dev_Case=Abl,0.19849502871783864,0.17022064872417084,0.17153122900016823
29,gub_tudet-ud-test_Case=Abl,0.2858773475129578,0.20286823403356452,0.23092293421550486
30,ml_ufal-ud-test_Case=Abl,1.2622811750152136,1.1840852064015472,1.2136052062629963
31,egy_ujaen-ud-test_Case=Abl,1.2622811750152136,1.1840852064015472,1.2136052062629963
32,sq_tsa-ud-test_Case=Abl,1.5093403482189207,1.5632750463119625,1.540489727125331
33,mr_ufal-ud-train_Case=Abl,0.2858773475129578,0.20286823403356452,0.23092293421550486
34,si_stb-ud-test_Case=Abl,0.6341445375571336,0.6835354294308126,0.6635640673404473
35,olo_kkpp-ud-test_Case=Abl,1.2622811750152136,1.1840852064015472,1.2136052062629963
36,olo_kkpp-ud-train_Case=Abl,0.2858773475129578,0.20286823403356452,0.23092293421550486
37,hy_bsut-ud-train_Case=Abl,0.4489751242996595,0.5162144333791789,0.488903502606113
38,hy_bsut-ud-test_Case=Abl,0.3521074350823444,0.42725250593586345,0.39791771164836376
39,hy_bsut-ud-dev_Case=Abl,0.38654240291182734,0.4565160092908837,0.42894795050481893
40,mdf_jr-ud-test_Case=Abl,3.829550959171357,3.89987384411102,3.872008628150186
41,mdf_jr-ud-train_Case=Abl,1.2622811750152136,1.1840852064015472,1.2136052062629963
42,vep_vwt-ud-test_Case=Abl,0.5708869453163843,0.6005867069460897,0.5861478516430157
43,la_llct-ud-dev_Case=Abl,2.9413009186699,3.022988205408302,2.9917664327475046
44,la_llct-ud-test_Case=Abl,3.0609580299629777,3.142394282815981,3.1113578590792303
45,la_llct-ud-train_Case=Abl,2.7003817108889514,2.7811778739877377,2.750022444160194
46,fi_tdt-ud-train_Case=Abl,0.7041753780068158,0.771322724112735,0.7435811042063653
47,fi_tdt-ud-test_Case=Abl,0.502839586038584,0.5622239411366672,0.535505790217326
48,fi_tdt-ud-dev_Case=Abl,1.1179997908048322,1.1791776929954585,1.1536140609175576
49,myv_jr-ud-test_Case=Abl,0.44879561354481934,0.5218027225228168,0.49318975648538843
50,myv_jr-ud-train_Case=Abl,0.9109605000212466,0.970953771103098,0.9465885994039027
51,tr_framenet-ud-test_Case=Abl,0.19396488426869882,0.17842332107827827,0.17458348152535622
52,tr_framenet-ud-train_Case=Abl,1.1644385392365864,1.2253808272309277,1.2006358180970758
53,tr_framenet-ud-dev_Case=Abl,1.5729856952165613,1.6308899830832397,1.6068932414294288
54,ky_ktmu-ud-train_Case=Abl,0.9203244947574207,0.9799251322120479,0.9559357752614698
55,ky_ktmu-ud-test_Case=Abl,1.1751611010991319,1.234558262644922,1.2105100682545873
56,la_proiel-ud-test_Case=Abl,1.3907220323980327,1.4704057098901104,1.4392938586896116
