,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,hu_szeged-ud-dev_Case=All,0.0,0.12925715748919162,0.07900962627473956,0.29323579840287195,40.45436141849935,0.3201992971410781,0.21390544119429653,0.2559173112274975,0.2139121721640088,3.5219901167298113,1.29172958692549,0.3113101227222128,0.5652510256205752,0.22702921605390647,0.5181282779475992,0.520677585442828,0.2135519016284878,0.75013019188294,0.41940226257723384,0.26375380286775324,0.2975337768842307,0.3696376437130602,0.3201992971410781,0.5652510256205753,0.5652510256205753,0.3472904486859422,0.4063486196361717,0.46269247633551924,1.29172958692549,1.29172958692549,1.29172958692549,0.2852623750135924,1.4314974464045378,0.3201992971410781
1,hu_szeged-ud-test_Case=All,0.12925715748919162,0.0,0.0864434607508486,0.32749732051610836,40.506518749757916,0.2525381361380526,0.23950688728576947,0.3048404467436435,0.23924450733809305,3.554603224219639,1.2216165268919335,0.30927774556129506,0.5911766199016731,0.20070736586388188,0.5646637205416272,0.5718991017085574,0.23420010007219502,0.8068934858490735,0.4488833284043957,0.2965255038711245,0.3316953108969326,0.40263972161073786,0.2525381361380526,0.5911766199016731,0.5911766199016731,0.3898752033722943,0.44855514750982917,0.5096827744091675,1.2216165268919335,1.2216165268919335,1.2216165268919335,0.28819057888695426,1.4887353120780293,0.2525381361380526
2,hu_szeged-ud-train_Case=All,0.07900962627473956,0.0864434607508486,0.0,0.3214273355657313,40.495986220478954,0.2554424522554568,0.22625829702306735,0.2823505547580836,0.22254816372892605,3.563261117822086,1.2334468765583195,0.29934806349331144,0.5806726022258022,0.19038119250877947,0.5593397979253857,0.5646541157867521,0.22558247394135558,0.793459722855797,0.45901371052683804,0.28562446480186937,0.32496586539729183,0.39956837439084947,0.2554424522554568,0.5806726022258023,0.5806726022258023,0.37434056625807227,0.4312760111395511,0.4942963976846851,1.2334468765583195,1.2334468765583195,1.2334468765583195,0.2764428320808455,1.4774503996146073,0.2554424522554568
3,fi_ood-ud-test_Case=All,0.29323579840287195,0.32749732051610836,0.3214273355657313,0.0,40.31036719790983,0.5188594036020282,0.13547567309320224,0.15551013489743667,0.14752703823153834,3.27990315390971,1.4885496183206106,0.34377841706915224,0.5297786918946833,0.34749141000564515,0.259908455453023,0.2879523204562027,0.11720820849705031,0.6360025312899198,0.20203547312361278,0.11814085867537673,0.06458394262598016,0.0976521208528553,0.5188594036020282,0.5439969098792391,0.543996909879239,0.2685719735477353,0.3403109019023908,0.32185913141854305,1.4885496183206106,1.4885496183206106,1.4885496183206106,0.3591069622106992,1.256915325043756,0.5188594036020282
4,ess_sli-ud-test_Case=All,40.45436141849935,40.506518749757916,40.495986220478954,40.31036719790983,0.0,40.66939881532551,40.3771665009569,40.32823620994436,40.381842268915584,38.49675310984031,41.43669871020132,40.46281835736961,40.29267923581156,40.51743109110229,40.135089547999776,40.12373268719618,40.38075171742583,40.024298175538874,40.20534500616009,40.34269172178771,40.31168423679384,40.26407267284519,40.66939881532551,40.29267923581156,40.29267923581156,40.28435063197821,40.26306060878603,40.19173469383801,41.43669871020132,41.43669871020132,41.43669871020132,40.44638469136736,39.49042703188323,40.66939881532551
5,hit_hittb-ud-test_Case=All,0.3201992971410781,0.2525381361380526,0.2554424522554568,0.5188594036020282,40.66939881532551,0.0,0.4135739305083116,0.48805270012001417,0.41099049492265494,3.7416573867739413,1.0,0.385694607919935,0.7071067811865476,0.2494438257849294,0.7724230274778555,0.7882942006460393,0.4151634935508502,0.97182531580755,0.672122791120522,0.47461381660835733,0.5196223649859801,0.5933548207347986,0.0,0.7071067811865476,0.7071067811865476,0.5592645240894408,0.6071202857114182,0.6889388934884743,1.0,1.0,1.0,0.3812200410828154,1.681416216713506,0.0
6,et_ewt-ud-train_Case=All,0.21390544119429653,0.23950688728576947,0.22625829702306735,0.13547567309320224,40.3771665009569,0.4135739305083116,0.0,0.12376112370977564,0.047692180469245414,3.391618293086074,1.3930450983353315,0.25945699281395496,0.48123826842437806,0.24030144586536023,0.3704524516296061,0.396644400595009,0.06568264681587423,0.6576816343088842,0.2959746625951168,0.10251009484388668,0.132979181213818,0.20295931441315482,0.4135739305083116,0.5350493164149392,0.5350493164149392,0.2678208576996406,0.3354217576428607,0.35675631891158305,1.3930450983353315,1.3930450983353315,1.3930450983353315,0.25358253294222527,1.324492460798529,0.4135739305083116
7,et_ewt-ud-test_Case=All,0.2559173112274975,0.3048404467436435,0.2823505547580836,0.15551013489743667,40.32823620994436,0.48805270012001417,0.12376112370977564,0.0,0.1349988315157813,3.370083306557912,1.4619432297123496,0.26775557835553154,0.5286585303995021,0.2917655573212556,0.32553186150204194,0.34898251110169426,0.14765298151491058,0.6536728544017216,0.27389346647759577,0.08363685074706474,0.12563211107497577,0.1913520336170521,0.48805270012001417,0.5372654406257364,0.5372654406257364,0.25669162809266777,0.3225495091280855,0.3291192297711811,1.4619432297123496,1.4619432297123496,1.4619432297123496,0.3387783713710533,1.2839137133222656,0.48805270012001417
8,et_ewt-ud-dev_Case=All,0.2139121721640088,0.23924450733809305,0.22254816372892605,0.14752703823153834,40.381842268915584,0.41099049492265494,0.047692180469245414,0.1349988315157813,0.0,3.398169207619861,1.3878741802897074,0.2817235055135252,0.49165915113760605,0.2507002582666761,0.3805697576361323,0.4007991206027148,0.06858814770854922,0.6659239586768552,0.3110309518805963,0.13110817416661863,0.1539244070515611,0.21831411631025804,0.41099049492265494,0.5387693478825049,0.5387693478825049,0.2735581993573375,0.3361124809032822,0.3553525429322048,1.3878741802897074,1.3878741802897074,1.3878741802897074,0.2620457000248563,1.3314551099718466,0.41099049492265494
9,ml_ufal-ud-test_Case=All,3.5219901167298113,3.554603224219639,3.563261117822086,3.27990315390971,38.49675310984031,3.7416573867739413,3.391618293086074,3.370083306557912,3.398169207619861,0.0,4.58257569495584,3.5372866287897673,3.391164991562634,3.586394041683404,3.07366181291466,3.0743031274682875,3.3764524136756235,3.1534813214040835,3.159632981514653,3.3500716963353985,3.2895219932503448,3.2106995627775055,3.7416573867739413,3.391164991562634,3.24037034920393,3.33411095638531,3.3364998733641036,3.2280927410635325,4.58257569495584,4.58257569495584,4.58257569495584,3.518610924408984,2.5700074458267506,3.7416573867739413
