,Treebank,hu_szeged-ud-dev_Case=Ade,hu_szeged-ud-test_Case=Ade,hu_szeged-ud-train_Case=Ade,fi_ood-ud-test_Case=Ade,et_ewt-ud-train_Case=Ade,et_ewt-ud-test_Case=Ade,et_ewt-ud-dev_Case=Ade,olo_kkpp-ud-test_Case=Ade,vep_vwt-ud-test_Case=Ade,fi_tdt-ud-train_Case=Ade,fi_tdt-ud-test_Case=Ade,fi_tdt-ud-dev_Case=Ade,fi_pud-ud-test_Case=Ade,et_edt-ud-dev_Case=Ade,et_edt-ud-train_Case=Ade,et_edt-ud-test_Case=Ade,krl_kkpp-ud-test_Case=Ade,fi_ftb-ud-dev_Case=Ade,fi_ftb-ud-train_Case=Ade,fi_ftb-ud-test_Case=Ade
0,hu_szeged-ud-dev_Case=Ine,78.5384559467526,78.55128728243614,78.592906804622,78.19825336881674,78.12005651318479,78.13489239481964,77.93390045099868,78.05103007903799,78.30125584348355,77.94136798235982,77.92090575968176,77.91192541869941,77.74586285685335,78.20793978684725,78.18869573170501,78.28901923147693,78.33042679392696,79.57229417328622,79.57229417328622,79.57229417328622
1,hu_szeged-ud-test_Case=Ine,52.446773613826814,52.45178118150447,52.49519025587011,52.11192936017335,52.037585145362755,52.05196796612022,51.859356335247476,51.974716845171315,52.21087583593629,51.86692181711611,51.84806092625375,51.83823766635728,51.68049120757418,52.121398475448245,52.10279260303338,52.19864861893677,52.23937821910547,53.4353191562784,53.4353191562784,53.4353191562784
2,hu_szeged-ud-train_Case=Ine,31.66434075174126,31.672114977026183,31.7145507382945,31.327977983732513,31.252960534734914,31.26651575248516,31.07240244604564,31.190949749252393,31.429606817015813,31.081431082521114,31.063390608964877,31.052660605495362,30.89414749725492,31.33760722943856,31.31868401159685,31.41544330727531,31.457907916989075,32.67200382276872,32.67200382276872,32.67200382276872
3,fi_ood-ud-test_Case=Ine,509.4445888048081,509.444075706244,509.5003385671103,508.99218229073347,508.89420068822807,508.9180227048286,508.65539912766917,508.8485997887045,509.12901442889046,508.67944920993983,508.65886970660875,508.64690065999656,508.44376750408173,509.0118987761515,508.98614629315097,509.10461633732666,509.1700196267635,510.61629429543274,510.61629429543274,510.61629429543274
4,et_ewt-ud-train_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
5,et_ewt-ud-test_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
6,et_ewt-ud-dev_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
7,si_stb-ud-test_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
8,olo_kkpp-ud-test_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
9,olo_kkpp-ud-train_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
10,mdf_jr-ud-test_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
11,mdf_jr-ud-train_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
12,vep_vwt-ud-test_Case=Ine,1.3375584099395434,1.3144621146642357,1.2629330940315089,1.7886065521032837,1.897422799077966,1.8771070193697335,2.166296264635297,2.0006924009208644,1.6593171286204857,2.1333499449356674,2.160771997383269,2.171466165088107,2.3950690043825595,1.7767514466365293,1.8041476170465596,1.6708159613082763,1.6152048534938224,0.0,0.0,0.0
