,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
0,egy_ujaen-ud-test_Case=Lat,0.2858773475129578,0.20286823403356452,0.23092293421550486
1,mdf_jr-ud-test_Case=Lat,33.59333205289348,33.6589455296359,33.63378322731528
2,myv_jr-ud-test_Case=Lat,8.632218355030243,8.696675101411813,8.671530075334141
3,myv_jr-ud-train_Case=Lat,10.679051143011593,10.744116888303592,10.718931584775772
4,sjo_xdt-ud-test_Case=Lat,0.23687153746895148,0.20928174179217424,0.21208339152638178
5,eu_bdt-ud-train_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
6,eu_bdt-ud-test_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
7,eu_bdt-ud-dev_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
8,fi_ftb-ud-dev_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
9,fi_ftb-ud-train_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
10,fi_ftb-ud-test_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
11,ab_abnc-ud-test_Case=Lat,1.2622811750152136,1.1840852064015472,1.2136052062629963
