,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,fi_ood-ud-test_Case=Par,9.502954152082458,9.268593557385575,9.30516996754918,10.881208844195129,8.830398901776379,9.961042212637476
1,sah_yktdt-ud-test_Case=Par,5.1806799210571235,5.0099588321661885,5.039812361272652,6.334035048845246,4.720434302053149,5.542562584220407
2,sms_giellagas-ud-test_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
3,et_ewt-ud-train_Case=Par,47.85526348997315,47.632116734126384,47.66483702822562,49.174596926907114,47.184715326838656,48.29837284690319
4,et_ewt-ud-test_Case=Par,42.783608695110104,42.564415109052256,42.59740441992567,44.08588319352249,42.1272660437552,43.21959645815241
5,et_ewt-ud-dev_Case=Par,30.3539856434776,30.134312184507102,30.168179651340353,31.663385794952504,29.70113634189776,30.79074536285213
6,olo_kkpp-ud-test_Case=Par,138.39100203569757,138.1551531943947,138.19129693054666,139.7390425042336,137.69917392635296,138.84523758487362
7,olo_kkpp-ud-train_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
8,vep_vwt-ud-test_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
9,fi_tdt-ud-train_Case=Par,17.345158683271592,17.11280433656103,17.14935950203086,18.711198078741774,16.667358439055295,17.800626985468384
10,fi_tdt-ud-test_Case=Par,17.307479436487693,17.074881771186586,17.112580137414035,18.668674296799974,16.6372143100941,17.760050675603377
11,fi_tdt-ud-dev_Case=Par,15.730066488220206,15.495614057019587,15.532164024130994,17.107076434426677,15.046032814637858,16.189549170238305
12,ru_taiga-ud-train_Case=Par,45.29425398926937,45.06213881038789,45.08982825275167,46.65833258915282,44.57087053222093,45.760244754590204
13,ru_taiga-ud-dev_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
14,ru_taiga-ud-test_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
15,fi_pud-ud-test_Case=Par,20.46905257254926,20.239452447370855,20.274707952264023,21.823579013918195,19.79279742204952,20.92150278882548
16,et_edt-ud-dev_Case=Par,90.25748336052767,90.0311847745324,90.06450771358563,91.58649739557852,89.5784352621424,90.70458532680671
17,et_edt-ud-train_Case=Par,78.95024137432047,78.72564305446994,78.75855653797636,80.27025559877289,78.27587603021429,79.39432365368505
18,et_edt-ud-test_Case=Par,80.47894289955335,80.25537389321458,80.28863679981554,81.79242650183359,79.80997252772383,80.92028140181397
19,ru_syntagrus-ud-train_Case=Par,82.91076193380715,82.67312957767274,82.68290983996982,84.27039812413372,82.09636106430052,83.39964028699404
20,ru_syntagrus-ud-dev_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
21,ru_syntagrus-ud-test_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
22,ru_poetry-ud-dev_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
23,ru_poetry-ud-train_Case=Par,11.003156112881634,10.763194422041565,10.779118055582815,12.36931687685298,10.201102881551583,11.489125293076057
24,krl_kkpp-ud-test_Case=Par,33.89360167594912,33.664980648559734,33.699775222021486,35.21696420620656,33.22678573265035,34.33674920080543
25,eu_bdt-ud-train_Case=Par,27.734918324099034,27.503645591690812,27.541105110972047,29.085810543974876,27.05751974960011,28.186599209553464
26,eu_bdt-ud-test_Case=Par,16.347918657873375,16.11411454284721,16.152529980342674,17.713271860387625,15.669157603394,16.803571049035977
27,eu_bdt-ud-dev_Case=Par,9.919568882330942,9.68883246228608,9.726427728796532,11.285692885477854,9.25527596217934,10.372927896023123
28,fi_ftb-ud-dev_Case=Par,8.052815556587092,7.831034588134722,7.8694364074571075,9.401034930993175,7.427338825519743,8.493845726204494
29,fi_ftb-ud-train_Case=Par,9.959461722066658,9.735033910920508,9.77356636595721,11.310617670681031,9.322264423257836,10.403091508297827
30,fi_ftb-ud-test_Case=Par,10.236379322312462,10.013848577467018,10.052276426513433,11.574769776600762,9.60577316451296,10.675569145685767
31,ru_gsd-ud-dev_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
32,ru_gsd-ud-train_Case=Par,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
