,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
0,fi_ood-ud-test_Case=Abe,5.67158502594947,5.592584927637622,5.566448113750197,6.6248689714505975
1,sms_giellagas-ud-test_Case=Abe,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
2,sms_giellagas-ud-train_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
3,et_ewt-ud-train_Case=Abe,3.763956649242623,3.6837090200118823,3.6572399429968123,4.723895928549249
4,et_ewt-ud-test_Case=Abe,9.73626704801413,9.660877896360924,9.635003778901563,10.661457061146319
5,et_ewt-ud-dev_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
6,gub_tudet-ud-test_Case=Abe,1.3647449873464612,1.3085073014793196,1.2901964429042432,2.23606797749979
7,olo_kkpp-ud-test_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
8,olo_kkpp-ud-train_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
9,mdf_jr-ud-test_Case=Abe,0.6595397248105943,0.6098471777805596,0.5957266672665226,1.5811388300841898
10,fi_tdt-ud-train_Case=Abe,11.072372476670473,10.992439180445917,10.965887810855357,12.021392967908872
11,fi_tdt-ud-test_Case=Abe,8.061371923331933,7.983731529541964,7.956907699642806,9.0
12,fi_tdt-ud-dev_Case=Abe,2.3901402524498456,2.314240669537896,2.2898808330792706,3.3166247903554
13,myv_jr-ud-test_Case=Abe,0.6328506103181432,0.5631974414223588,0.5433361286829309,1.6370705543744901
14,myv_jr-ud-train_Case=Abe,0.6747243338041748,0.6145927414502105,0.5976306769391757,1.6350747346085137
15,kpv_ikdp-ud-test_Case=Abe,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
16,kpv_lattice-ud-test_Case=Abe,1.6352746201741906,1.5498406927292578,1.523606573803455,2.6246692913372702
17,fi_pud-ud-test_Case=Abe,1.3647449873464612,1.3085073014793196,1.290196442904243,2.23606797749979
18,et_edt-ud-dev_Case=Abe,2.810425658191105,2.729157831481316,2.702315413802712,3.7916412290559007
19,et_edt-ud-train_Case=Abe,3.8095632326263664,3.7266621683824974,3.6994995011683276,4.787656304765619
20,et_edt-ud-test_Case=Abe,3.3488630836376485,3.2758645546247656,3.2507600448787244,4.286607049870562
21,koi_uh-ud-test_Case=Abe,1.1641660120771857,1.0754700379225521,1.0506560409303753,2.1213203435596424
22,sme_giella-ud-train_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
23,sme_giella-ud-test_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
24,arr_tudet-ud-test_Case=Abe,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
25,krl_kkpp-ud-test_Case=Abe,1.3647449873464612,1.3085073014793196,1.290196442904243,2.23606797749979
26,fi_ftb-ud-dev_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
27,fi_ftb-ud-train_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
28,fi_ftb-ud-test_Case=Abe,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
29,ab_abnc-ud-test_Case=Abe,0.08635054556386229,0.17786456215091254,0.2125409675855333,1.0
