,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,hu_szeged-ud-dev_Case=Ela,0.23313775768496559,0.33446384490595743,0.1089675340320344,0.8344642945477603,5.107605817478115,0.10112587531821468,5.612523795150843,4.383973202159597,10.750556140973503,1.0827689526491961,1.0827689526491961,0.10112587531821468,0.10112587531821468,0.10112587531821468,0.8107748272840516,1.0827689526491961,7.741228040678947,1.0827689526491961,0.6228395823657789,0.9161336407048815,0.9211297052070112,0.8599226380692163,0.6687425845292517,0.4663514661578076,1.2975206264226433,8.476514895042659,1.0827689526491961,0.9398825353050635,3.4263127558095103,3.3602087240562355,4.38606217849851,1.0827689526491961,30.292438793604596,0.12395003966131618,0.17176470228140697,0.299954756152693,1.0827689526491961,1.0827689526491961,1.0827689526491961
1,hu_szeged-ud-test_Case=Ela,0.18137649918298684,0.27907249687980257,0.06771194899933834,0.7771285712972666,5.050527264432697,0.16659862556700852,5.552594740337294,4.3221536581775934,10.688349089004593,1.146066921150376,1.146066921150376,0.16659862556700852,0.16659862556700852,0.16659862556700852,0.7525298474852121,1.146066921150376,7.687308982196248,1.146066921150376,0.5655952255665474,0.8579694947877778,0.8618276815545419,0.8008524152723788,0.613894391620046,0.41588987233769464,1.2414058302481707,8.420740914611992,1.146066921150376,0.8834756984564551,3.368164952521223,3.302010092373637,4.3259690879115,1.146066921150376,30.236671882510684,0.11750581542249312,0.10879342748195718,0.24680370445176913,1.146066921150376,1.146066921150376,1.146066921150376
2,hu_szeged-ud-train_Case=Ela,0.15366440995063935,0.21676228642758497,0.109612915213755,0.6966314717319392,4.964068423041928,0.27216552697590873,5.469447106583476,4.235177451102615,10.600821904177606,1.2450962012087863,1.2450962012087863,0.27216552697590873,0.27216552697590873,0.27216552697590873,0.6784093093468144,1.2450962012087863,7.604703449199354,1.2450962012087863,0.5038213759220413,0.7758670900664149,0.7804095431533962,0.7191243970694783,0.5420398565253078,0.35786786329236336,1.1635104699815184,8.338031555421146,1.2450962012087863,0.8004090786902963,3.286634331734618,3.219768342695052,4.24332021182117,1.2450962012087863,30.153224225892185,0.17795885614021262,0.14636951893982122,0.18781205660633704,1.2450962012087863,1.2450962012087863,1.2450962012087863
3,fi_ood-ud-test_Case=Ela,0.8850987865735094,0.8368360212367426,0.9719553966871839,0.46390804263477364,4.282824077537265,1.1201926861291118,4.784843243486472,3.513942874935313,9.866657779723447,2.068522117325686,2.068522117325686,1.1201926861291118,1.1201926861291118,1.1201926861291118,0.5289886545570479,2.068522117325686,6.932966304102281,2.068522117325686,0.6116723234728411,0.3189943725647633,0.32799017251002416,0.356311740579162,0.6298265797580812,0.7404780783506799,0.7797469504600617,7.674400362536208,2.068522117325686,0.298279277533974,2.619008960562727,2.5501538310336254,3.5535925014255536,2.068522117325686,29.47175211912964,0.9529648721607487,0.9059395685619741,0.7854675363856164,2.068522117325686,2.068522117325686,2.068522117325686
4,et_ewt-ud-train_Case=Ela,0.5311654576647512,0.49582440662785154,0.6124273930235001,0.33388789348828046,4.538493235323712,0.763760760418742,5.039486793078273,3.782898768371685,10.140985990845904,1.731320857985841,1.731320857985841,0.763760760418742,0.763760760418742,0.763760760418742,0.37224626950640055,1.731320857985841,7.1931400654261495,1.731320857985841,0.3566310670856282,0.3079916322137077,0.3179410626886762,0.27582631077095765,0.3910152367860247,0.4204779963019848,0.8337624987477872,7.929688630578728,1.731320857985841,0.3251713569971761,2.858161299416525,2.789851214599129,3.8079697211252896,1.731320857985841,29.737926512453726,0.6002742134537566,0.5524603872583868,0.4197105090729461,1.731320857985841,1.731320857985841,1.731320857985841
5,et_ewt-ud-test_Case=Ela,0.5419977682468862,0.5139172792576755,0.625309482836671,0.3573082882356005,4.541217135659554,0.7754788325534144,5.032283740636892,3.772940201562436,10.134958028090077,1.7364217584408124,1.7364217584408124,0.7754788325534144,0.7754788325534144,0.7754788325534144,0.412219428212826,1.7364217584408124,7.193827347281628,1.7364217584408124,0.3602994526785679,0.34461430382340785,0.35112866518016966,0.30497017670299015,0.4112041258931631,0.44004361606327863,0.8366529205074104,7.929704933994515,1.7364217584408124,0.367375254107179,2.8584136190325626,2.78915945478106,3.8024003214019153,1.7364217584408124,29.73935025562319,0.6198498441469593,0.5582036428030881,0.42606867066019133,1.7364217584408124,1.7364217584408124,1.7364217584408124
6,et_ewt-ud-dev_Case=Ela,0.5770100575546886,0.543835209307604,0.658578986743067,0.3668626399001607,4.5209708357067715,0.8063799251291472,5.019012862388896,3.75784815781581,10.11799706823731,1.7642602345031582,1.7642602345031582,0.8063799251291472,0.8063799251291472,0.8063799251291472,0.4076210582159084,1.7642602345031582,7.171200892428357,1.7642602345031582,0.384485667889688,0.3245512376365896,0.3311577521604092,0.3001330697594635,0.4296664542342318,0.4675455742922518,0.8336114693663796,7.9097881295574135,1.7642602345031582,0.33617115393718155,2.8411617623748118,2.772491683746422,3.7868944949149714,1.7642602345031582,29.718115310630136,0.6437151161337163,0.5931180005689465,0.4709921544329483,1.7642602345031582,1.7642602345031582,1.7642602345031582
7,egy_ujaen-ud-test_Case=Ela,1.278845324000557,1.3689738821885769,1.1689791895833785,1.8756033695853715,6.117168714889247,1.0,6.5912452584836325,5.397629109155241,11.756269669551216,0.0,0.0,1.0,1.0,1.0,1.842143079204315,0.0,8.705242673240075,0.0,1.635542723379613,1.960920608682236,1.9640267731056948,1.9045597042899167,1.7104654390763518,1.5026261478525773,2.3108440016582685,9.44519638196462,0.0,1.983108213213122,4.410228268319544,4.347833450101511,5.3714540403661655,0.0,31.25699921617557,1.152010514482039,1.2072765064707807,1.3562839573037448,0.0,0.0,0.0
8,olo_kkpp-ud-test_Case=Ela,0.2786076694321054,0.31327368354414875,0.3260494809785153,0.5552074809823582,4.832596967390468,0.45175395145262554,5.333193117600553,4.094526627013155,10.457077321717138,1.4021363680319483,1.4021363680319483,0.45175395145262554,0.45175395145262554,0.45175395145262554,0.5315585027963537,1.4021363680319483,7.4807434195301425,1.4021363680319483,0.40595063538236636,0.6058065701504953,0.6056007276494203,0.5508827238031271,0.47435403040958124,0.3423914364202084,1.0576789717377557,8.212577462126525,1.4021363680319483,0.6273509323997498,3.1484438080897066,3.082694501049255,4.105092065144293,1.4021363680319483,30.027198554997177,0.2995571181169871,0.23732821443083907,0.1852796433322024,1.4021363680319483,1.4021363680319483,1.4021363680319483
9,olo_kkpp-ud-train_Case=Ela,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
