,Treebank,fi_ood-ud-test_Case=Par,sah_yktdt-ud-test_Case=Par,sms_giellagas-ud-test_Case=Par,et_ewt-ud-train_Case=Par,et_ewt-ud-test_Case=Par,et_ewt-ud-dev_Case=Par,olo_kkpp-ud-test_Case=Par,olo_kkpp-ud-train_Case=Par,vep_vwt-ud-test_Case=Par,fi_tdt-ud-train_Case=Par,fi_tdt-ud-test_Case=Par,fi_tdt-ud-dev_Case=Par,ru_taiga-ud-train_Case=Par,ru_taiga-ud-dev_Case=Par,ru_taiga-ud-test_Case=Par,fi_pud-ud-test_Case=Par,et_edt-ud-dev_Case=Par,et_edt-ud-train_Case=Par,et_edt-ud-test_Case=Par,ru_syntagrus-ud-train_Case=Par,ru_syntagrus-ud-dev_Case=Par,ru_syntagrus-ud-test_Case=Par,ru_poetry-ud-dev_Case=Par,ru_poetry-ud-train_Case=Par,krl_kkpp-ud-test_Case=Par,eu_bdt-ud-train_Case=Par,eu_bdt-ud-test_Case=Par,eu_bdt-ud-dev_Case=Par,fi_ftb-ud-dev_Case=Par,fi_ftb-ud-train_Case=Par,fi_ftb-ud-test_Case=Par,ru_gsd-ud-dev_Case=Par,ru_gsd-ud-train_Case=Par
0,hu_szeged-ud-dev_Case=All,9.691878498431798,5.333401269295571,1.29172958692549,48.04610638919779,42.971438031662785,30.54092335355961,138.5794121469207,1.29172958692549,1.29172958692549,17.53589813324954,17.49336378877697,15.922514896700537,45.502111492011,1.29172958692549,1.29172958692549,20.66009750041171,90.44871688880531,79.14041645627488,80.66716208722679,83.1496643320542,1.29172958692549,1.29172958692549,1.29172958692549,11.241293454637942,34.07390520363866,27.929655854929457,16.54388900588209,10.114397241223534,8.236411154360106,10.143437385705635,10.418465048989534,1.29172958692549,1.29172958692549
1,hu_szeged-ud-test_Case=All,9.757965649360374,5.382331260329335,1.2216165268919335,48.10746995155249,43.0318678936669,30.601672289905586,138.64468792491084,1.2216165268919335,1.2216165268919335,17.599986554142728,17.558238719722873,15.987252551264168,45.56541048485201,1.2216165268919335,1.2216165268919335,20.723170845721906,90.51128735049221,79.20238223128968,80.72915397843921,83.2088134313491,1.2216165268919335,1.2216165268919335,1.2216165268919335,11.300735934135496,34.138675092367485,27.991850353709914,16.606652834552392,10.176836544471577,8.296034333638591,10.203826780222744,10.478989003063024,1.2216165268919335,1.2216165268919335
2,hu_szeged-ud-train_Case=All,9.743663094645516,5.373030929813272,1.2334468765583195,48.09422445240737,43.01876017856289,30.588356143280546,138.63138801178644,1.2334468765583195,1.2334468765583195,17.586840076077706,17.54473235197832,15.973600454216918,45.55230640996641,1.2334468765583195,1.2334468765583195,20.710511534986477,90.49798047567144,79.18939033977514,80.7159308886125,83.19836993366123,1.2334468765583195,1.2334468765583195,1.2334468765583195,11.29176015232534,34.125008322587334,27.979457901162156,16.593932149425815,10.164251413140395,8.285042034326084,10.192817658121038,10.46725524626681,1.2334468765583195,1.2334468765583195
3,fi_ood-ud-test_Case=All,9.508649462355788,5.190998650462471,1.4885496183206106,47.87097907213988,42.79839873137937,30.366116760985015,138.39983197204347,1.4885496183206106,1.4885496183206106,17.35018642180183,17.310462920762344,15.735604392330417,45.33381421482106,1.4885496183206106,1.4885496183206106,20.47505347401097,90.2708323062565,78.96358239559764,80.49196591633724,82.97561341254175,1.4885496183206106,1.4885496183206106,1.4885496183206106,11.063752512635979,33.89767769517745,27.748560281828933,16.361290001114018,9.934525599749586,8.042368709272745,9.948902995344389,10.229162960995886,1.4885496183206106,1.4885496183206106
4,ess_sli-ud-test_Case=All,34.47401964888566,37.73486451545838,41.43669871020132,36.939804360460386,34.68409072737078,30.655668317621128,115.03912377969506,41.43669871020132,41.43669871020132,31.137913195154166,31.192617716376414,31.60199000060732,34.438350715445125,41.43669871020132,41.43669871020132,30.42937013936414,70.13536096814136,60.37576954408317,61.867535445892464,63.97265040624782,41.43669871020132,41.43669871020132,41.43669871020132,34.14674215792775,31.071800561336268,29.569568393874132,31.46998570066405,34.295962120218746,35.382259403107504,34.34942432812337,34.30400514612719,41.43669871020132,41.43669871020132
5,hit_hittb-ud-test_Case=All,9.961042212637476,5.542562584220407,1.0,48.29837284690319,43.21959645815241,30.79074536285213,138.84523758487362,1.0,1.0,17.800626985468384,17.760050675603377,16.189549170238305,45.760244754590204,1.0,1.0,20.92150278882548,90.70458532680671,79.39432365368505,80.92028140181397,83.39964028699404,1.0,1.0,1.0,11.489125293076057,34.33674920080543,28.186599209553464,16.803571049035977,10.372927896023123,8.493845726204494,10.403091508297827,10.675569145685767,1.0,1.0
6,et_ewt-ud-train_Case=All,9.593178780981065,5.255542873576059,1.3930450983353315,47.9504222017907,42.87607310940585,30.444282298093285,138.4854006733056,1.3930450983353315,1.3930450983353315,17.434558043348943,17.39513149263311,15.820460982203551,45.413584968002645,1.3930450983353315,1.3930450983353315,20.558069670784477,90.3514270262617,79.04376119962501,80.57158547597868,83.05808601678103,1.3930450983353315,1.3930450983353315,1.3930450983353315,11.146886320672518,33.979981139513235,27.83005324659829,16.443564364850953,10.016365147240789,8.129037612136948,10.036405572882986,10.314121173964182,1.3930450983353315,1.3930450983353315
7,et_ewt-ud-test_Case=All,9.523567076139607,5.211176505906235,1.4619432297123496,47.88800122400447,42.814184318081765,30.381774670603793,138.41792730390026,1.4619432297123496,1.4619432297123496,17.366697865215226,17.32687309406723,15.752097813218077,45.35425931089526,1.4619432297123496,1.4619432297123496,20.490100646349923,90.2862739454883,78.97915081634312,80.50723181460725,83.00317576011044,1.4619432297123496,1.4619432297123496,1.4619432297123496,11.096723751040294,33.90985803273265,27.765876552223663,16.379278501980295,9.953574984294779,8.06827086453491,9.974311983753335,10.251692099126009,1.4619432297123496,1.4619432297123496
8,et_ewt-ud-dev_Case=All,9.599429744261789,5.26054932553001,1.3878741802897074,47.95494600950417,42.880962360713276,30.448684837485967,138.49178581572855,1.3878741802897074,1.3878741802897074,17.44112560541428,17.401271089119145,15.826300579034678,45.41944731874569,1.3878741802897074,1.3878741802897074,20.565414656701055,90.35743868769924,79.05005790555255,80.57759029316989,83.06366128342933,1.3878741802897074,1.3878741802897074,1.3878741802897074,11.151819938655677,33.98691014868703,27.837171956861006,16.450124105605692,10.023028209742192,8.134283176427642,10.04222250180744,10.319583137383168,1.3878741802897074,1.3878741802897074
9,ml_ufal-ud-test_Case=All,7.113238231655796,3.394112549695428,4.58257569495584,45.22864997810734,40.18165124721617,27.76634653677001,135.71293232407882,4.58257569495584,4.58257569495584,14.760618930494974,14.728862821005565,13.167475126688801,42.96510211788167,4.58257569495584,4.58257569495584,17.87662400238069,87.61361383209645,76.30783892339772,77.84367281092416,80.70625750212929,4.58257569495584,4.58257569495584,4.58257569495584,8.94427190999916,31.310472353708523,25.146756749131686,13.811589336495636,7.518025675612687,5.514972236254834,7.350764382959638,7.668760124523119,4.58257569495584,4.58257569495584
10,egy_ujaen-ud-test_Case=All,10.881208844195129,6.334035048845246,0.0,49.174596926907114,44.08588319352249,31.663385794952504,139.7390425042336,0.0,0.0,18.711198078741774,18.668674296799974,17.107076434426677,46.65833258915282,0.0,0.0,21.823579013918195,91.58649739557852,80.27025559877289,81.79242650183359,84.27039812413372,0.0,0.0,0.0,12.36931687685298,35.21696420620656,29.085810543974876,17.713271860387625,11.285692885477854,9.401034930993175,11.310617670681031,11.574769776600762,0.0,0.0
