,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
0,hu_szeged-ud-dev_Case=Tem,0.24948293636477442,0.15444594619431742,0.0135982073305105,1.1319231422671772,1.1319231422671772,1.1319231422671772,1.1319231422671772,86.16862102877126,1.1319231422671772,20.696895827963676,6.5371572264383095,39.68132918232262,39.5925248111482,30.982587684101286,1.1319231422671772
1,hu_szeged-ud-test_Case=Tem,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
2,hu_szeged-ud-train_Case=Tem,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
3,fa_seraji-ud-dev_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
4,fa_seraji-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
5,fa_seraji-ud-train_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
6,gub_tudet-ud-test_Case=Tem,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
7,lzh_tuecl-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
8,apu_ufpa-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
9,egy_ujaen-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
10,nyq_aha-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
11,mdf_jr-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
12,mdf_jr-ud-train_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
13,myv_jr-ud-test_Case=Tem,1.347718542905278,1.5003834705977226,1.444457087892877,2.472066162365221,2.472066162365221,2.472066162365221,2.472066162365221,85.12213447616183,2.472066162365221,19.642797819374906,5.442921717735506,38.54521593351331,38.4592392475163,29.8498031089264,2.472066162365221
14,myv_jr-ud-train_Case=Tem,3.3519452844702946,3.4824156752046767,3.4568344105571263,4.301162633521313,4.301162633521313,4.301162633521313,4.301162633521313,84.15164882520128,4.301162633521313,18.799297333861006,5.102598155499602,37.564846519984734,37.47751650588468,28.89370193211931,4.301162633521313
15,kfm_aha-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
16,soj_aha-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
17,he_htb-ud-train_Case=Tem,7.126875568711778,7.303997041419519,7.269383392781165,8.299096336348915,8.299096336348915,8.299096336348915,8.299096336348915,80.53493030977303,8.299096336348915,15.3228124130955,3.6880867840906517,33.679738877525914,33.603043287388914,25.058785893825544,8.299096336348915
18,lzh_kyoto-ud-dev_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
19,lzh_kyoto-ud-train_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
20,lzh_kyoto-ud-test_Case=Tem,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
21,gu_gujtb-ud-test_Case=Tem,4.057438837167527,4.189307324366186,4.163450435231242,5.0,5.0,5.0,5.0,83.73768566183328,5.0,18.451805759937674,5.034484258196836,37.1408469422583,37.05399181441757,28.483067632840005,5.0
