,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,fi_ood-ud-test_Case=Par,9.691878498431798,9.757965649360374,9.743663094645516,9.508649462355788,34.47401964888566,9.961042212637476,9.593178780981065,9.523567076139607,9.599429744261789,7.113238231655796,10.881208844195129,9.6837045232835,9.520146531825201,9.76255674096052,9.283961027614678,9.271787603832122,9.597929014545276,9.218918724956064,9.380864344882468,9.541914428023182,9.505548487842661,9.4494980827266,9.961042212637476,9.520146531825201,9.330591705769795,9.48596536688251,9.463726584768136,9.373180961701932,10.881208844195129,10.881208844195129,10.881208844195129,9.696410139202351,8.456791440314296,9.961042212637476
1,sah_yktdt-ud-test_Case=Par,5.333401269295571,5.382331260329335,5.373030929813272,5.190998650462471,37.73486451545838,5.542562584220407,5.255542873576059,5.211176505906235,5.26054932553001,3.394112549695428,6.334035048845246,5.3458255900907785,5.198076567346811,5.394647553105043,5.028579374309069,5.019951309338839,5.258128591232141,4.966331084859773,5.093773043738641,5.223428992426782,5.192620864221265,5.146875830331877,5.542562584220407,5.198076567346811,4.839421453025144,5.1685312443988645,5.1495325953345725,5.080083602813416,6.334035048845246,6.334035048845246,6.334035048845246,5.328671549685631,4.31952215006918,5.542562584220407
2,sms_giellagas-ud-test_Case=Par,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
3,et_ewt-ud-train_Case=Par,48.04610638919779,48.10746995155249,48.09422445240737,47.87097907213988,36.939804360460386,48.29837284690319,47.9504222017907,47.88800122400447,47.95494600950417,45.22864997810734,49.174596926907114,48.042655977236784,47.864691976715186,48.11459331117479,47.658779056710515,47.64651515877058,47.95422329160111,47.57400663850308,47.74866568096398,47.90575517169388,47.87008205548881,47.814578926565346,48.29837284690319,47.864691976715186,47.63025281188188,47.84568319508436,47.820857780037116,47.73406512804139,49.174596926907114,49.174596926907114,49.174596926907114,48.04219206079225,46.81506897463837,48.29837284690319
4,et_ewt-ud-test_Case=Par,42.971438031662785,43.0318678936669,43.01876017856289,42.79839873137937,34.68409072737078,43.21959645815241,42.87607310940585,42.814184318081765,42.880962360713276,40.18165124721617,44.08588319352249,42.963498258898085,42.79156141731517,43.03620613475793,42.58881253606132,42.577928838927214,42.88044464656476,42.50511710363641,42.67724054134713,42.83134319994118,42.796792421817926,42.74248102366859,43.21959645815241,42.79156141731517,42.5467154042442,42.77210134912084,42.74736857100595,42.66230714201148,44.08588319352249,44.08588319352249,44.08588319352249,42.96659612220846,41.747786019904034,43.21959645815241
5,et_ewt-ud-dev_Case=Par,30.54092335355961,30.601672289905586,30.588356143280546,30.366116760985015,30.655668317621128,30.79074536285213,30.444282298093285,30.381774670603793,30.448684837485967,27.76634653677001,31.663385794952504,30.533002061311183,30.361488764551716,30.60619036876182,30.155250169047914,30.14438463053401,30.44872438816983,30.07376117334031,30.2449033967506,30.399336042933985,30.364595212065332,30.30992276086127,30.79074536285213,30.361488764551716,30.121752937038707,30.340609280785916,30.315964209479027,30.229669615912933,31.663385794952504,31.663385794952504,31.663385794952504,30.536536060956163,29.31566597580444,30.79074536285213
6,olo_kkpp-ud-test_Case=Par,138.5794121469207,138.64468792491084,138.63138801178644,138.39983197204347,115.03912377969506,138.84523758487362,138.4854006733056,138.41792730390026,138.49178581572855,135.71293232407882,139.7390425042336,138.57444220727663,138.39978323682448,138.6503836593642,138.1783684832396,138.16581153011037,138.48979681808578,138.10000402284973,138.2732685449049,138.43504507437473,138.39822998265606,138.34231293499528,138.84523758487362,138.39978323682448,138.19370463230226,138.37378356883195,138.3493123633253,138.2622095901947,139.7390425042336,139.7390425042336,139.7390425042336,138.58284220006868,137.34119898366842,138.84523758487362
7,olo_kkpp-ud-train_Case=Par,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
8,vep_vwt-ud-test_Case=Par,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
9,fi_tdt-ud-train_Case=Par,17.53589813324954,17.599986554142728,17.586840076077706,17.35018642180183,31.137913195154166,17.800626985468384,17.434558043348943,17.366697865215226,17.44112560541428,14.760618930494974,18.711198078741774,17.52455764287857,17.3562384992464,17.603473148081978,17.125746224779387,17.114338832437497,17.43882561021821,17.054077055101803,17.220868571775732,17.383699758887072,17.347008689152894,17.28950680810069,17.800626985468384,17.3562384992464,17.15675350975482,17.327490719156046,17.304071528992754,17.213785136635,18.711198078741774,18.711198078741774,18.711198078741774,17.53633920172609,16.296926483087137,17.800626985468384
10,fi_tdt-ud-test_Case=Par,17.49336378877697,17.558238719722873,17.54473235197832,17.310462920762344,31.192617716376414,17.760050675603377,17.39513149263311,17.32687309406723,17.401271089119145,14.728862821005565,18.668674296799974,17.488203202149425,17.316737568029378,17.56501130720451,17.086495662565053,17.072860816344026,17.398771732579306,17.015498164255366,17.181798861277787,17.34491089343901,17.307902889461563,17.250730052220792,17.760050675603377,17.316737568029378,17.114303958969526,17.287874167467567,17.264445718018667,17.174320366238785,18.668674296799974,18.668674296799974,18.668674296799974,17.496386834119065,16.26290613787655,17.760050675603377
11,fi_tdt-ud-dev_Case=Par,15.922514896700537,15.987252551264168,15.973600454216918,15.735604392330417,31.60199000060732,16.189549170238305,15.820460982203551,15.752097813218077,15.826300579034678,13.167475126688801,17.107076434426677,15.913549874619596,15.742497306230906,15.991865260823479,15.509602983867417,15.497073203927416,15.824398429183766,15.438687213778154,15.606176509888824,15.770105954348246,15.732892206626683,15.674902577473762,16.189549170238305,15.742497306230906,15.552207729351869,15.712964725372812,15.688900500323843,15.597327171383576,17.107076434426677,17.107076434426677,17.107076434426677,15.92342580445758,14.68282472756697,16.189549170238305
12,ru_taiga-ud-train_Case=Par,45.502111492011,45.56541048485201,45.55230640996641,45.33381421482106,34.438350715445125,45.760244754590204,45.413584968002645,45.35425931089526,45.41944731874569,42.96510211788167,46.65833258915282,45.51686636805023,45.3155602414888,45.58138021409863,45.12421182205025,45.10858757545945,45.41771517760937,45.017897675381406,45.209835506489306,45.372537638031126,45.33540388739742,45.27946919756077,45.760244754590204,45.3155602414888,45.227204202780435,45.30375347430597,45.27918902407249,45.19414423169219,46.65833258915282,46.65833258915282,46.65833258915282,45.49755687573674,44.236039159194924,45.760244754590204
