,Treebank,hu_szeged-ud-dev_Case=Ess,hu_szeged-ud-test_Case=Ess,hu_szeged-ud-train_Case=Ess,fi_ood-ud-test_Case=Ess,sms_giellagas-ud-test_Case=Ess,et_ewt-ud-train_Case=Ess,et_ewt-ud-test_Case=Ess,et_ewt-ud-dev_Case=Ess,egy_ujaen-ud-test_Case=Ess,olo_kkpp-ud-test_Case=Ess,olo_kkpp-ud-train_Case=Ess,vep_vwt-ud-test_Case=Ess,fi_tdt-ud-train_Case=Ess,fi_tdt-ud-test_Case=Ess,fi_tdt-ud-dev_Case=Ess,fi_pud-ud-test_Case=Ess,et_edt-ud-dev_Case=Ess,et_edt-ud-train_Case=Ess,et_edt-ud-test_Case=Ess,sme_giella-ud-train_Case=Ess,sme_giella-ud-test_Case=Ess,ka_glc-ud-test_Case=Ess,krl_kkpp-ud-test_Case=Ess,eu_bdt-ud-train_Case=Ess,eu_bdt-ud-test_Case=Ess,eu_bdt-ud-dev_Case=Ess,fi_ftb-ud-dev_Case=Ess,fi_ftb-ud-train_Case=Ess,fi_ftb-ud-test_Case=Ess,ab_abnc-ud-test_Case=Ess
0,es_gsd-ud-train_Case=Com,2.309401076758503,2.87986110776197,3.263875715048764,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569
1,fi_ood-ud-test_Case=Com,0.9511897312113419,1.0166612021711068,1.1994160950226425,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907
2,es_ancora-ud-train_Case=Com,6.82955760960087,7.365704311197946,7.72488790123497,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887
3,es_ancora-ud-test_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,es_ancora-ud-dev_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,sms_giellagas-ud-test_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,et_ewt-ud-train_Case=Com,7.278971185322473,7.862451475836054,8.240310909075113,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098
7,et_ewt-ud-test_Case=Com,5.0462052403587085,5.631424228645469,6.010722567838948,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976
8,et_ewt-ud-dev_Case=Com,8.845819589109292,9.43109223931387,9.813810766792677,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483
9,ml_ufal-ud-test_Case=Com,8.621678104251709,9.210515729317224,9.593280770611756,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301
10,apu_ufpa-ud-test_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,egy_ujaen-ud-test_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,mr_ufal-ud-train_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,olo_kkpp-ud-test_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,mdf_jr-ud-test_Case=Com,2.49284690951645,1.9322525714823102,1.5829800566512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,vep_vwt-ud-test_Case=Com,8.46983442802132,9.051718068963483,9.425155539946948,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714,10.908712114635714
