,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,hu_szeged-ud-dev_Case=All,0.26086943782477623,0.3201992971410781,0.2085660857183225,0.30028169994790344,0.29328851993792104,0.2632869968681118,1.2395522796722145,0.3201992971410781,1.2395522796722145,2.231695245767678,0.1943463544528107,0.16510310124116248,0.2122194675836531,0.3201992971410781,0.3201992971410781
1,hu_szeged-ud-test_Case=All,0.2853282224166278,0.2525381361380526,0.16898892341164745,0.32763842689084904,0.28571428571428575,0.20922597879824015,1.2787509849977254,0.2525381361380526,1.2787509849977257,2.2929572741820743,0.13868691079809708,0.13083771966043867,0.1780288348742763,0.2525381361380526,0.2525381361380526
2,hu_szeged-ud-train_Case=All,0.28886757977142613,0.2554424522554568,0.1392155284921393,0.325099127814132,0.27607201722554764,0.2324280022691817,1.2685071917561557,0.2554424522554568,1.2685071917561557,2.280715525034854,0.14299339782277448,0.13359507109686727,0.1924870323289311,0.2554424522554568,0.2554424522554568
3,fi_ood-ud-test_Case=All,0.32118683954822475,0.5188594036020282,0.4108998690916911,0.13198934645069488,0.3872212178405868,0.3045103135986233,1.0816554162416414,0.5188594036020282,1.1500653004112722,2.0591083093436224,0.3477942134919683,0.2747299107715723,0.25381211190836556,0.5188594036020282,0.5188594036020282
4,ess_sli-ud-test_Case=All,40.33256809803606,40.66939881532551,40.57430597749708,40.328215928801015,40.479933300340306,40.51765047482393,39.92492955535426,40.66939881532551,39.92492955535426,38.96780460737257,40.54553623252392,40.49717078812889,40.484190258866754,40.66939881532551,40.66939881532551
5,hit_hittb-ud-test_Case=All,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
6,et_ewt-ud-train_Case=All,0.3018042979609447,0.4135739305083116,0.30915500341249963,0.16860073693816924,0.27625501533201846,0.2473856220480361,1.115913144467836,0.4135739305083116,1.183854782478026,2.1396845628851824,0.25198376853172316,0.1927163396843418,0.1934602623100151,0.4135739305083116,0.4135739305083116
7,et_ewt-ud-test_Case=All,0.29970112399835663,0.48805270012001417,0.3774525302739891,0.22964477459351482,0.3658382701813725,0.3464538937286715,1.0403038668303328,0.48805270012001417,1.1572004447316364,2.085164914221993,0.3335915109053777,0.2815883946549765,0.29233133135629474,0.48805270012001417,0.48805270012001417
8,et_ewt-ud-dev_Case=All,0.30522296667306337,0.41099049492265494,0.307430058475422,0.17046647173192134,0.2834095162605872,0.25001083961796045,1.13803636987127,0.41099049492265494,1.1881210517109402,2.1455140650211715,0.25261251023144843,0.1950895388103759,0.19718504270852225,0.41099049492265494,0.41099049492265494
9,ml_ufal-ud-test_Case=All,3.4066021592790867,3.7416573867739413,3.643392039783196,3.2810059433045837,3.553167600887974,3.475629439396553,3.1622776601683795,3.7416573867739413,3.1622776601683795,2.4327694808466287,3.5745933594235946,3.506092768748983,3.456193089545044,3.7416573867739413,3.7416573867739413
10,egy_ujaen-ud-test_Case=All,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
11,olo_kkpp-ud-test_Case=All,0.42183056601658786,0.385694607919935,0.32385809848180386,0.4102508807107755,0.3706706006886384,0.34593268346255357,1.02851895445316,0.385694607919935,1.2662171161076472,2.25966562050192,0.30577286226530703,0.3022314712107718,0.3276198592862772,0.385694607919935,0.385694607919935
12,olo_kkpp-ud-train_Case=All,0.5719794522770556,0.7071067811865476,0.6319062870042959,0.46368092477478523,0.3535533905932738,0.6164414002968976,1.224744871391589,0.7071067811865476,1.224744871391589,2.101991281366023,0.6088849982133044,0.568709802661682,0.5686118647255983,0.7071067811865476,0.7071067811865476
13,vep_vwt-ud-test_Case=All,0.39503086299180395,0.2494438257849294,0.19112241568632857,0.38369548110737794,0.2953340857778225,0.24944382578492946,1.1813363431112902,0.2494438257849294,1.2892719737209146,2.3134429192417016,0.1750359445259435,0.19319710731694714,0.23722011349381314,0.2494438257849294,0.2494438257849294
14,fi_tdt-ud-train_Case=All,0.45029672999981796,0.7724230274778555,0.6588584919441737,0.31434596135903947,0.5997558157049332,0.5505356689924155,0.9451617902222863,0.7724230274778555,1.0884219566507431,1.8633254071553256,0.6017245693474566,0.5293101383500157,0.5030519421885481,0.7724230274778555,0.7724230274778555
15,fi_tdt-ud-test_Case=All,0.4411348848493902,0.7882942006460393,0.671343402782252,0.32786610399113825,0.6211791441163357,0.5732526765100358,1.0079511743638332,0.7882942006460393,1.0859239734087645,1.8488639569793837,0.61847727227957,0.5444975885232982,0.5215404604086444,0.7882942006460393,0.7882942006460393
16,fi_tdt-ud-dev_Case=All,0.300814529815478,0.4151634935508502,0.31106871880637876,0.15462999055709103,0.31389539184355947,0.226254581686365,1.1431813724663096,0.4151634935508502,1.1883294190790246,2.141330855109451,0.24846230774859,0.18253948571831238,0.1733630103451355,0.4151634935508502,0.4151634935508502
17,tpn_tudet-ud-test_Case=All,0.6894263136661587,0.97182531580755,0.8720187306856811,0.6267198558987722,0.6972166887783962,0.831330927555995,1.1303883305208782,0.97182531580755,1.130388330520878,1.8272937004142755,0.8313569496562364,0.7888245788049258,0.7831298439184395,0.97182531580755,0.97182531580755
18,fi_pud-ud-test_Case=All,0.3267068533083279,0.672122791120522,0.5629346700462117,0.2626809825546821,0.5200410945659338,0.4554390431433351,1.0051405896202776,0.672122791120522,1.107485359324635,1.943732440759742,0.5035480045458097,0.43691156350034704,0.4120884686495025,0.672122791120522,0.672122791120522
19,et_edt-ud-dev_Case=All,0.3162303893527688,0.47461381660835733,0.3696183719372412,0.20596670611331536,0.3611654845936872,0.30188618398634687,1.033480951097936,0.47461381660835733,1.16799419473072,2.1007306258462752,0.31484077340917144,0.25774634501744026,0.25379507606355883,0.47461381660835733,0.47461381660835733
20,et_edt-ud-train_Case=All,0.32550989279600595,0.5196223649859801,0.4126013825675644,0.16889543039037894,0.3962616962100536,0.31530446409374907,1.0398668062970855,0.5196223649859801,1.1518940555621813,2.06225076590866,0.3514388660083792,0.2849528095609821,0.2669100784681328,0.5196223649859801,0.5196223649859801
21,et_edt-ud-test_Case=All,0.36515300534107914,0.5933548207347986,0.4868920872656301,0.17663628752845115,0.4519334644974891,0.3669858838448679,1.0278218568293735,0.5933548207347986,1.1324772518235944,2.0081207860759362,0.4210823895359052,0.35193970222680127,0.32318044433638227,0.5933548207347986,0.5933548207347986
22,wbp_ufal-ud-test_Case=All,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
23,arr_tudet-ud-test_Case=All,0.5719794522770556,0.7071067811865476,0.6319062870042959,0.5612486080160912,0.6123724356957945,0.6164414002968976,1.224744871391589,0.7071067811865476,1.224744871391589,2.067730689447161,0.6088849982133044,0.5827624468142677,0.589669141645687,0.7071067811865476,0.7071067811865476
24,gn_oldtudet-ud-test_Case=All,0.5719794522770556,0.7071067811865476,0.6319062870042959,0.5612486080160912,0.6123724356957945,0.6164414002968976,1.224744871391589,0.7071067811865476,1.224744871391589,2.101991281366023,0.6088849982133044,0.5827624468142676,0.589669141645687,0.7071067811865476,0.7071067811865476
25,eu_bdt-ud-train_Case=All,0.3553196620515929,0.5592645240894408,0.45558901088892995,0.31353575097989295,0.4290817157085916,0.41924695616191404,1.094717911810487,0.5592645240894408,1.139348081714604,2.031975342999734,0.41717874624227,0.36994930612895155,0.3764927440538254,0.5592645240894408,0.5592645240894408
26,eu_bdt-ud-test_Case=All,0.40176124851214834,0.6071202857114182,0.5079882991067656,0.3777379388057588,0.46996571002046666,0.48378671620545716,1.1141464508984387,0.6071202857114182,1.1383618794544383,2.017121853056793,0.47563448146805104,0.43463469337156063,0.4441126003499207,0.6071202857114182,0.6071202857114182
27,eu_bdt-ud-dev_Case=All,0.4238810808070604,0.6889388934884743,0.5822649264782904,0.36142466704987686,0.5289772954875318,0.5264592305997168,1.068318054526736,0.6889388934884743,1.1015332667240976,1.928371196505285,0.5407136443103494,0.4872323016758715,0.4837502050610277,0.6889388934884743,0.6889388934884743
28,fi_ftb-ud-dev_Case=All,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
29,fi_ftb-ud-train_Case=All,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
30,fi_ftb-ud-test_Case=All,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
31,eme_tudet-ud-test_Case=All,0.39432949356858443,0.3812200410828154,0.3100078442782264,0.3139490624939505,0.07498558108224687,0.32814883955250246,1.2478354962115543,0.3812200410828154,1.2478354962115543,2.2371572446411077,0.2882726565609184,0.2657181274112446,0.28634082937082045,0.3812200410828154,0.3812200410828154
32,aqz_tudet-ud-test_Case=All,1.3099806802835106,1.681416216713506,1.5692600678325523,1.2662036190669617,1.4364092748719883,1.4968279216932363,1.3099806802835106,1.681416216713506,1.3099806802835106,1.350885975991688,1.5292901321401995,1.469122991949117,1.452991587580586,1.681416216713506,1.681416216713506
33,gu_gujtb-ud-test_Case=All,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
