,Treebank,egy_ujaen-ud-test_Case=Sub
0,sl_ssj-ud-test_Case=Loc,2.715572577768467
1,sl_ssj-ud-dev_Case=Loc,2.7164170883896204
2,sl_ssj-ud-train_Case=Loc,2.6991123509194335
3,xcl_caval-ud-train_Case=Loc,0.894427190999916
4,xcl_caval-ud-dev_Case=Loc,0.894427190999916
5,xcl_caval-ud-test_Case=Loc,0.894427190999916
6,hu_szeged-ud-train_Case=Loc,0.894427190999916
7,fa_seraji-ud-dev_Case=Loc,0.894427190999916
8,fa_seraji-ud-test_Case=Loc,0.894427190999916
9,fa_seraji-ud-train_Case=Loc,0.894427190999916
10,tr_pud-ud-test_Case=Loc,1034.6784041430458
11,pl_pdb-ud-test_Case=Loc,0.894427190999916
12,pl_pdb-ud-train_Case=Loc,18057.04320756862
13,pl_pdb-ud-dev_Case=Loc,0.894427190999916
14,uk_iu-ud-dev_Case=Loc,2.6407648767530705
15,uk_iu-ud-train_Case=Loc,2.667815706196984
16,uk_iu-ud-test_Case=Loc,2.644808350527379
17,sa_vedic-ud-test_Case=Loc,0.894427190999916
18,sa_vedic-ud-train_Case=Loc,2098.8160419097658
19,sa_vedic-ud-dev_Case=Loc,0.894427190999916
20,bn_bru-ud-test_Case=Loc,0.894427190999916
21,hr_set-ud-dev_Case=Loc,2.6579528202256744
22,hr_set-ud-train_Case=Loc,2.652251694374553
23,hr_set-ud-test_Case=Loc,2.614972259630848
24,orv_rnc-ud-dev_Case=Loc,0.894427190999916
25,orv_rnc-ud-train_Case=Loc,0.894427190999916
26,orv_rnc-ud-test_Case=Loc,0.894427190999916
27,la_circse-ud-test_Case=Loc,0.894427190999916
28,grc_perseus-ud-test_Case=Loc,0.894427190999916
29,tr_atis-ud-dev_Case=Loc,11.905620590834085
30,tr_atis-ud-train_Case=Loc,54.854882476292744
31,tr_atis-ud-test_Case=Loc,13.910427743243556
32,hi_pud-ud-test_Case=Loc,1.3467209391594313
33,la_perseus-ud-test_Case=Loc,0.894427190999916
34,la_perseus-ud-train_Case=Loc,0.894427190999916
35,tr_kenet-ud-dev_Case=Loc,597.4206223424163
36,tr_kenet-ud-test_Case=Loc,227.61268271634893
37,tr_kenet-ud-train_Case=Loc,339.61560623740485
38,sms_giellagas-ud-test_Case=Loc,0.894427190999916
39,sms_giellagas-ud-train_Case=Loc,0.894427190999916
40,sk_snk-ud-dev_Case=Loc,2.5965882148532122
41,sk_snk-ud-test_Case=Loc,2.5886077332110426
42,sk_snk-ud-train_Case=Loc,2.6096948824560404
43,lt_hse-ud-train_Case=Loc,0.894427190999916
44,lt_hse-ud-test_Case=Loc,0.894427190999916
45,lt_hse-ud-dev_Case=Loc,0.894427190999916
46,ess_sli-ud-test_Case=Loc,0.894427190999916
47,sa_ufal-ud-test_Case=Loc,0.894427190999916
48,be_hse-ud-train_Case=Loc,0.894427190999916
49,be_hse-ud-dev_Case=Loc,0.894427190999916
50,be_hse-ud-test_Case=Loc,0.894427190999916
