,Treebank,hu_szeged-ud-dev_Case=Sbl,hu_szeged-ud-test_Case=Sbl,hu_szeged-ud-train_Case=Sbl
0,hu_szeged-ud-dev_Case=Abs,0.16935034216070238,0.1680197792255537,0.16021762379034254
1,hu_szeged-ud-test_Case=Abs,0.2328179213533759,0.15883364862108423,0.18135476894140642
2,hu_szeged-ud-train_Case=Abs,0.1614412386471309,0.12541742050792448,0.13430906306564758
3,ess_sli-ud-test_Case=Abs,1.2622811750152136,1.1840852064015472,1.2136052062629963
4,hit_hittb-ud-test_Case=Abs,1.2622811750152136,1.1840852064015472,1.2136052062629963
5,mr_ufal-ud-dev_Case=Abs,1.2622811750152136,1.1840852064015472,1.2136052062629963
6,mr_ufal-ud-test_Case=Abs,1.2622811750152136,1.1840852064015472,1.2136052062629963
7,mr_ufal-ud-train_Case=Abs,86.0516584814506,86.1196699163311,86.09248945195912
8,wbp_ufal-ud-test_Case=Abs,1.2622811750152136,1.1840852064015472,1.2136052062629963
9,nhi_itml-ud-test_Case=Abs,20.579472440995563,20.6506288064827,20.624083337388324
10,azz_itml-ud-test_Case=Abs,6.41755492403196,6.496345995308303,6.46555839947584
11,eu_bdt-ud-train_Case=Abs,39.55868476644113,39.633941818531945,39.60498949018502
12,eu_bdt-ud-test_Case=Abs,39.46991436981378,39.54495217444462,39.5159930824891
13,eu_bdt-ud-dev_Case=Abs,30.859981996121125,30.935267298165098,30.906226564484715
14,gu_gujtb-ud-test_Case=Abs,1.2622811750152136,1.1840852064015472,1.2136052062629963
