,Treebank,es_gsd-ud-train_Case=Com,fi_ood-ud-test_Case=Com,es_ancora-ud-train_Case=Com,es_ancora-ud-test_Case=Com,es_ancora-ud-dev_Case=Com,sms_giellagas-ud-test_Case=Com,et_ewt-ud-train_Case=Com,et_ewt-ud-test_Case=Com,et_ewt-ud-dev_Case=Com,ml_ufal-ud-test_Case=Com,apu_ufpa-ud-test_Case=Com,egy_ujaen-ud-test_Case=Com,mr_ufal-ud-train_Case=Com,olo_kkpp-ud-test_Case=Com,mdf_jr-ud-test_Case=Com,vep_vwt-ud-test_Case=Com,es_pud-ud-test_Case=Com,fi_tdt-ud-train_Case=Com,fi_tdt-ud-test_Case=Com,fi_tdt-ud-dev_Case=Com,myv_jr-ud-test_Case=Com,myv_jr-ud-train_Case=Com,kpv_ikdp-ud-test_Case=Com,kpv_lattice-ud-test_Case=Com,fi_pud-ud-test_Case=Com,et_edt-ud-dev_Case=Com,et_edt-ud-train_Case=Com,et_edt-ud-test_Case=Com,sjo_xdt-ud-test_Case=Com,wbp_ufal-ud-test_Case=Com,koi_uh-ud-test_Case=Com,sme_giella-ud-train_Case=Com,sme_giella-ud-test_Case=Com,arr_tudet-ud-test_Case=Com,ta_mwtt-ud-test_Case=Com,ta_ttb-ud-train_Case=Com,ta_ttb-ud-dev_Case=Com,ta_ttb-ud-test_Case=Com,krl_kkpp-ud-test_Case=Com,eu_bdt-ud-train_Case=Com,eu_bdt-ud-test_Case=Com,eu_bdt-ud-dev_Case=Com,fi_ftb-ud-dev_Case=Com,fi_ftb-ud-train_Case=Com,fi_ftb-ud-test_Case=Com,bxr_bdt-ud-test_Case=Com,bej_nsc-ud-test_Case=Com
0,hu_szeged-ud-dev_Case=Ine,74.90493975700134,77.29974126735483,70.91367992143688,79.57229417328622,79.57229417328622,79.57229417328622,69.927453588931,72.13372854212119,68.35292167000944,68.60211367006121,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,68.8058863760943,79.57229417328622,76.87038521074926,78.79562170577753,79.57229417328622,79.57229417328622,76.62734498858747,79.57229417328622,60.40902250492057,78.53856094655386,74.31690352779567,74.44884053087151,74.78709200867101,79.57229417328622,79.57229417328622,71.78962320558591,63.767889646749325,71.91172703572603,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,75.99177587081381,78.02083055184686,40.13345791785756,49.31052400631915,41.18555572042218,78.39625132761273,78.33295309781556,78.32451723438837,77.9474102220887,79.57229417328622
1,hu_szeged-ud-test_Case=Ine,48.78695180749323,51.22824741617981,44.88875137492688,53.4353191562784,53.4353191562784,53.4353191562784,43.837818387639395,46.02759981688793,42.233934627971614,42.44015394254205,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,42.731721238442994,53.4353191562784,50.78311894781599,52.684596104237784,53.4353191562784,53.4353191562784,50.54041287260457,53.4353191562784,34.26368339802363,52.437264103561574,48.216831145331334,48.34451892136781,48.67976320985125,53.4353191562784,53.4353191562784,45.632590692764026,37.6272839838328,45.79256690417638,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,49.86314604327864,51.948692636741754,14.508139477931385,23.415332109064305,16.064972248134552,52.30625626485273,52.241936299983294,52.23485426417882,51.85887291220778,53.4353191562784
2,hu_szeged-ud-train_Case=Ine,28.012437878561677,30.44126081670737,24.156002677884462,32.67200382276872,32.67200382276872,32.67200382276872,23.06378397815188,25.250826608416684,21.464205491855036,21.684625698631525,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,21.96976012865874,32.67200382276872,29.999983982508397,31.908369502707743,32.67200382276872,32.67200382276872,29.764635358182037,32.67200382276872,13.51166521761506,31.65850601948325,27.439060083523504,27.567135748538654,27.902726994631912,32.67200382276872,32.67200382276872,24.873085054146447,16.87168968249423,25.014107363167803,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,29.092173700793126,31.158961574907995,7.867787824859167,4.028503399895187,8.5300917564796,31.525922831904555,31.45953430293435,31.453772965973634,31.076906930465697,32.67200382276872
3,fi_ood-ud-test_Case=Ine,505.9540492969693,508.139744558522,501.70509265902416,510.61629429543274,510.61629429543274,510.61629429543274,501.13045417213016,503.31169384092874,499.66416820874355,500.1724702540115,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,500.0859926052718,510.61629429543274,507.7793591226611,509.7234544338724,510.61629429543274,510.61629429543274,507.52536882406184,510.61629429543274,492.302752379062,509.424730019613,505.38208449675733,505.526084621592,505.8674562814471,510.61629429543274,510.61629429543274,503.2176467493961,495.44897567761706,503.1681758139394,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,507.11931534896206,508.7966194856251,472.347844401889,481.18874790575796,472.7274584789845,509.2616114423793,509.1616714399009,509.1692056674284,508.78883245709886,510.61629429543274
4,et_ewt-ud-train_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
5,et_ewt-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
6,et_ewt-ud-dev_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
7,si_stb-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
8,olo_kkpp-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
9,olo_kkpp-ud-train_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
10,mdf_jr-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
11,mdf_jr-ud-train_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
12,vep_vwt-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
13,fi_tdt-ud-train_Case=Ine,163.83688707402445,166.02197395639203,159.6264174053725,168.5023815651686,168.5023815651686,168.5023815651686,158.94665566331918,161.13918393823803,157.48226193193457,157.92980359452088,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,157.8601798330328,168.5023815651686,165.6493820964682,167.6189328422888,168.5023815651686,168.5023815651686,165.3878280715203,168.5023815651686,149.97711050095197,167.3236736158181,163.2330323259975,163.37633083834442,163.71707924987345,168.5023815651686,168.5023815651686,161.00746549301687,153.15451113931596,160.96606868800217,168.5023815651686,168.5023815651686,168.5023815651686,168.5023815651686,164.96977167380282,166.69165140218547,129.8537047996349,138.74974786670285,130.1858542514805,167.15833796281603,167.0652627286897,167.05986189985472,166.6934507206849,168.5023815651686
14,fi_tdt-ud-test_Case=Ine,69.5294182342985,71.72056887671765,65.33636047408825,74.19460896857669,74.19460896857669,74.19460896857669,64.6639938355607,66.84603253833173,63.2055311943007,63.67448468578289,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,63.59433937073331,74.19460896857669,71.34425881110633,73.31057222529367,74.19460896857669,74.19460896857669,71.08473816509421,74.19460896857669,55.82866647162549,73.01594955137466,68.9328339224686,69.07564685062114,69.41559578052353,74.19460896857669,74.19460896857669,66.72660638755728,58.94151762552437,66.67580277534694,74.19460896857669,74.19460896857669,74.19460896857669,74.19460896857669,70.66569181717533,72.38812057237017,36.324593750118,44.791566666555035,36.484791352014064,72.85393301363733,72.75667239339131,72.75328171292345,72.38605865498761,74.19460896857669
15,fi_tdt-ud-dev_Case=Ine,108.176810002062,110.35422762882968,103.97382149154447,112.83714912307127,112.83714912307127,112.83714912307127,103.29697687782911,105.48404324468709,101.84459433752947,102.30048332676091,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,102.21491519777771,112.83714912307127,109.98291972113438,111.95187458109946,112.83714912307127,112.83714912307127,109.72338958591382,112.83714912307127,94.3939734422819,111.65721353022084,107.57276251714414,107.71615708806739,108.05611673611233,112.83714912307127,112.83714912307127,105.36391960987193,97.54696162475909,105.31505481637016,112.83714912307127,112.83714912307127,112.83714912307127,112.83714912307127,109.30944861060985,111.02502220470643,74.47175079630307,83.23394072665842,74.76110099658928,111.49040815743349,111.39715653613082,111.39166136754683,111.02574673064917,112.83714912307127
16,myv_jr-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
17,myv_jr-ud-train_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
18,kpv_ikdp-ud-test_Case=Ine,4.743416490252569,2.6457513110645907,9.219544457292887,0.0,0.0,0.0,9.727331990547098,7.497106880006976,11.28188777357483,11.022703842524301,0.0,0.0,0.0,0.0,0.0,10.908712114635714,0.0,2.9067128499108295,1.0,0.0,0.0,3.3166247903554,0.0,19.235384061671343,1.3743685418725535,5.331827029066583,5.189646676477866,4.845626776316869,0.0,0.0,7.810249675906654,15.880412463157246,7.707374917435497,0.0,0.0,0.0,0.0,3.605551275463989,2.23606797749979,39.816070178314234,30.571410028180104,39.29694644625712,1.5456030825826172,1.614826143444763,1.6370705543744901,1.959507443590762,0.0
