,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
0,hu_szeged-ud-dev_Case=Ine,78.38865511029003,78.66145816090622,78.70281062325539,77.01876209486521,76.69115373512443,76.66901430892432,76.00447149674814,79.57229417328622,78.13303019954662,76.7872466624504,77.28356875817782,76.43512117054873,75.47169225186981,76.16422519792347,75.55985258266489,71.31121931365358,79.57229417328622,79.57229417328622,78.4713616364563,73.01758816763385,76.25563574891416,76.46773477463404,76.960781211153,78.53824656076495,79.57229417328622,79.57229417328622,79.57229417328622,77.7981040900098,79.57229417328622
1,hu_szeged-ud-test_Case=Ine,52.304895405051084,52.55856521802872,52.59514299502062,50.98643668780648,50.68403255920533,50.65929278600552,50.04864820851809,53.4353191562784,52.04779331648602,50.773906520311535,51.247764178872565,50.436417922578215,49.53723720417284,50.183056901707374,49.62201479804181,45.80072779625524,53.4353191562784,53.4353191562784,52.372480274498734,47.294371501877215,50.273321274369,50.47071945457404,50.93554393586079,52.4367932271856,53.4353191562784,53.4353191562784,53.4353191562784,51.7276843994909,53.4353191562784
2,hu_szeged-ud-train_Case=Ine,31.520893732407885,31.779554700355835,31.817739542344732,30.2063036888038,29.916727163786415,29.890367262087437,29.315626697436215,32.67200382276872,31.26395894918499,30.00544300807444,30.487906870986752,29.667576097195994,28.790372659424037,29.420563558688052,28.894937689007865,25.509231396233652,32.67200382276872,32.67200382276872,31.592512244127153,26.740656398233963,29.51381963290256,29.703971953260424,30.160466804372952,31.657726081789384,32.67200382276872,32.67200382276872,32.67200382276872,30.94631756182178,32.67200382276872
3,fi_ood-ud-test_Case=Ine,509.27163061572554,509.5747001176569,509.6163482464039,507.5884346840167,507.1756361640091,507.1390643721354,506.33115861805305,510.61629429543274,508.9391126727865,507.303317799125,507.91140959817,506.88205626612256,505.7112046269165,506.5558401597992,505.83319695379413,500.3137415662296,510.61629429543274,510.61629429543274,509.3256074109384,502.5930940450915,506.62078716084187,506.88936459617037,507.50437775424456,509.4142121164003,510.61629429543274,510.61629429543274,510.61629429543274,508.47578113416574,510.61629429543274
4,et_ewt-ud-train_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
5,et_ewt-ud-test_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
6,et_ewt-ud-dev_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
7,si_stb-ud-test_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
8,olo_kkpp-ud-test_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
9,olo_kkpp-ud-train_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
10,mdf_jr-ud-test_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
11,mdf_jr-ud-train_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
12,vep_vwt-ud-test_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
13,fi_tdt-ud-train_Case=Ine,167.17082739617837,167.47186029160264,167.51303093692206,165.52786822640002,165.13036308522825,165.09199553328548,164.30823718749068,168.5023815651686,166.84355499387974,165.25220096632526,165.85242104385043,164.81543468667277,163.64062288050346,164.4808455410247,163.81582532825828,158.53488199557185,168.5023815651686,168.5023815651686,167.23122471654125,160.63667403560785,164.58667576539727,164.84306353906018,165.4396369507883,167.30913170762665,168.5023815651686,168.5023815651686,168.5023815651686,166.43636767553406,168.5023815651686
14,fi_tdt-ud-test_Case=Ine,72.86431739884758,73.16361800785961,73.20474301573636,71.22875042452479,70.84252297331378,70.80072062356658,70.0431630318049,74.19460896857669,72.53572800168683,70.96387285090915,71.56842879370764,70.52574413782746,69.36465088861478,70.19609105926057,69.55161232393901,64.42887551401157,74.19460896857669,74.19460896857669,72.92267610354655,66.4361894807888,70.30052490311074,70.55300083247441,71.14454959204886,73.00024014842963,74.19460896857669,74.19460896857669,74.19460896857669,72.12655544249982,74.19460896857669
15,fi_tdt-ud-dev_Case=Ine,111.50291164608912,111.80457901574913,111.84580735200682,109.8637080688649,109.46011688377011,109.4206190902161,108.64058592313566,112.83714912307127,111.17405813324463,109.57894477904452,110.18418922674684,109.14852872086749,107.97218820315742,108.80944240071979,108.15640988439718,102.92940407008204,112.83714912307127,112.83714912307127,111.56347516030665,105.01144718745685,108.91445889875433,109.17078703934057,109.76848437016298,111.64140123240931,112.83714912307127,112.83714912307127,112.83714912307127,110.76789045366692,112.83714912307127
16,myv_jr-ud-test_Case=Ine,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
