,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,hu_szeged-ud-dev_Case=Tra,0.3542920728840943,0.4187871214128063,0.37610767974764686,0.3472731899996199,40.290740251328224,0.5863019699779287,0.3453774507637894,0.3308600517956996,0.3491224540009458,3.36804839632687,1.5309310892394863,0.4688102578349152,0.5863019699779287,0.4538416268063368,0.4509382791366751,0.4470476756713971,0.3483875489624791,0.6744339190099435,0.4060399188663724,0.3500557478802194,0.35163161940703974,0.379722936503204,0.5863019699779287,0.5863019699779287,0.5863019699779287,0.37567394569870866,0.4167837301118536,0.42544025617439624,1.5309310892394863,1.5309310892394863,1.5309310892394863,0.4415439645883067,1.2709661436370383,0.5863019699779287
1,hu_szeged-ud-test_Case=Tra,0.18474675497703896,0.18442777839082933,0.13855762279764308,0.39130669956385267,40.542672991964075,0.2041241452319316,0.29061117378625867,0.360575942014827,0.2904587085119428,3.6113247800034083,1.1726039399558574,0.3154645880857123,0.6123724356957945,0.19293061504650375,0.6348029907787286,0.6501627501229685,0.29550252117802817,0.841625411530173,0.5377838867111056,0.35130751332282945,0.3930430269507409,0.4641936453579198,0.2041241452319316,0.6123724356957945,0.6123724356957945,0.4305032115311282,0.4811172717759173,0.5532569524349239,1.1726039399558574,1.1726039399558574,1.1726039399558574,0.29825521068973054,1.5330716362829586,0.2041241452319316
2,hu_szeged-ud-train_Case=Tra,0.21196129337603217,0.18640530779865191,0.16522702327797,0.421932807976235,40.57810246918897,0.14966629547095772,0.3179617052352275,0.39077554918079976,0.3169217577084315,3.6472455360175573,1.1235657524150513,0.32512426105101244,0.6343500610861482,0.1913693345920976,0.6705224351645671,0.6861097013469363,0.32176490828228643,0.8756965481514953,0.571945818514843,0.37991121936137234,0.4233552925842867,0.49610696145314104,0.14966629547095772,0.6343500610861482,0.6343500610861482,0.46197107822156985,0.5121208535053433,0.5879502084443646,1.1235657524150513,1.1235657524150513,1.1235657524150513,0.3116736826058077,1.5736032411296776,0.14966629547095772
3,fi_ood-ud-test_Case=Tra,2.252566855788919,2.3143464509999125,2.3009122477399444,2.0694078992187066,38.94937108258481,2.5089613467008616,2.148609575434515,2.0881456674873795,2.1576136611829035,2.508961346700861,3.451894652855358,2.2434324288035694,2.101327364884257,2.3040905796848046,1.8692661749088466,1.86251368593609,2.158803343363143,1.8283270384549681,1.9567727994317583,2.103816603432882,2.071253989499844,2.021073499893931,2.5089613467008616,2.117673773661277,2.117673773661277,2.028694644395479,1.9978442799882306,1.9198847656186266,3.451894652855358,3.451894652855358,3.451894652855358,2.2469390353854863,1.3769509407453189,2.5089613467008616
4,et_ewt-ud-train_Case=Tra,2.9636401499454443,3.022855117471641,3.0097071507973525,2.80012800997786,38.64967460327158,3.20894794890405,2.869876595614752,2.8177072638651612,2.8765090836800673,2.719806415680261,4.0984566532751705,2.9759867069164865,2.7910937070676525,3.0338640486613166,2.6088624942344936,2.5954843367100975,2.8773073012664887,2.54602976685194,2.6934181610965195,2.834740195469907,2.801164077705127,2.7517708787290514,3.20894794890405,2.8367846126866083,2.8367846126866083,2.782242556274798,2.760758253803107,2.6802416774329036,4.0984566532751705,4.0984566532751705,4.0984566532751705,2.9502576491408035,2.1000527894119605,3.20894794890405
5,et_ewt-ud-test_Case=Tra,2.9574224219677197,3.014421120858456,3.002817963661998,2.7805881197686078,38.62033935952529,3.2007652146297256,2.8519179116557027,2.8006272144637094,2.859725076341877,2.6108095546424375,4.100771455544949,2.9526824438868315,2.770102775666474,3.017800553616142,2.582909535912065,2.576606384014144,2.860945892651966,2.521112665133152,2.6694310132952013,2.8141702536497006,2.780195198781711,2.7280027416359975,3.2007652146297256,2.821202522590214,2.821202522590214,2.765645191623314,2.744862878412182,2.6610490637701814,4.100771455544949,4.100771455544949,4.100771455544949,2.935492707401839,2.051092169535896,3.2007652146297256
6,et_ewt-ud-dev_Case=Tra,4.249905436826226,4.307145078179953,4.294067686213469,4.094069195886441,38.019628976359044,4.485218779502289,4.160758649167372,4.1076251986953265,4.166548909244959,3.4266875404682,5.3378073681990434,4.256550311913538,4.084077313176135,4.3171452437410025,3.9073576923961184,3.8949413392101073,4.168078881176636,3.8404598610640948,3.9896001703575026,4.125165474747643,4.093880845690439,4.046128966951285,4.485218779502289,4.114570147658197,4.114570147658197,4.076070224140877,4.054947684390083,3.9766406860323666,5.3378073681990434,5.3378073681990434,5.3378073681990434,4.239782012538007,3.3644238724969187,4.485218779502289
7,gub_tudet-ud-test_Case=Tra,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
8,olo_kkpp-ud-test_Case=Tra,0.7985991178298486,0.8466621136521214,0.8334755941661188,0.6339921416576576,40.02346250663988,1.0101525445522108,0.6968044063365065,0.6438687009880479,0.7119942237073386,3.142857142857143,1.932535608352669,0.738777280692358,0.8144110179279558,0.8146058963940228,0.5599872989212143,0.5991803369756409,0.713718281407249,0.7323122142490333,0.6001567275635882,0.6488952700076192,0.639734684678869,0.6238976621930353,1.0101525445522108,0.7213932098830056,0.8144110179279558,0.6168668642320411,0.6360720243589052,0.5847151520811448,1.932535608352669,1.932535608352669,1.932535608352669,0.8133481433655705,1.0570761216363447,1.0101525445522108
9,mdf_jr-ud-test_Case=Tra,2.822467849188182,2.8794885104185868,2.8688451990720663,2.6572469331833575,38.73830468670512,3.0669610365963242,2.7308724777525026,2.685322922771548,2.7377118364682076,2.5799709300687867,3.9567979478361033,2.8501214270203175,2.6516504294495533,2.901460360270707,2.469153926659679,2.4551288656142223,2.735079068327473,2.410192477329929,2.550813143880259,2.6985958268415744,2.6613803045312037,2.6090674553885123,3.0669610365963242,2.6516504294495533,2.6983791431153628,2.631825376762313,2.614614441497245,2.5304958647434392,3.9567979478361033,3.9567979478361033,3.9567979478361033,2.8088812744295244,1.946526662900541,3.0669610365963242
