,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,sl_ssj-ud-test_Case=Ins,1.4819195667990628,1.5362068774128559,1.528042616992855,1.2740510720392786,39.5099944641038,1.733830940589786,1.3630825370236124,1.3055930594055125,1.3716601852094785,2.5389685145953016,2.6649321774579495,1.4636652216428043,1.398545850552173,1.5384916464089493,1.0636255294468588,1.0680102352353544,1.364638168807548,1.1646953642126074,1.1571851396913364,1.3095334196295365,1.2696638405553116,1.2127673656546976,1.733830940589786,1.3994008863061036,1.3994008863061036,1.2967221973490337,1.2990752240769161,1.2018784720735995,2.6649321774579495,2.6649321774579495,2.6649321774579495,1.4966210176708765,0.972097200693075,1.733830940589786
1,sl_ssj-ud-dev_Case=Ins,1.5536933541800098,1.6086604344264164,1.6008471518450251,1.341495736191587,39.454470957639835,1.8081243416769226,1.4315718437401754,1.3703068434295358,1.4421555333594127,2.495085967625524,2.7413368399473135,1.5211860438148859,1.462849161756715,1.6044394397004702,1.1222588445028514,1.13100076179711,1.4350351725463246,1.2206858190716943,1.2188695792215725,1.3729685636512634,1.3341591112078903,1.2770330468767177,1.8081243416769226,1.465096112007927,1.465096112007927,1.3627241573725044,1.365249239697373,1.2677676328469167,2.7413368399473135,2.7413368399473135,2.7413368399473135,1.5674673891965012,0.984520769885341,1.8081243416769226
2,sl_ssj-ud-train_Case=Ins,1.5161501263959072,1.5701740972300786,1.5621269641741464,1.3086814469566685,39.48842080916212,1.7676100088753417,1.396646331742473,1.3380477390143797,1.4055359432747658,2.5329018743747813,2.697949439910849,1.492592359871056,1.429870038942474,1.570088520388632,1.0971772771745136,1.1028542645111046,1.3990383782489024,1.1948529221323339,1.1902151687341846,1.34207159814512,1.303211667792618,1.2468309306787062,1.7676100088753417,1.4308047124107457,1.4305970599690296,1.3295177719875555,1.3312707458663593,1.2345717701932992,2.697949439910849,2.697949439910849,2.697949439910849,1.529943003856959,0.9858700202629106,1.7676100088753417
3,xcl_caval-ud-train_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
4,xcl_caval-ud-dev_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
5,xcl_caval-ud-test_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
6,hu_szeged-ud-dev_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
7,hu_szeged-ud-test_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
8,hu_szeged-ud-train_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
9,xav_xdt-ud-test_Case=Ins,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
