,Treebank,kpv_ikdp-ud-test_Case=Egr,kpv_lattice-ud-test_Case=Egr,kpv_lattice-ud-train_Case=Egr,koi_uh-ud-train_Case=Egr,koi_uh-ud-test_Case=Egr
0,es_gsd-ud-train_Case=Com,2.5495097567963922,6.819090848492928,4.743416490252569,4.743416490252569,4.743416490252569
1,fi_ood-ud-test_Case=Com,2.6457513110645907,8.093207028119323,2.6457513110645907,2.6457513110645907,2.6457513110645907
2,es_ancora-ud-train_Case=Com,5.830951894845301,5.338539126015656,9.219544457292887,9.219544457292887,9.219544457292887
3,es_ancora-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
4,es_ancora-ud-dev_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
5,sms_giellagas-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
6,et_ewt-ud-train_Case=Com,6.362990988598653,5.754118224646578,9.727331990547098,9.727331990547098,9.727331990547098
7,et_ewt-ud-test_Case=Com,4.372150784149472,5.742764042077231,7.497106880006976,7.497106880006976,7.497106880006976
8,et_ewt-ud-dev_Case=Com,7.891830696076621,6.4918894090375225,11.28188777357483,11.28188777357483,11.28188777357483
9,ml_ufal-ud-test_Case=Com,7.7781745930520225,6.782329983125268,11.022703842524301,11.022703842524301,11.022703842524301
10,apu_ufpa-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
11,egy_ujaen-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
12,mr_ufal-ud-train_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
13,olo_kkpp-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
14,mdf_jr-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
15,vep_vwt-ud-test_Case=Com,7.483314773547883,6.123724356957945,10.908712114635714,10.908712114635714,10.908712114635714
16,es_pud-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
17,fi_tdt-ud-train_Case=Com,2.4243661069253055,7.8480466827544975,2.9067128499108295,2.9067128499108295,2.9067128499108295
18,fi_tdt-ud-test_Case=Com,3.7416573867739413,9.460443964212251,1.0,1.0,1.0
19,fi_tdt-ud-dev_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
20,myv_jr-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
21,myv_jr-ud-train_Case=Com,2.449489742783178,7.648529270389178,3.3166247903554,3.3166247903554,3.3166247903554
22,kpv_ikdp-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
23,kpv_lattice-ud-test_Case=Com,15.716233645501712,12.509996003196804,19.235384061671343,19.235384061671343,19.235384061671343
24,fi_pud-ud-test_Case=Com,3.4960294939005054,9.168181692983378,1.3743685418725535,1.3743685418725535,1.3743685418725535
25,et_edt-ud-dev_Case=Com,2.7285111160682356,6.398169753077552,5.331827029066583,5.331827029066583,5.331827029066583
26,et_edt-ud-train_Case=Com,2.6696375593292525,6.494375422005254,5.189646676477866,5.189646676477866,5.189646676477866
27,et_edt-ud-test_Case=Com,2.5201322578972887,6.691070275823155,4.845626776316869,4.845626776316869,4.845626776316869
28,sjo_xdt-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
29,wbp_ufal-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
30,koi_uh-ud-test_Case=Com,4.898979485566356,6.284902544988268,7.810249675906654,7.810249675906654,7.810249675906654
31,sme_giella-ud-train_Case=Com,12.397076268217438,9.640409742329421,15.880412463157246,15.880412463157246,15.880412463157246
32,sme_giella-ud-test_Case=Com,4.6109403569181735,5.84716533062202,7.707374917435497,7.707374917435497,7.707374917435497
33,arr_tudet-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
34,ta_mwtt-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
35,ta_ttb-ud-train_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
36,ta_ttb-ud-dev_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
37,ta_ttb-ud-test_Case=Com,2.449489742783178,7.582875444051551,3.605551275463989,3.605551275463989,3.605551275463989
38,krl_kkpp-ud-test_Case=Com,3.1622776601683795,8.631338250816034,2.23606797749979,2.23606797749979,2.23606797749979
39,eu_bdt-ud-train_Case=Com,36.10844007215549,31.869307770608664,39.816070178314234,39.816070178314234,39.816070178314234
40,eu_bdt-ud-test_Case=Com,26.881426880117637,22.802290333307404,30.571410028180104,30.571410028180104,30.571410028180104
41,eu_bdt-ud-dev_Case=Com,35.563323804166565,31.25699921617557,39.29694644625712,39.29694644625712,39.29694644625712
42,fi_ftb-ud-dev_Case=Com,3.3747427885527643,9.021579068482906,1.5456030825826172,1.5456030825826172,1.5456030825826172
43,fi_ftb-ud-train_Case=Com,3.2974186261379774,8.936596976163186,1.614826143444763,1.614826143444763,1.614826143444763
44,fi_ftb-ud-test_Case=Com,3.298484500494128,8.931965069345043,1.6370705543744901,1.6370705543744901,1.6370705543744901
45,bxr_bdt-ud-test_Case=Com,3.0035791321864296,8.60938369474295,1.959507443590762,1.959507443590762,1.959507443590762
46,bej_nsc-ud-test_Case=Com,4.58257569495584,10.36822067666386,0.0,0.0,0.0
