,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
0,sl_ssj-ud-test_Case=Loc,1.3079082948233638,1.556344821904684,1.5943664153505985,1.4397948098120104,2.180570155118642,2.1207723397480445,3.423937400413955,2.618603778329093,1.073181791123257,2.0695198639916743,2.217521861943386,2.1313482791780776,3.2975679446166657,2.477661047520003,3.70113605017824,9.944211899298201,2.618603778329093,2.618603778329093,1.3344032408240443,7.100639880312221,2.6057605281131435,2.275055325020897,1.7011090898539958,1.382706421159294,2.618603778329093,2.618603778329093,2.618603778329093,1.1913027113189163,2.618603778329093
1,sl_ssj-ud-dev_Case=Loc,1.296551021429501,1.5509517349233388,1.5893558969167108,1.420316468585813,2.1630306280898095,2.1043895834346404,3.4105875455627226,2.6192505338582834,1.0605179179877244,2.0498578741572846,2.20657835194237,2.1112484745570055,3.277795591317607,2.4570818891939457,3.687934137161832,9.933220751317542,2.6192505338582834,2.6192505338582834,1.3254059701849905,7.088244014708115,2.5887518857920644,2.257177540637104,1.6817612539719136,1.3765812191006181,2.6192505338582834,2.6192505338582834,2.6192505338582834,1.1759817817384195,2.6192505338582834
2,sl_ssj-ud-train_Case=Loc,1.286246667614499,1.5350071130367835,1.5731279668034994,1.4377146566882992,2.1824942062949413,2.1230403187044,3.4293496841743885,2.599685732683534,1.0499700179928626,2.0698061486469324,2.2140252450255278,2.1356517139785356,3.3064179512237604,2.4835194046431393,3.7074949602805574,9.954889706934726,2.599685732683534,2.599685732683534,1.311879349883111,7.111977018736047,2.6110188381877437,2.279108114252166,1.7011410685778279,1.3614764931651318,2.599685732683534,2.599685732683534,2.599685732683534,1.1760670983915549,2.599685732683534
3,xcl_caval-ud-train_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
4,xcl_caval-ud-dev_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
5,xcl_caval-ud-test_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
6,hu_szeged-ud-train_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
7,fa_seraji-ud-dev_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
8,fa_seraji-ud-test_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
9,fa_seraji-ud-train_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
10,tr_pud-ud-test_Case=Loc,1033.5325799170532,1033.7923913113955,1033.8283137929625,1032.124868009148,1031.7890413831537,1031.764419005875,1031.068434774094,1034.690775062772,1033.2572036911195,1031.889725818607,1032.379775082794,1031.5279830306997,1030.5431612021846,1031.2524129426315,1030.6154143187482,1026.0285766000866,1034.690775062772,1034.690775062772,1033.5949759768193,1027.9122707525369,1031.34073559254,1031.560288374405,1032.0652742193872,1033.661536886957,1034.690775062772,1034.690775062772,1034.690775062772,1032.9132683822006,1034.690775062772
11,pl_pdb-ud-test_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
12,pl_pdb-ud-train_Case=Loc,18055.724994963508,18056.035538705608,18056.0782968617,18054.020465938942,18053.61307796241,18053.556591487475,18052.74335086464,18057.104502106642,18055.359343430642,18053.73456950805,18054.3556517534,18053.256825481723,18052.002660459988,18052.883896463747,18052.26049168093,18046.78247887972,18057.104502106642,18057.104502106642,18055.789598248673,18048.890925382748,18053.025131141312,18053.291322770132,18053.913734905997,18055.849146330995,18057.104502106642,18057.104502106642,18057.104502106642,18054.996101356544,18057.104502106642
13,pl_pdb-ud-dev_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
14,uk_iu-ud-dev_Case=Loc,1.2273403316000666,1.4693505712274266,1.5070894589898267,1.4753597456698957,2.220808126561704,2.1655406656893006,3.4732098817577755,2.5312407050621375,1.0131746623821536,2.1047301808765555,2.2243093709668442,2.1902815884500275,3.374795440459755,2.5447145328203944,3.7539587028865995,10.011172609764122,2.5312407050621375,2.5312407050621375,1.248441426612221,7.175036516681679,2.6628069270452084,2.3293203535813074,1.740528179495324,1.3033501320142136,2.5312407050621375,2.5312407050621375,2.5312407050621375,1.1473055136911332,2.5312407050621375
15,uk_iu-ud-train_Case=Loc,1.2535901810155303,1.4992187252379725,1.537187268718838,1.4572231634890696,2.20238959914561,2.1477858444665245,3.451164508554869,2.5631727626677683,1.0298533682346942,2.0921490060808168,2.2173343153783462,2.173250907568451,3.352199122873232,2.527750587881603,3.7300580071759755,9.983218088501454,2.5631727626677683,2.5631727626677683,1.280375256559329,7.148127597644849,2.641300786621459,2.3095769596564475,1.7256701411576933,1.3313981968870727,2.5631727626677683,2.5631727626677683,2.5631727626677683,1.1558123939798381,2.5631727626677683
16,uk_iu-ud-test_Case=Loc,1.219006761715984,1.4663451986867613,1.5044623386326785,1.4646916795884208,2.2085181454542493,2.1565570175390967,3.462871837978646,2.533995936859706,1.0101058545633894,2.0908892740174854,2.2142570138140973,2.1801840726890553,3.365482658161549,2.535367234547535,3.741075821235055,10.00125797607246,2.533995936859706,2.533995936859706,1.2445915879533112,7.168300926459546,2.6546502472011375,2.3206342690575745,1.730831426612918,1.3044221502004516,2.533995936859706,2.533995936859706,2.533995936859706,1.1377409484752414,2.533995936859706
17,sa_vedic-ud-test_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
18,sa_vedic-ud-train_Case=Loc,2097.3898552393903,2097.7182147117214,2097.7627988354106,2095.625005724745,2095.205802797686,2095.176415758808,2094.3011610794206,2098.8328767304088,2097.020116645167,2095.3189337253116,2095.9670268822874,2094.893648719441,2093.6384316099725,2094.542307278078,2093.7659924693835,2088.0160961491115,2098.8328767304088,2098.8328767304088,2097.4706351509653,2090.381295265521,2094.634504836621,2094.913421333594,2095.552678281965,2097.550482036453,2098.8328767304088,2098.8328767304088,2098.8328767304088,2096.6130300505565,2098.8328767304088
19,sa_vedic-ud-dev_Case=Loc,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
