,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
0,egy_ujaen-ud-test_Case=Lat,0.31491832864888675,0.1087856586440842,0.16317848796612638,1.0,1.0,1.0,1.0,86.27861844049197,1.0,20.811914915959456,6.669999167083074,39.805698165950666,39.7164186927589,31.107078923747277,1.0
1,mdf_jr-ud-test_Case=Lat,33.582450651129335,33.74981919741183,33.71355143404293,34.677081768799404,34.677081768799404,34.677081768799404,34.677081768799404,64.96537539335857,34.677081768799404,22.39598729490576,28.725603865894925,23.66719126227681,23.667649863099328,20.413612530846823,34.677081768799404
2,myv_jr-ud-test_Case=Lat,8.620559702639781,8.785304415390748,8.750656486693716,9.717071966559976,9.717071966559976,9.717071966559976,9.717071966559976,79.93840604071724,9.717071966559976,15.256120387056495,5.365795539673493,33.16945940191147,33.08705884964538,24.619505846288256,9.717071966559976
3,myv_jr-ud-train_Case=Lat,10.667011013725547,10.833497279674706,10.798945246916006,11.769480071652476,11.769480071652476,11.769480071652476,11.769480071652476,78.47218805105832,11.769480071652476,14.359380807037404,6.850097500050594,31.706909913281233,31.6286439543667,23.25713525960086,11.769480071652476
4,sjo_xdt-ud-test_Case=Lat,0.25925533060340533,0.23086936929890328,0.23166891929147612,1.202211503854459,1.202211503854459,1.202211503854459,1.202211503854459,86.11588304430258,1.202211503854459,20.646778157922583,6.499059379437945,39.63108912896681,39.541933450500416,30.93255316945702,1.202211503854459
5,eu_bdt-ud-train_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
6,eu_bdt-ud-test_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
7,eu_bdt-ud-dev_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
8,fi_ftb-ud-dev_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
9,fi_ftb-ud-train_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
10,fi_ftb-ud-test_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
11,ab_abnc-ud-test_Case=Lat,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
