,Treebank,hu_szeged-ud-dev_Case=Ine,hu_szeged-ud-test_Case=Ine,hu_szeged-ud-train_Case=Ine,fi_ood-ud-test_Case=Ine,et_ewt-ud-train_Case=Ine,et_ewt-ud-test_Case=Ine,et_ewt-ud-dev_Case=Ine,si_stb-ud-test_Case=Ine,olo_kkpp-ud-test_Case=Ine,olo_kkpp-ud-train_Case=Ine,mdf_jr-ud-test_Case=Ine,mdf_jr-ud-train_Case=Ine,vep_vwt-ud-test_Case=Ine,fi_tdt-ud-train_Case=Ine,fi_tdt-ud-test_Case=Ine,fi_tdt-ud-dev_Case=Ine,myv_jr-ud-test_Case=Ine,myv_jr-ud-train_Case=Ine,kpv_ikdp-ud-test_Case=Ine,kpv_lattice-ud-test_Case=Ine,kpv_lattice-ud-train_Case=Ine,fi_pud-ud-test_Case=Ine,et_edt-ud-dev_Case=Ine,et_edt-ud-train_Case=Ine,et_edt-ud-test_Case=Ine,koi_uh-ud-train_Case=Ine,koi_uh-ud-test_Case=Ine,arr_tudet-ud-test_Case=Ine,krl_kkpp-ud-test_Case=Ine,eu_bdt-ud-train_Case=Ine,eu_bdt-ud-test_Case=Ine,eu_bdt-ud-dev_Case=Ine,fi_ftb-ud-dev_Case=Ine,fi_ftb-ud-train_Case=Ine,fi_ftb-ud-test_Case=Ine,ab_abnc-ud-test_Case=Ine
0,hu_szeged-ud-dev_Case=Ine,0.0,26.455938211801648,46.9448090522574,435.39838079625423,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,93.84946196996864,20.925821369781403,41.68299679992097,79.57229417328622,79.57229417328622,79.57229417328622,206.17650205588416,79.57229417328622,17.779115241639843,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622,79.57229417328622
1,hu_szeged-ud-test_Case=Ine,26.455938211801648,0.0,20.807476105121193,460.50769085144856,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,118.31306149813553,27.797601815024738,63.69807253319714,53.4353191562784,53.4353191562784,53.4353191562784,224.06472279232176,53.4353191562784,32.70815080758465,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784,53.4353191562784
2,hu_szeged-ud-train_Case=Ine,46.9448090522574,20.807476105121193,0.0,479.67141916119084,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,137.29674353009955,43.648172833347225,81.89304933693363,32.67200382276872,32.67200382276872,32.67200382276872,237.50044175494708,32.67200382276872,50.521513377212955,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872,32.67200382276872
3,fi_ood-ud-test_Case=Ine,435.39838079625423,460.50769085144856,479.67141916119084,0.0,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,343.5064005047479,436.8407490150158,398.7002494216537,510.61629429543274,510.61629429543274,510.61629429543274,311.1269837220809,510.61629429543274,429.58142893010705,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274,510.61629429543274
4,et_ewt-ud-train_Case=Ine,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,et_ewt-ud-test_Case=Ine,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,et_ewt-ud-dev_Case=Ine,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,si_stb-ud-test_Case=Ine,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,olo_kkpp-ud-test_Case=Ine,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,olo_kkpp-ud-train_Case=Ine,79.57229417328622,53.4353191562784,32.67200382276872,510.61629429543274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5023815651686,74.19460896857669,112.83714912307127,0.0,0.0,0.0,261.627597932634,0.0,81.8102583258783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
