,Treebank,hu_szeged-ud-dev_Case=Tem,hu_szeged-ud-test_Case=Tem,hu_szeged-ud-train_Case=Tem,fa_seraji-ud-dev_Case=Tem,fa_seraji-ud-test_Case=Tem,fa_seraji-ud-train_Case=Tem,gub_tudet-ud-test_Case=Tem,lzh_tuecl-ud-test_Case=Tem,apu_ufpa-ud-test_Case=Tem,egy_ujaen-ud-test_Case=Tem,nyq_aha-ud-test_Case=Tem,mdf_jr-ud-test_Case=Tem,mdf_jr-ud-train_Case=Tem,myv_jr-ud-test_Case=Tem,myv_jr-ud-train_Case=Tem,kfm_aha-ud-test_Case=Tem,soj_aha-ud-test_Case=Tem,he_htb-ud-train_Case=Tem,lzh_kyoto-ud-dev_Case=Tem,lzh_kyoto-ud-train_Case=Tem,lzh_kyoto-ud-test_Case=Tem,gu_gujtb-ud-test_Case=Tem
0,es_gsd-ud-train_Case=Com,3.8446391248074248,3.9370039370059056,3.9370039370059056,4.743416490252569,4.743416490252569,4.743416490252569,3.9370039370059056,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,4.743416490252569,3.1534813214040835,3.605551275463989,4.743416490252569,4.743416490252569,5.4198708471697,4.743416490252569,4.743416490252569,4.743416490252569,3.9370039370059056
1,fi_ood-ud-test_Case=Com,1.590990257669732,1.7320508075688772,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.6457513110645907,1.7320508075688772,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907,1.0540925533894598,2.8284271247461903,2.6457513110645907,2.6457513110645907,6.093028803476971,2.6457513110645907,2.6457513110645907,2.6457513110645907,3.4641016151377544
2,es_ancora-ud-train_Case=Com,8.263246940519204,8.366600265340756,8.366600265340756,9.219544457292887,9.219544457292887,9.219544457292887,8.366600265340756,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,9.219544457292887,7.333333333333333,6.892024376045111,9.219544457292887,9.219544457292887,5.465802777268862,9.219544457292887,9.219544457292887,9.219544457292887,6.782329983125268
3,es_ancora-ud-test_Case=Com,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
4,es_ancora-ud-dev_Case=Com,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
5,sms_giellagas-ud-test_Case=Com,1.1319231422671772,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472066162365221,4.301162633521313,0.0,0.0,8.299096336348915,0.0,0.0,0.0,5.0
6,et_ewt-ud-train_Case=Com,8.808897893537274,8.918077077791608,8.918077077791608,9.727331990547098,9.727331990547098,9.727331990547098,8.918077077791608,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,9.727331990547098,7.913342381972424,7.53723268469336,9.727331990547098,9.727331990547098,6.220163349845841,9.727331990547098,9.727331990547098,9.727331990547098,7.4340723764815095
7,et_ewt-ud-test_Case=Com,6.585048334693371,6.689698507085539,6.689698507085539,7.497106880006976,7.497106880006976,7.497106880006976,6.689698507085539,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,7.497106880006976,5.740564982449261,5.578145075142708,7.497106880006976,7.497106880006976,5.34192446827858,7.497106880006976,7.497106880006976,7.497106880006976,5.602537795683856
8,et_ewt-ud-dev_Case=Com,10.393112488089537,10.492815330201854,10.492815330201854,11.28188777357483,11.28188777357483,11.28188777357483,10.492815330201854,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,11.28188777357483,9.524990088182856,9.063367370860213,11.28188777357483,11.28188777357483,7.429767579204059,11.28188777357483,11.28188777357483,11.28188777357483,8.919289153753482
9,ml_ufal-ud-test_Case=Com,10.181171347148618,10.27131929208707,10.27131929208707,11.022703842524301,11.022703842524301,11.022703842524301,10.27131929208707,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,11.022703842524301,9.377869931090132,8.972179222463181,11.022703842524301,11.022703842524301,7.656696415556778,11.022703842524301,11.022703842524301,11.022703842524301,8.860022573334675
