,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,sl_ssj-ud-test_Case=Dat,2.023141598677997,2.0836915764768156,2.072115230737511,1.8231109509952832,39.0793128379921,2.2850533621933233,1.9069973355534906,1.8416161354307004,1.9161019085114128,2.2016739424007703,3.237354116223063,1.9952658889931623,1.8933510558237732,2.078610484417108,1.6011389579513646,1.6041395617961416,1.9125121454477212,1.6102086280059813,1.6959208303066338,1.8524714211396753,1.81681967404452,1.7612237673165603,2.2850533621933233,1.7858036754782387,1.779750553740225,1.7787830362278803,1.7683371188124855,1.668898907035841,3.237354116223063,3.237354116223063,3.237354116223063,2.0275026801591016,1.005514504049249,2.2850533621933233
1,sl_ssj-ud-dev_Case=Dat,2.48734718898005,2.547054343288419,2.536936662599209,2.2806318095017386,38.761333468060954,2.75214562760686,2.3699378603601224,2.3063453389282724,2.3776906689537243,1.8949860744137994,3.702382866329317,2.4671242874590718,2.34683593139548,2.548174728005214,2.052291908741631,2.051275564841863,2.372885250193923,2.0539595906443733,2.1497441585557437,2.316258530454153,2.2767986690910296,2.2169306024199833,2.75214562760686,2.263692902218752,2.2058948801387213,2.249130440815879,2.2368858202052793,2.1346545768167005,3.702382866329317,3.702382866329317,3.702382866329317,2.4919531202874006,1.3742281784404486,2.75214562760686
2,sl_ssj-ud-train_Case=Dat,1.894705974502569,1.9557862573242983,1.943897544197888,1.6963104844392933,39.15297054650333,2.1601796065306087,1.780994299271787,1.7160276334770583,1.7885904403242638,2.231464432968025,3.1179361720571244,1.8796592803561698,1.7705213249646083,1.9574194308805022,1.4750518270468336,1.4735028093972777,1.7852769986377512,1.489662002938218,1.5696703091091457,1.7291530326385471,1.6921573288009746,1.6359445681157236,2.1601796065306087,1.6747108851540735,1.6508105912123083,1.6564769795653085,1.645396486114102,1.5444206214455156,3.1179361720571244,3.1179361720571244,3.1179361720571244,1.9018437744988175,0.8995595190666889,2.1601796065306087
3,xcl_caval-ud-train_Case=Dat,0.15107956215566534,0.13930000288488475,0.11036944466434487,0.2971217878830133,40.490243509477565,0.2535032568519937,0.19445884313938028,0.2647188262365763,0.18367916988638117,3.5473053170464026,1.239102502759832,0.284860393762089,0.5686607181313643,0.1739226449308804,0.5448328634998193,0.5559107188855289,0.19534096062977682,0.7739060459133489,0.45592192251531477,0.26556250046368335,0.30448368742758547,0.377852473680917,0.2535032568519937,0.5733309216142213,0.5733309216142213,0.35958863591645107,0.41433206944310164,0.4738378644824755,1.239102502759832,1.239102502759832,1.239102502759832,0.2617646376669597,1.4669922870861898,0.2535032568519937
4,xcl_caval-ud-dev_Case=Dat,0.19659306056744538,0.15184477651869518,0.13550592337282394,0.3616228333190846,40.54531774006367,0.1774437795360273,0.25105748490949337,0.3267077830591247,0.24266040976625702,3.606902710700865,1.1651494545412489,0.28708977431810573,0.5979742899304027,0.15064535958544914,0.612575211945326,0.6278286489529485,0.2554915965914659,0.8282968470764007,0.5195737150323134,0.32068281633482854,0.3647066742381724,0.43900396370787886,0.1774437795360273,0.6069949065973789,0.6069949065973789,0.4118457496355232,0.4619753858886433,0.5316582556768428,1.1651494545412489,1.1651494545412489,1.1651494545412489,0.27530346295751595,1.5310630408640924,0.1774437795360273
5,xcl_caval-ud-test_Case=Dat,0.1350064949497399,0.1278404695003265,0.08778729068196485,0.30998014349928626,40.50375792973711,0.24363276830424319,0.21082540523061521,0.269191010220928,0.20133505729761572,3.565504490577209,1.2227021265001647,0.28496414704480727,0.5844100817177706,0.174613971671571,0.5553676526484451,0.5633751863214155,0.20963359332205458,0.7984138880133956,0.47014223557019413,0.2735781807010204,0.3145752716154921,0.39091854966601336,0.24363276830424319,0.5844100817177706,0.5844100817177705,0.3747053630804036,0.43222430947664436,0.492255937823426,1.2227021265001647,1.2227021265001647,1.2227021265001647,0.2766860773691702,1.485479529586345,0.24363276830424319
6,hu_szeged-ud-dev_Case=Dat,2.1684850377288356,2.2162894160082534,2.205237850134534,2.0484340833826624,39.345087601469984,2.374008923181827,2.1021188661987567,2.061679586558033,2.1067501152301795,2.9725272694034177,3.1993621813334823,2.1915429532882236,2.0822868119802656,2.2311747106780233,1.918524556625465,1.9096167478940087,2.1060659646067186,1.887144719607843,1.9652442057433865,2.0754555462819386,2.050264226610864,2.014676149572133,2.374008923181827,2.0822868119802656,2.0822868119802656,2.0298087955963977,2.018059800085518,1.9592703985140465,3.1993621813334823,3.1993621813334823,3.1993621813334823,2.173113793076275,1.692063492063492,2.374008923181827
7,hu_szeged-ud-test_Case=Dat,5.1325992393942865,5.187062005114067,5.17558666430584,4.992923666846804,37.70156711948863,5.356666645500764,5.0596022536236624,5.010365623758541,5.064229909850405,4.15515416349971,6.174337938564088,5.152080801278026,4.997958767010258,5.202920861163308,4.824662204618604,4.811957547980363,5.063002171885658,4.740427757998026,4.8909803080186105,5.026111590469386,4.995362293011568,4.950686975721321,5.356666645500764,4.997958767010258,4.990807877018121,4.971130899428435,4.952908616275279,4.882524144385688,6.174337938564088,6.174337938564088,6.174337938564088,5.134219967444415,4.286978061757539,5.356666645500764
8,hu_szeged-ud-train_Case=Dat,2.0006931462466584,2.0494523907719393,2.038295476019118,1.8787810856570348,39.417037003337136,2.209383975460221,1.9329494858566907,1.8914632635740942,1.9372112095821656,2.950051884704569,3.045362818101901,2.026033861087777,1.9149652312077874,2.064617977324195,1.7491053170472508,1.7389428754365839,1.9370469730521391,1.7281597961933783,1.7984296618402125,1.9065110057726353,1.8811432840245434,1.8457775324449526,2.209383975460221,1.9196220929109555,1.9196220929109555,1.8606903564930124,1.8490885420927163,1.7896539321411777,3.045362818101901,3.045362818101901,3.045362818101901,2.0050944490809375,1.553990750035783,2.209383975460221
9,xav_xdt-ud-test_Case=Dat,0.24024210524994047,0.2379761606993955,0.23110331272208845,0.30569874374558126,40.43915182097666,0.3535533905932738,0.23706464518374254,0.29813337868969303,0.2408129083327582,3.48209706929603,1.3133925536563698,0.33184931360807235,0.570087712549569,0.25927248643506745,0.5238819970020746,0.5409863678259729,0.23506480642463712,0.754615428178118,0.4351570509095004,0.28542173044356856,0.31067342372940426,0.3678733652419571,0.3535533905932738,0.4183300132670378,0.570087712549569,0.27814789361100334,0.3463505127554316,0.4011210044642196,1.3133925536563698,1.3133925536563698,1.3133925536563698,0.3063627449411715,1.3609410324577476,0.3535533905932738
10,tr_pud-ud-test_Case=Dat,5.160467315104344,5.221513141138775,5.210197553734834,4.981724505510063,37.13365483986386,5.418819642596533,5.063466139822844,5.007843152272117,5.069642777604727,3.243158624505663,6.339143832598542,5.178429882782899,4.97491559534216,5.237070989785449,4.7735257018124,4.759540872746373,5.067227384468874,4.687430789142477,4.859643171208757,5.023248949684137,4.984231105538499,4.926212276169813,5.418819642596533,4.993673702866191,4.891691626564017,4.957253646889995,4.933397387808219,4.845972482355084,6.339143832598542,6.339143832598542,6.339143832598542,5.1502152344575185,4.035656217233255,5.418819642596533
11,es_gsd-ud-test_Case=Dat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
12,es_gsd-ud-dev_Case=Dat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
13,es_gsd-ud-train_Case=Dat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
14,de_hdt-ud-test_Case=Dat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
15,de_hdt-ud-train_Case=Dat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
16,de_hdt-ud-dev_Case=Dat,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
