,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,hu_szeged-ud-dev_Case=Ine,78.73066101081214,78.67904448337134,78.60206353229151,78.00882058548949,78.24502327432391,78.24113140338531,78.22501477632136,79.57229417328622,78.4955369414586,78.79562170577753,66.35196555742213,79.57229417328622,78.39961734600494,77.84321314040295,77.9622488365513,77.86108623055462,78.15574669864206,77.78372947749787,76.4803896433589,77.11586981710002,78.03044277716229,77.49866330930733,78.09036998658864,78.15531311925554,78.06853241342262,78.79562170577753,79.57229417328622,76.89115683874186,78.38080632399746,79.57229417328622,79.57229417328622,79.57229417328622
1,hu_szeged-ud-test_Case=Ine,52.62335445075567,52.5751991401445,52.50346423440797,51.93116260991401,52.157059575938725,52.155114467527426,52.138580826397835,53.4353191562784,52.39817898551183,52.684596104237784,41.84362423223984,53.4353191562784,52.30798218245472,51.773449435465494,51.88691759596708,51.790919593304324,52.07076780372418,51.7132570273905,50.481569794221826,51.078187629572305,51.95190083144216,51.445635200453886,52.00912645897772,52.07094314259879,51.98876815665938,52.684596104237784,53.4353191562784,50.86747487343951,52.29092464280968,53.4353191562784,53.4353191562784,53.4353191562784
2,hu_szeged-ud-train_Case=Ine,31.845297554138845,31.796965065762098,31.722784831406766,31.147264829463428,31.37364237915943,31.37191924902272,31.355434614888836,32.67200382276872,31.618532296749628,31.908369502707743,23.24703736125779,32.67200382276872,31.527232874808128,30.989563230809246,31.103151959606244,31.00714177336539,31.288680959884996,30.930068818275924,29.70533962465446,30.298321142837455,31.17416005039503,30.663337467135936,31.225983577458457,31.28790159957288,31.205140455840457,31.908369502707743,32.67200382276872,30.097418006153273,31.510643182820214,32.67200382276872,32.67200382276872,32.67200382276872
3,fi_ood-ud-test_Case=Ine,509.6491739390077,509.5933104357006,509.5068369818181,508.7764091154116,509.05707792252963,509.0589336404419,509.0318712492454,510.61629429543274,509.3661927997842,509.7234544338724,493.6361683129253,510.61629429543274,509.2321425440464,508.57653968604745,508.71955619282744,508.59951807854264,508.9698671276946,508.53472419716405,506.9713995877874,507.7388925947308,508.83199584931765,508.15930997866934,508.87538898166486,508.9525458324344,508.849531323318,509.7234544338724,510.61629429543274,507.4953201754672,509.2430272473056,510.61629429543274,510.61629429543274,510.61629429543274
4,et_ewt-ud-train_Case=Ine,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
5,et_ewt-ud-test_Case=Ine,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
6,et_ewt-ud-dev_Case=Ine,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
7,si_stb-ud-test_Case=Ine,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
8,olo_kkpp-ud-test_Case=Ine,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
9,olo_kkpp-ud-train_Case=Ine,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
