,Treebank,hu_szeged-ud-dev_Case=All,hu_szeged-ud-test_Case=All,hu_szeged-ud-train_Case=All,fi_ood-ud-test_Case=All,ess_sli-ud-test_Case=All,hit_hittb-ud-test_Case=All,et_ewt-ud-train_Case=All,et_ewt-ud-test_Case=All,et_ewt-ud-dev_Case=All,ml_ufal-ud-test_Case=All,egy_ujaen-ud-test_Case=All,olo_kkpp-ud-test_Case=All,olo_kkpp-ud-train_Case=All,vep_vwt-ud-test_Case=All,fi_tdt-ud-train_Case=All,fi_tdt-ud-test_Case=All,fi_tdt-ud-dev_Case=All,tpn_tudet-ud-test_Case=All,fi_pud-ud-test_Case=All,et_edt-ud-dev_Case=All,et_edt-ud-train_Case=All,et_edt-ud-test_Case=All,wbp_ufal-ud-test_Case=All,arr_tudet-ud-test_Case=All,gn_oldtudet-ud-test_Case=All,eu_bdt-ud-train_Case=All,eu_bdt-ud-test_Case=All,eu_bdt-ud-dev_Case=All,fi_ftb-ud-dev_Case=All,fi_ftb-ud-train_Case=All,fi_ftb-ud-test_Case=All,eme_tudet-ud-test_Case=All,aqz_tudet-ud-test_Case=All,gu_gujtb-ud-test_Case=All
0,es_gsd-ud-train_Case=Com,3.728862344246898,3.77863218962759,3.7678680701137486,3.593640667713619,38.516230345141516,3.9370039370059056,3.647980557239319,3.6099547669944307,3.6535633068830493,3.391164991562634,4.743416490252569,3.7433135981660524,3.5355339059327378,3.7897522639642585,3.441342659401874,3.434367064617188,3.657063728230923,3.3333333333333335,3.5037227873603194,3.6239485578069144,3.5966888306034455,3.55422350533811,3.9370039370059056,3.605551275463989,3.605551275463989,3.5733441673186572,3.555463727005183,3.4902498486739213,4.743416490252569,4.743416490252569,4.743416490252569,3.6939584079579437,2.9616895411692976,3.9370039370059056
1,fi_ood-ud-test_Case=Com,1.4629639226400097,1.5328045524196383,1.5085679176635551,1.3113339620766198,39.54743986657038,1.7320508075688772,1.3839017382011245,1.3131770521161752,1.3738121373967098,2.8284271247461903,2.6457513110645907,1.526623238522424,1.4142135623730951,1.569146972791976,1.129519885054193,1.0859239734087647,1.379621280795614,1.2018504251546631,1.2307770348063471,1.3532113013747702,1.3180238042338415,1.2751403792396685,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.317218356209142,1.305740662492346,1.2106311535526064,2.6457513110645907,2.6457513110645907,2.6457513110645907,1.5043190414758143,1.077262190536962,1.7320508075688772
2,es_ancora-ud-train_Case=Com,8.13266644090032,8.189247554580584,8.177546599700543,7.9757586805950895,35.91656999213594,8.366600265340756,8.042073715528607,7.995390474053775,8.048034227964589,6.164414002968976,9.219544457292887,8.144358692518196,7.905694150420948,8.201354901613648,7.789319075991497,7.779856660089187,8.05081583320464,7.6557893852372345,7.866077324166542,8.011223388993418,7.978670703771864,7.92738130097924,8.366600265340756,7.968688725254614,7.842193570679061,7.949004786837162,7.9249579606257825,7.848041406368741,9.219544457292887,9.219544457292887,9.219544457292887,8.096733503432452,7.050960883646714,8.366600265340756
3,es_ancora-ud-test_Case=Com,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
4,es_ancora-ud-dev_Case=Com,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
5,sms_giellagas-ud-test_Case=Com,1.29172958692549,1.2216165268919335,1.2334468765583195,1.4885496183206106,41.43669871020132,1.0,1.3930450983353315,1.4619432297123496,1.3878741802897074,4.58257569495584,0.0,1.3016200966614866,1.5811388300841898,1.2092238098144703,1.734535185874498,1.7503098632872058,1.3901779182917564,1.9002923751652299,1.6361461644880222,1.4444051062310876,1.487667600355589,1.5561603904098478,1.0,1.5811388300841898,1.5811388300841898,1.5255948231765961,1.5624731402650052,1.6540550354272934,0.0,0.0,0.0,1.3166487815058465,2.634059909139933,1.0
6,et_ewt-ud-train_Case=Com,8.686759095774796,8.744104661949573,8.73154309034503,8.54334599762365,36.01078370724353,8.918077077791608,8.611854403010447,8.559979577703611,8.616523981456032,7.159988275043852,9.727331990547098,8.708526560422628,8.519838867078864,8.761630718051643,8.364059536636008,8.348289939250165,8.615992321801379,8.27326498912291,8.43964997234006,8.577620898301102,8.545625889364425,8.498565642747229,8.918077077791608,8.543281238551593,8.543281238551593,8.52179700274169,8.502161749391448,8.428711170803616,9.727331990547098,9.727331990547098,9.727331990547098,8.680172886605684,7.762127110782883,8.918077077791608
7,et_ewt-ud-test_Case=Com,6.464738520188469,6.520018927941218,6.507933783435483,6.324043223711219,37.07642319621451,6.689698507085539,6.389813348239128,6.338539571995815,6.394604794394563,5.233395623499729,7.497106880006976,6.484565272773458,6.308527614361138,6.536312358433891,6.151895592458704,6.1379174358039,6.394477236082835,6.06900932578873,6.223641112077371,6.356048925074155,6.325761393594478,6.279710858794289,6.689698507085539,6.326515106156766,6.326515106156766,6.302941085770906,6.284639545341964,6.212969200708063,7.497106880006976,7.497106880006976,7.497106880006976,6.458759683840814,5.585283182229103,6.689698507085539
8,et_ewt-ud-dev_Case=Com,10.273247223699618,10.32683245455462,10.315524147381995,10.130064913108592,35.53115266800889,10.492815330201854,10.194398301147665,10.146734353114843,10.19941253855501,8.681699190046054,11.28188777357483,10.285189544531601,10.09316109187039,10.338111398659466,9.956452162023657,9.945030736035415,10.200300106624837,9.855685013689945,10.028243346409415,10.162224044756163,10.131849157151361,10.085320723204276,10.492815330201854,10.124636510157288,10.12014601534488,10.105326756090628,10.083863224015941,10.013366269460727,11.28188777357483,11.28188777357483,11.28188777357483,10.256006959047486,9.34831431393878,10.492815330201854
9,ml_ufal-ud-test_Case=Com,10.067633513940688,10.116792465792622,10.10664129247869,9.933276319497253,35.97916063501204,10.27131929208707,9.994976689367318,9.949626936324767,9.99946506251366,8.631338250816034,11.022703842524301,10.077591539632346,9.924716620639604,10.127300835969189,9.772622167862162,9.76243213631521,9.998237764086031,9.692494232365808,9.836796219153594,9.963302640439258,9.934606245344485,9.89092163616993,10.27131929208707,9.899494936611665,9.924716620639604,9.900999222581472,9.881822363468213,9.815039335597259,11.022703842524301,11.022703842524301,11.022703842524301,10.061489154883626,9.20714966416163,10.27131929208707
