,Treebank,hu_szeged-ud-dev_Case=Ill,hu_szeged-ud-test_Case=Ill,hu_szeged-ud-train_Case=Ill,fi_ood-ud-test_Case=Ill,sms_giellagas-ud-test_Case=Ill,sms_giellagas-ud-train_Case=Ill,et_ewt-ud-train_Case=Ill,et_ewt-ud-test_Case=Ill,et_ewt-ud-dev_Case=Ill,egy_ujaen-ud-test_Case=Ill,si_stb-ud-test_Case=Ill,lt_alksnis-ud-test_Case=Ill,lt_alksnis-ud-dev_Case=Ill,lt_alksnis-ud-train_Case=Ill,olo_kkpp-ud-test_Case=Ill,olo_kkpp-ud-train_Case=Ill,mdf_jr-ud-test_Case=Ill,mdf_jr-ud-train_Case=Ill,vep_vwt-ud-test_Case=Ill,fi_tdt-ud-train_Case=Ill,fi_tdt-ud-test_Case=Ill,fi_tdt-ud-dev_Case=Ill,myv_jr-ud-test_Case=Ill,myv_jr-ud-train_Case=Ill,kpv_ikdp-ud-test_Case=Ill,kpv_lattice-ud-test_Case=Ill,kpv_lattice-ud-train_Case=Ill,fi_pud-ud-test_Case=Ill,et_edt-ud-dev_Case=Ill,et_edt-ud-train_Case=Ill,et_edt-ud-test_Case=Ill,koi_uh-ud-train_Case=Ill,koi_uh-ud-test_Case=Ill,sme_giella-ud-train_Case=Ill,sme_giella-ud-test_Case=Ill,krl_kkpp-ud-test_Case=Ill,fi_ftb-ud-dev_Case=Ill,fi_ftb-ud-train_Case=Ill,fi_ftb-ud-test_Case=Ill
0,hu_szeged-ud-dev_Case=All,0.13251901297489432,0.22955918810631712,0.16811976155982877,0.6558017743557357,4.922699716640125,0.3201992971410781,5.423802885449422,4.1878466621118475,10.55344954102025,1.29172958692549,1.29172958692549,0.3201992971410781,0.3201992971410781,0.3201992971410781,0.6372073665127344,1.29172958692549,7.565862023320765,1.29172958692549,0.4639649113308509,0.7337463593553303,0.7368457834447135,0.6753710066999326,0.5082779017053045,0.3333822580666494,1.1236785020873021,8.297223142681805,1.29172958692549,0.7590785665585157,3.2430850339310564,3.1762906724387436,4.197723102058065,1.29172958692549,30.112817418383628,0.21417814118261905,0.14268545178914793,0.16090744257850542,1.29172958692549,1.29172958692549,1.29172958692549
1,hu_szeged-ud-test_Case=All,0.16143326720970022,0.263061600862801,0.13262519815133647,0.7147071899365075,4.98642968240566,0.2525381361380526,5.4882424664429985,4.254195048443839,10.620988564402092,1.2216165268919335,1.2216165268919335,0.2525381361380526,0.2525381361380526,0.2525381361380526,0.6942563713713483,1.2216165268919335,7.623766209983737,1.2216165268919335,0.5101020306102036,0.7893012412223523,0.7937811118673367,0.7328481648744831,0.5617650226355545,0.37426102280496343,1.1827990553945236,8.35805855789147,1.2216165268919335,0.8110722738033577,3.304338177858131,3.237978103595022,4.260830449313604,1.2216165268919335,30.17436572554219,0.15435663031730107,0.11919835575514783,0.20535474655453362,1.2216165268919335,1.2216165268919335,1.2216165268919335
2,hu_szeged-ud-train_Case=All,0.12630934528372137,0.23527894634991298,0.10349183791172273,0.6992591850078125,4.972596839926213,0.2554424522554568,5.47404137523629,4.239869449838926,10.606201094578115,1.2334468765583195,1.2334468765583195,0.2554424522554568,0.2554424522554568,0.2554424522554568,0.6792945060908931,1.2334468765583195,7.613181722127325,1.2334468765583195,0.49902181940155954,0.7790273650118965,0.7826060142752161,0.7205819063619875,0.5462525193840321,0.3583630201077833,1.1680390292707095,8.345757740138627,1.2334468765583195,0.8036500784870781,3.291642917644552,3.225036535501586,4.247793185734113,1.2334468765583195,30.16205333482338,0.15920547180825814,0.10040285914491039,0.17179451253296354,1.2334468765583195,1.2334468765583195,1.2334468765583195
3,fi_ood-ud-test_Case=All,0.3105244297134487,0.31106962211258,0.374972586737036,0.47623286026355044,4.7495630323577025,0.5188594036020282,5.255540643301657,4.0080011347270625,10.374572925168598,1.4885496183206106,1.4885496183206106,0.5188594036020282,0.5188594036020282,0.5188594036020282,0.4819639962006143,1.4885496183206106,7.3935761913636995,1.4885496183206106,0.3438907998667166,0.5095937211891507,0.5176112192814128,0.4607090508841766,0.3996780439938671,0.30151411889064506,0.9817955285298018,8.131453460471766,1.4885496183206106,0.5300315233057232,3.0701759861432234,3.00279388599963,4.024476859104242,1.4885496183206106,29.944129549379443,0.354382684017582,0.3083821818723356,0.2098756809821625,1.4885496183206106,1.4885496183206106,1.4885496183206106
4,ess_sli-ud-test_Case=All,40.462092134591515,40.40005460479923,40.54256831626497,40.03126138407332,37.20779156421971,40.66939881532551,37.04699599545922,37.66237379666874,33.929483882653,41.43669871020132,41.43669871020132,40.66939881532551,40.66939881532551,40.66939881532551,40.058721689938544,41.43669871020132,35.885669145217285,41.43669871020132,40.215357762924356,39.9670632773225,39.96579693533519,40.00818943955931,40.146344425200155,40.2999859957259,39.724132044220504,35.46221760622171,41.43669871020132,39.95241498687348,38.38740640524627,38.41925955515573,37.77067119929318,41.43669871020132,29.866369046136157,40.55627621830561,40.51541483037198,40.40428409017423,41.43669871020132,41.43669871020132,41.43669871020132
5,hit_hittb-ud-test_Case=All,0.29998469504883835,0.4054775835476301,0.18215107011950007,0.910981887855077,5.1830683509736,0.0,5.685122712147314,4.46031389029965,10.826351026232702,1.0,1.0,0.0,0.0,0.0,0.8821034570138243,1.0,7.812249995999872,1.0,0.6892024376045112,0.9932698373077208,0.9976633700596244,0.937133260184627,0.7407042850873679,0.5348404942548599,1.3686976778431874,8.548033548777191,1.0,1.017191707411669,3.497974794706087,3.4326230484631535,4.458319738792651,1.0,30.364452901377952,0.1725285923127573,0.22925506622611905,0.3808697000222803,1.0,1.0,1.0
6,et_ewt-ud-train_Case=All,0.22035854306575575,0.24878094519316188,0.27005370866550776,0.54372283472013,4.827456695723175,0.4135739305083116,5.33063292037612,4.089407768368923,10.45234804536417,1.3930450983353315,1.3930450983353315,0.4135739305083116,0.4135739305083116,0.4135739305083116,0.5328090481541302,1.3930450983353315,7.472811947051531,1.3930450983353315,0.3785617796292882,0.6002338327073248,0.6057163919873878,0.5483656351570527,0.43209632958547906,0.2830010736468021,1.0420715847113193,8.208369950340893,1.3930450983353315,0.6230060844882935,3.143548784762358,3.0766461581132125,4.100561066535725,1.3930450983353315,30.022568796590274,0.25336496152282506,0.21208281942563573,0.13389563494685752,1.3930450983353315,1.3930450983353315,1.3930450983353315
7,et_ewt-ud-test_Case=All,0.2782476044175354,0.28909896271866137,0.34196520243379946,0.49091839371436996,4.768594967478554,0.48805270012001417,5.275205543462697,4.032315453329347,10.395764771882513,1.4619432297123496,1.4619432297123496,0.48805270012001417,0.48805270012001417,0.48805270012001417,0.48045780542346866,1.4619432297123496,7.419673546042141,1.4619432297123496,0.36395259738090635,0.5436313471972772,0.5471365086121546,0.4897303872118291,0.4064985158332791,0.29184752272639924,0.9948950865299668,8.152124785595122,1.4619432297123496,0.5659761354359766,3.0913031293997157,3.0242268190798387,4.046959471325486,1.4619432297123496,29.965417881828213,0.33265027412887116,0.27655714871382275,0.15875817885678284,1.4619432297123496,1.4619432297123496,1.4619432297123496
8,et_ewt-ud-dev_Case=All,0.2223300017055618,0.2529546959859339,0.2675137611846937,0.5526680410660616,4.832880643389635,0.41099049492265494,5.337124119340251,4.094847885616051,10.459566061766667,1.3878741802897074,1.3878741802897074,0.41099049492265494,0.41099049492265494,0.41099049492265494,0.5459193263462958,1.3878741802897074,7.4783615412907505,1.3878741802897074,0.3894613937324609,0.6117831135442123,0.6172789369104682,0.5591517612275254,0.43927879635731465,0.2895645313009039,1.0481207944992565,8.213850074130583,1.3878741802897074,0.6340292345841783,3.1516204185754058,3.0840900532289486,4.108045103478333,1.3878741802897074,30.027721505601864,0.25693676320214165,0.21426949321735894,0.11980182527773928,1.3878741802897074,1.3878741802897074,1.3878741802897074
9,ml_ufal-ud-test_Case=All,3.5289697052964213,3.4692044927757015,3.610149444599999,3.072114581196476,3.4282774712314468,3.7416573867739413,3.953524347395317,2.8938555596297477,8.412219213665644,4.58257569495584,4.58257569495584,3.7416573867739413,3.7416573867739413,3.7416573867739413,3.1269964037196685,4.58257569495584,5.681659088681756,4.58257569495584,3.2365104665364517,2.944490983481336,2.94862540196059,3.0029304969719024,3.2225313670649167,3.3678468466460583,2.910899059282773,6.436304872220028,4.58257569495584,2.9130155100486386,2.649819229704807,2.615725614374684,3.037435181805468,4.58257569495584,27.820855486487112,3.5886887547507897,3.5598304167662453,3.456966485800899,4.58257569495584,4.58257569495584,4.58257569495584
