,Treebank,hu_szeged-ud-dev_Case=Sup,hu_szeged-ud-test_Case=Sup,hu_szeged-ud-train_Case=Sup,egy_ujaen-ud-test_Case=Sup
0,hu_szeged-ud-dev_Case=Ade,0.3204346064472932,0.2675188928369197,0.23749137838041362,1.3375584099395434
1,hu_szeged-ud-test_Case=Ade,0.26403641442397224,0.1800459353242811,0.15789473684210537,1.3144621146642357
2,hu_szeged-ud-train_Case=Ade,0.22423760540038407,0.1694672115852182,0.15221568355198756,1.2629330940315089
3,fi_ood-ud-test_Case=Ade,0.7472167756257285,0.6611459975620041,0.6316091988974103,1.7886065521032837
4,et_ewt-ud-train_Case=Ade,0.8630064825754906,0.7758781721088227,0.7460609025121117,1.897422799077966
5,et_ewt-ud-test_Case=Ade,0.8423250875183822,0.7554726700607058,0.7234025309475911,1.8771070193697335
6,et_ewt-ud-dev_Case=Ade,1.147133771922829,1.0631016814892098,1.0318375999123135,2.166296264635297
7,olo_kkpp-ud-test_Case=Ade,0.9855581657066244,0.8955164684252053,0.8672854800956016,2.0006924009208644
8,vep_vwt-ud-test_Case=Ade,0.632774269880309,0.5466790874831028,0.5232691849901201,1.6593171286204857
9,fi_tdt-ud-train_Case=Ade,1.0958404582470969,1.0076588198889682,0.9777752631644882,2.1333499449356674
10,fi_tdt-ud-test_Case=Ade,1.125393862780159,1.0343934604750784,1.0061733078494839,2.160771997383269
11,fi_tdt-ud-dev_Case=Ade,1.1319513484893249,1.043800822097124,1.0141049718035475,2.171466165088107
12,fi_pud-ud-test_Case=Ade,1.357687165747482,1.2687066428138736,1.2384099631079466,2.3950690043825595
13,et_edt-ud-dev_Case=Ade,0.7376639711528076,0.6515910644847409,0.6214739675505195,1.7767514466365293
14,et_edt-ud-train_Case=Ade,0.7663240626072705,0.6813574557516124,0.6512486101911147,1.8041476170465596
15,et_edt-ud-test_Case=Ade,0.6329830473316114,0.5499152155645574,0.5206835702760202,1.6708159613082763
16,krl_kkpp-ud-test_Case=Ade,0.5835476999165297,0.49356267934413145,0.4679361364609929,1.6152048534938224
17,fi_ftb-ud-dev_Case=Ade,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
18,fi_ftb-ud-train_Case=Ade,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
19,fi_ftb-ud-test_Case=Ade,1.0734914778194846,1.1623597751615378,1.1940437448107284,0.0
