,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,hu_szeged-ud-dev_Case=All,0.25659149085822375,0.18233938548539072,0.1583012508044147,0.8653556682157107,0.5147646726122865,0.5087948879410993,0.5543010892848014,1.29172958692549,0.2421379480482556,0.3201992971410781,19.557414570868204,1.29172958692549,0.37135555520310515,1.1254196775025989,0.9533455016599582,1.086482874724677,0.6283909894088109,1.1874429886715265,2.87944557774108,2.14476393247092,1.2395522796722145,1.6554685168337968,0.7755267347688146,0.6795847434297998,0.7955031273465735,0.3201992971410781,1.29172958692549,2.680938874772605,0.33915439418823345,1.29172958692549,1.29172958692549,1.29172958692549
1,hu_szeged-ud-test_Case=All,0.19812349207986907,0.14880476182856897,0.16001464407663454,0.9130045038998856,0.5630447844291931,0.5643297379149869,0.6012399950463952,1.2216165268919335,0.284222294912222,0.2525381361380526,19.62061511306325,1.2216165268919335,0.43448303787844433,1.1710297413175215,0.9970453949999915,1.1348693844774471,0.6896041959479537,1.2449489785463796,2.946663049833099,2.203304527640234,1.2787509849977254,1.6992358766550462,0.819164370422853,0.7212722760783618,0.8411694352860517,0.2525381361380526,1.2216165268919335,2.73721517947996,0.41610928705751127,1.2216165268919335,1.2216165268919335,1.2216165268919335
2,hu_szeged-ud-train_Case=All,0.18627847258383953,0.11750724857483895,0.10595705570414106,0.9107605330748278,0.5532559316333572,0.5535017458582352,0.595661621368858,1.2334468765583195,0.265522258409003,0.2554424522554568,19.60772581573722,1.2334468765583195,0.41026945030416023,1.1704442089451317,0.9969628950512193,1.1329395935479112,0.6726591535790258,1.231738881003472,2.9341285751543147,2.1928234919894822,1.2685071917561557,1.7014327143117434,0.8174809336115788,0.7195340723322147,0.8384148069072803,0.2554424522554568,1.2334468765583195,2.72486696358213,0.3907908815222637,1.2334468765583195,1.2334468765583195,1.2334468765583195
3,fi_ood-ud-test_Case=All,0.44375246478206687,0.3900642476776312,0.3248960154655433,0.6052281860721722,0.260043377722688,0.2816409812582345,0.299911861915027,1.4885496183206106,0.21404625044316802,0.5188594036020282,19.384537890501516,1.4885496183206106,0.3537387612922899,0.8646697681148606,0.6918258266805428,0.8306569421618886,0.4982011354647502,1.0315789366386383,2.6881142243682246,1.9654717538318702,1.150065300411272,1.3969493616483208,0.5101464188474654,0.41010867186501937,0.531904757556058,0.5188594036020282,1.4885496183206106,2.5303760327203926,0.30706658865229525,1.4885496183206106,1.4885496183206106,1.4885496183206106
4,ess_sli-ud-test_Case=All,40.60767414437365,40.56070280758087,40.488420187902726,39.90629419883532,40.13408709140862,40.134446317506885,40.116292391624604,41.43669871020132,40.38050314215519,40.66939881532551,30.41929212413289,41.43669871020132,40.291128055689875,39.74571487631837,39.86031441832018,39.764056595946855,40.025875905747505,39.666394556889806,38.42742076521227,39.03808707548031,39.92492955535426,39.41436490842655,39.98436877749712,40.04660676440194,39.96426935723572,40.66939881532551,41.43669871020132,38.82653731663435,40.274815952403806,41.43669871020132,41.43669871020132,41.43669871020132
5,hit_hittb-ud-test_Case=All,0.10112587531821468,0.16659862556700852,0.27216552697590873,1.1201926861291118,0.763760760418742,0.7754788325534144,0.8063799251291472,1.0,0.45175395145262554,0.0,19.8158185969358,1.0,0.6123724356957945,1.3773675690615153,1.202592211576206,1.3433656817130493,0.8812629433036954,1.4322808982279183,3.1622776601683795,2.3991720022888807,1.4142135623730951,1.9068172393492644,1.02044433321392,0.9208940422971585,1.04559825370004,0.0,1.0,2.9154759474226504,0.6170899448216606,1.0,1.0,1.0
6,et_ewt-ud-train_Case=All,0.33547124097280484,0.28897806052619557,0.2281164459816755,0.7226003374328296,0.3525299375256595,0.3844670474333094,0.4059433008664519,1.3930450983353315,0.17712997670963254,0.4135739305083116,19.463151660578067,1.3930450983353315,0.3353351249065534,0.979750558078764,0.8077110595762068,0.9446164168637998,0.5499867994504225,1.0954883546993133,2.7811590172676977,2.0448467521700078,1.183854782478026,1.5136767138332854,0.6234907362151678,0.5231571682947137,0.6469849963914044,0.4135739305083116,1.3930450983353315,2.5975402347213206,0.34113728321028436,1.3930450983353315,1.3930450983353315,1.3930450983353315
7,et_ewt-ud-test_Case=All,0.40937605456184806,0.35640601179926135,0.2866768110768604,0.6821981269196318,0.3151984294636467,0.34870311251843367,0.37874851009505345,1.4619432297123496,0.14233313782687607,0.48805270012001417,19.40411144587259,1.4619432297123496,0.336445297328461,0.9354389513698981,0.7716242414707709,0.897125603365831,0.5061918005389439,1.0501095987648903,2.7220303563194164,1.9971897101629053,1.1572004447316364,1.4708528413018698,0.5796371566401475,0.48510858304150184,0.6027713360817134,0.48805270012001417,1.4619432297123496,2.5476438165638635,0.2984747580846705,1.4619432297123496,1.4619432297123496,1.4619432297123496
8,et_ewt-ud-dev_Case=All,0.3274789912610257,0.2870236482798427,0.22023689474936425,0.7326797814906916,0.3590586325191899,0.3876345180854237,0.4128571777242042,1.3878741802897074,0.20030927858480999,0.41099049492265494,19.469185193186515,1.3878741802897074,0.3416558515485302,0.9901092375598081,0.8171785468104965,0.9559050850461137,0.5554891639896551,1.1017993150325014,2.7876253217549847,2.0512934634384012,1.1881210517109402,1.5228627643281811,0.6343369044327842,0.533975369333152,0.656004943229111,0.41099049492265494,1.3878741802897074,2.603019266817213,0.34218683156057866,1.3878741802897074,1.3878741802897074,1.3878741802897074
9,ml_ufal-ud-test_Case=All,3.677463793998846,3.6291338146860825,3.5560515527059846,2.7419527180367957,3.0902524921898182,3.081869423560372,3.0311520899244626,4.58257569495584,3.424600875498134,3.7416573867739413,17.26267650163207,4.58257569495584,3.3726843908080104,2.527690976708648,2.65917807364301,2.5745214636062115,3.129893323801556,2.837503933288652,2.1602468994692865,2.3991720022888807,3.1622776601683795,2.0679639407147663,2.838874680306905,2.9201353088795625,2.817022905565895,3.7416573867739413,4.58257569495584,2.7386127875258306,3.3197590273994284,4.58257569495584,4.58257569495584,4.58257569495584
10,egy_ujaen-ud-test_Case=All,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
11,olo_kkpp-ud-test_Case=All,0.3387635296358556,0.31399578770622194,0.30490043421165636,0.8718667287448705,0.5294338448995416,0.5879957785421395,0.5943577320463589,1.3016200966614866,0.20286362794562737,0.385694607919935,19.56566960257801,1.3016200966614866,0.5010319928420137,1.115408179727911,0.9622651749976051,1.0786997953673756,0.690062928185711,1.217910417528304,2.917601188342039,2.1704108903712576,1.2662171161076472,1.647784451401494,0.7591154234231671,0.6697808100999196,0.792329113732716,0.385694607919935,1.3016200966614866,2.699096879873368,0.49590721606178384,1.3016200966614866,1.3016200966614866,1.3016200966614866
12,olo_kkpp-ud-train_Case=All,0.6550918726238282,0.6204014500173847,0.579636813857467,0.8336374598926064,0.5451011034295644,0.5705307623370447,0.5677073140307225,1.5811388300841898,0.5684445898244439,0.7071067811865476,19.352002480363627,1.5811388300841898,0.3535533905932738,1.0704305033681896,0.9147967136712669,1.0340876351438049,0.6658010527980253,1.0928337999374447,2.70801280154532,1.9828519794080728,1.224744871391589,1.5672311323439332,0.789397282370205,0.7106429743637624,0.8017638415955924,0.7071067811865476,1.5811388300841898,2.5495097567963922,0.6006662967072482,1.5811388300841898,1.5811388300841898,1.5811388300841898
13,vep_vwt-ud-test_Case=All,0.2000405770054287,0.18120283419467093,0.2026282336156565,0.9314251866228362,0.5732411980109712,0.6096192409792551,0.6301258759117762,1.2092238098144703,0.25125535158615087,0.2494438257849294,19.631493971564048,1.2092238098144703,0.4870546398734153,1.1842793005040828,1.0178675828577304,1.1490201226196863,0.6998764102463928,1.254831930819094,2.9732137494637008,2.2231897901693825,1.2892719737209144,1.7171834115233995,0.8260668795074336,0.7288039041928396,0.8543842255316221,0.2494438257849294,1.2092238098144703,2.749949494485712,0.4847909056719425,1.2092238098144703,1.2092238098144703,1.2092238098144703
14,fi_tdt-ud-train_Case=All,0.6956130526394805,0.6387289844025381,0.5607756216694998,0.36941126092310794,0.09333289114182755,0.1492590807719436,0.12809916898665685,1.734535185874498,0.38747656735494224,0.7724230274778555,19.173687656270754,1.734535185874498,0.44113973765830417,0.6170377917727439,0.4518827544992755,0.5798325173518818,0.4297271785114787,0.8810891957460961,2.4614944401329697,1.770217454784739,1.0884219566507434,1.1525713338848216,0.2681317482286805,0.1755249275270803,0.2853392506891769,0.7724230274778555,1.734535185874498,2.3593854897475945,0.38038639878045366,1.734535185874498,1.734535185874498,1.734535185874498
15,fi_tdt-ud-test_Case=All,0.7096967592132447,0.6503259042646241,0.5694274430314633,0.3869537821220069,0.13884596978196195,0.1153181351940217,0.15789136383970084,1.7503098632872058,0.4175784830808926,0.7882942006460393,19.161092997119916,1.7503098632872058,0.43230074860954004,0.6246849718555979,0.4560064654858612,0.5849702363295803,0.41770328333658435,0.8732881749846937,2.4383746195613445,1.760784215053142,1.0859239734087645,1.1538199246146663,0.304401503545265,0.22450986821724703,0.3058629096436859,0.7882942006460393,1.7503098632872058,2.3486092842151143,0.3495822460769114,1.7503098632872058,1.7503098632872058,1.7503098632872058
16,fi_tdt-ud-dev_Case=All,0.33668983824511406,0.2906775517847282,0.23019170497637229,0.7156677296997161,0.3528262882064818,0.3732640471820693,0.4016844881952515,1.3901779182917564,0.1958952994112887,0.4151634935508502,19.468994746464908,1.3901779182917564,0.359488624863968,0.9696321081388247,0.794997340413763,0.9353207463320665,0.5565281206223034,1.101861336060259,2.7799129989862816,2.0464382970222914,1.1883294190790246,1.5015298222448972,0.6154681137300322,0.5145452580846687,0.6370266217275894,0.4151634935508502,1.3901779182917564,2.6022636167490236,0.33184302117843656,1.3901779182917564,1.3901779182917564,1.3901779182917564
17,tpn_tudet-ud-test_Case=All,0.905282139428468,0.8456102467108613,0.7884751877472883,0.6875530469090911,0.5435546994338538,0.567163056931927,0.5581567040105622,1.9002923751652299,0.7166627115853529,0.97182531580755,19.045267712012404,1.9002923751652299,0.565194165260439,0.8800750027527251,0.7595198407249552,0.8461047780730652,0.5165466616595878,0.8539357992298657,2.4037008503093262,1.7157254979321501,1.1303883305208782,1.3312090600734348,0.673633262369021,0.6325533252505096,0.6818337992225045,0.97182531580755,1.9002923751652299,2.2973414586817036,0.657199445458615,1.9002923751652299,1.9002923751652299,1.9002923751652299
18,fi_pud-ud-test_Case=All,0.5997591703457021,0.5428542747101402,0.4697454792282836,0.4913277396991683,0.20134435914388404,0.23907109269409424,0.23824114426492135,1.6361461644880222,0.32928123480112675,0.672122791120522,19.259445047062442,1.6361461644880222,0.42201942810135207,0.7336039721308536,0.56667359703738,0.698690740301755,0.45126800087977215,0.9389121344143929,2.5600490519608687,1.8511266604844736,1.107485359324635,1.2604022008892466,0.3947802827491814,0.30349889441795985,0.41634392175231644,0.672122791120522,1.6361461644880222,2.426661489223534,0.3623365632700896,1.6361461644880222,1.6361461644880222,1.6361461644880222
19,et_edt-ud-dev_Case=All,0.40185023255530583,0.3501243828014901,0.29066509581440225,0.6694666744766126,0.3139143496591158,0.35597746103381755,0.3704334222767799,1.4444051062310876,0.1292818985523948,0.47461381660835733,19.421994458687177,1.4444051062310876,0.3650861373317478,0.9220673340080898,0.7568870189365784,0.8856994276163379,0.5283575220469854,1.066463400426948,2.738358412311606,2.0094893591998266,1.16799419473072,1.4572478306842342,0.5624885252599094,0.46622754695160284,0.5894567530275935,0.47461381660835733,1.4444051062310876,2.563715796444358,0.33004307956515994,1.4444051062310876,1.4444051062310876,1.4444051062310876
20,et_edt-ud-train_Case=All,0.44610730477835064,0.39257203219777365,0.3288528562374021,0.6111172103321637,0.2618992766911419,0.2982203267322644,0.31181393051748535,1.487667600355589,0.17912543691142124,0.5196223649859801,19.38570777928976,1.487667600355589,0.36627685464038984,0.8639676556146453,0.695194867641397,0.8286242886254486,0.5039231486480287,1.035339742073304,2.6928635899752016,1.9699434348441247,1.1518940555621813,1.398041611349752,0.505439224659747,0.4071237885273812,0.5305942429349539,0.5196223649859801,1.487667600355589,2.532220109865706,0.3160408712417486,1.487667600355589,1.487667600355589,1.487667600355589
21,et_edt-ud-test_Case=All,0.5193259488772366,0.468324834831662,0.3997779586959356,0.536389677205784,0.19872615201025426,0.2405413719785616,0.24141096962084613,1.5561603904098478,0.2578828082986382,0.5933548207347986,19.329107294023405,1.5561603904098478,0.391352654023151,0.7867387950911492,0.6155230481524537,0.7534839662469596,0.4827002370731996,0.9924349279153611,2.6309000666464946,1.9137666577588812,1.1324772518235942,1.3191325138591468,0.4301331434545691,0.3297890670940977,0.4545295593137617,0.5933548207347986,1.5561603904098478,2.4855898494745596,0.34186246253314356,1.5561603904098478,1.5561603904098478,1.5561603904098478
22,wbp_ufal-ud-test_Case=All,0.10112587531821468,0.16659862556700852,0.27216552697590873,1.1201926861291118,0.763760760418742,0.7754788325534144,0.8063799251291472,1.0,0.45175395145262554,0.0,19.8158185969358,1.0,0.6123724356957945,1.3773675690615153,1.202592211576206,1.3433656817130493,0.8812629433036954,1.4322808982279183,3.1622776601683795,2.3991720022888807,1.4142135623730951,1.9068172393492644,1.02044433321392,0.9208940422971585,1.04559825370004,0.0,1.0,2.9154759474226504,0.6170899448216606,1.0,1.0,1.0
23,arr_tudet-ud-test_Case=All,0.6550918726238282,0.6204014500173847,0.579636813857467,0.8618907158990422,0.6134001891788982,0.628069158623689,0.6473529083524415,1.5811388300841898,0.5684445898244439,0.7071067811865476,19.34338818993887,1.5811388300841898,0.6123724356957945,1.0809832265286654,0.93381436985289,1.0492909250070273,0.5958655450597155,1.0323343865794097,2.6457513110645907,1.8267751305642186,1.224744871391589,1.5672311323439332,0.795850644556878,0.7235832587812404,0.8115362120422527,0.7071067811865476,1.5811388300841898,2.5495097567963922,0.6006662967072482,1.5811388300841898,1.5811388300841898,1.5811388300841898
24,gn_oldtudet-ud-test_Case=All,0.6550918726238282,0.6204014500173847,0.579636813857467,0.8514056226597732,0.6120263804781672,0.6280691586236891,0.6473529083524414,1.5811388300841898,0.5684445898244439,0.7071067811865476,19.360612937955587,1.5811388300841898,0.6123724356957945,1.080250335210641,0.9317204663115166,1.0492909250070273,0.673123289951838,1.112269237704099,2.7386127875258306,2.016640053995171,1.224744871391589,1.5651445538593645,0.795850644556878,0.7235832587812404,0.8115362120422527,0.7071067811865476,1.5811388300841898,2.5495097567963922,0.5663920903402518,1.5811388300841898,1.5811388300841898,1.5811388300841898
25,eu_bdt-ud-train_Case=All,0.4880543378819534,0.4376737402537214,0.3741095961411315,0.6941122570884811,0.37064309246914046,0.4011022666740094,0.42478714168250176,1.5255948231765961,0.3142616896104156,0.5592645240894408,19.344334956052936,1.5255948231765961,0.4053595901761843,0.9407277111867536,0.7764909012385249,0.9064756919478594,0.4140019542017795,0.9697040955227367,2.6442676106923817,1.890522089538447,1.1393480817146042,1.4615552465140578,0.6101157782381972,0.5191609997354381,0.6292117875901998,0.5592645240894408,1.5255948231765961,2.5052185366569097,0.3759238531788848,1.5255948231765961,1.5255948231765961,1.5255948231765961
26,eu_bdt-ud-test_Case=All,0.5356580925266575,0.4914722256220952,0.42668847510839514,0.7210328131157376,0.40875060321575574,0.4434052650632365,0.46717995966187764,1.5624731402650052,0.3886279098705517,0.6071202857114182,19.31788591573735,1.5624731402650052,0.4451297517216397,0.9591831546462547,0.7979336242232583,0.9265749194972658,0.4024614388845069,0.9521119257967481,2.625421388189854,1.8760883062838878,1.1383618794544386,1.4717083666243527,0.6434957278409058,0.5559881212866256,0.6597372377282946,0.6071202857114182,1.5624731402650052,2.4873232318104805,0.42930657138157685,1.5624731402650052,1.5624731402650052,1.5624731402650052
27,eu_bdt-ud-dev_Case=All,0.6106220973992987,0.5649096544872962,0.48708989065765457,0.6092716905990391,0.3172958779424146,0.3560848075688664,0.3732548341813532,1.6540550354272934,0.4132576964530444,0.6889388934884743,19.232734080790088,1.6540550354272934,0.4483170198782048,0.8430503301520975,0.6830397626023424,0.8119588179272094,0.3482079965982007,0.8763684227229647,2.5261717490835878,1.7811428261271924,1.1015332667240976,1.354194021427435,0.534849455721303,0.4516711933527792,0.5477929391030502,0.6889388934884743,1.6540550354272934,2.4127750922553823,0.42014030994681334,1.6540550354272934,1.6540550354272934,1.6540550354272934
