,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,sah_yktdt-ud-test_Case=Cmp,0.10112587531821468,0.16659862556700852,0.27216552697590873,1.1201926861291118,0.763760760418742,0.7754788325534144,0.8063799251291472,1.0,0.45175395145262554,0.0,19.8158185969358,1.0,0.6123724356957945,1.3773675690615153,1.202592211576206,1.3433656817130493,0.8812629433036954,1.4322808982279183,3.1622776601683795,2.3991720022888807,1.4142135623730951,1.9068172393492644,1.02044433321392,0.9208940422971585,1.04559825370004,0.0,1.0,2.9154759474226504,0.6170899448216606,1.0,1.0,1.0
1,ml_ufal-ud-test_Case=Cmp,1.359435279995599,1.3198639385658397,1.264074205845368,1.109450115259254,1.0812904720813927,1.0897588340041713,1.0899004506162202,2.23606797749979,1.2009066869446183,1.4142135623730951,18.93849694845572,2.23606797749979,1.1726039399558574,1.199521606958849,1.139206095201281,1.1821131653948536,1.062810214342561,1.192835756865606,2.449489742783178,1.8230726436800055,1.4142135623730951,1.508799145047658,1.1070003882992974,1.0950340760170698,1.106303004954431,1.4142135623730951,2.23606797749979,2.345207879911715,1.122853507809456,2.23606797749979,2.23606797749979,2.23606797749979
2,egy_ujaen-ud-test_Case=Cmp,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
3,mdf_jr-ud-test_Case=Cmp,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
4,myv_jr-ud-test_Case=Cmp,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
5,myv_jr-ud-train_Case=Cmp,11.932669643505482,11.881523986631427,11.803057625554885,11.077721313445673,11.361706782178718,11.364554173291156,11.34051312026767,12.84523257866513,11.646143269822181,12.0,13.241349377360804,12.84523257866513,11.59202311936963,10.864753322425488,11.011044592923223,10.892070994091286,11.325494269729319,10.93852954338144,9.626352718795767,10.252188919831617,11.224972160321824,10.45260096899137,11.147367986706561,11.221692045093345,11.133244431161852,12.0,12.84523257866513,10.124228365658293,11.568094052176445,12.84523257866513,12.84523257866513,12.84523257866513
6,kpv_lattice-ud-test_Case=Cmp,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
7,sjo_xdt-ud-test_Case=Cmp,9.842514480940515,9.799375240393687,9.733485539144791,9.224270539365076,9.41723635681751,9.418323401519002,9.4028553877993,10.63014581273465,9.636947042467325,9.899494936611665,14.988884770611412,10.63014581273465,9.55902714715258,9.093762029027205,9.187337238141623,9.107906050337403,9.26685834524984,8.902327143586028,7.681145747868609,7.930394784101355,9.273618495495704,8.838529974775133,9.291410506200506,9.343737066647343,9.274033109847894,9.899494936611665,10.63014581273465,8.455767262643882,9.544673907473216,10.63014581273465,10.63014581273465,10.63014581273465
8,koi_uh-ud-train_Case=Cmp,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
9,gu_gujtb-ud-test_Case=Cmp,0.10112587531821468,0.16659862556700852,0.27216552697590873,1.1201926861291118,0.763760760418742,0.7754788325534144,0.8063799251291472,1.0,0.45175395145262554,0.0,19.8158185969358,1.0,0.6123724356957945,1.3773675690615153,1.202592211576206,1.3433656817130493,0.8812629433036954,1.4322808982279183,3.1622776601683795,2.3991720022888807,1.4142135623730951,1.9068172393492644,1.02044433321392,0.9208940422971585,1.04559825370004,0.0,1.0,2.9154759474226504,0.6170899448216606,1.0,1.0,1.0
