,Treebank,mdf_jr-ud-test_Case=Prl,myv_jr-ud-test_Case=Prl,myv_jr-ud-train_Case=Prl,kpv_ikdp-ud-test_Case=Prl,kpv_lattice-ud-test_Case=Prl,koi_uh-ud-test_Case=Prl
0,hu_szeged-ud-dev_Case=All,0.37276422361803524,0.5847764680308165,0.5752102055693643,1.29172958692549,1.2072615375627271,0.3201992971410781
1,hu_szeged-ud-test_Case=All,0.411016107181716,0.6427331229576853,0.6274667814213387,1.2216165268919335,1.2611745416435411,0.2525381361380526
2,hu_szeged-ud-train_Case=All,0.3957589107273887,0.6259937467544582,0.6115949103868248,1.2334468765583195,1.2480286085734533,0.2554424522554568
3,fi_ood-ud-test_Case=All,0.33779404638264743,0.4753295742071198,0.48044222040368917,1.4885496183206106,1.0716851094589417,0.5188594036020282
4,ess_sli-ud-test_Case=All,40.290438623132964,40.10003766623335,40.12636128441201,41.43669871020132,39.73112759537539,40.66939881532551
5,hit_hittb-ud-test_Case=All,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
6,et_ewt-ud-train_Case=All,0.31806433904773346,0.5121236272012456,0.5114451344715851,1.3930450983353315,1.1276654350897228,0.4135739305083116
7,et_ewt-ud-test_Case=All,0.32761879088557705,0.479783082857207,0.4816238037794569,1.4619432297123496,1.0848235926109195,0.48805270012001417
8,et_ewt-ud-dev_Case=All,0.32507160321815004,0.5181733296283474,0.5171804001654078,1.3878741802897074,1.133495145631068,0.41099049492265494
9,ml_ufal-ud-test_Case=All,3.364438206364391,3.1905622545250547,3.2222561107534946,4.58257569495584,2.9261749776799064,3.7416573867739413
10,egy_ujaen-ud-test_Case=All,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
11,olo_kkpp-ud-test_Case=All,0.4421283776186325,0.6475777339343929,0.6345569444913811,1.3016200966614866,1.2367061691284356,0.385694607919935
12,olo_kkpp-ud-train_Case=All,0.5270462766947298,0.6229131828219189,0.6567507442420107,1.5811388300841898,1.14564392373896,0.7071067811865476
13,vep_vwt-ud-test_Case=All,0.42622372841814743,0.6584651766713931,0.6459099598730089,1.2092238098144703,1.2746459203332596,0.2494438257849294
14,fi_tdt-ud-train_Case=All,0.4555082821418634,0.44474138095516763,0.47118122121568257,1.734535185874498,0.9441862348908309,0.7724230274778555
15,fi_tdt-ud-test_Case=All,0.4687896712199118,0.4423268812783482,0.4705007301196074,1.7503098632872058,0.9387154299023769,0.7882942006460393
16,fi_tdt-ud-dev_Case=All,0.3283132289139154,0.5190817731302655,0.5147548824639034,1.3901779182917564,1.130805189013631,0.4151634935508502
17,tpn_tudet-ud-test_Case=All,0.6346477588219923,0.5582400419572608,0.6173672558476849,1.9002923751652299,0.961046882889233,0.97182531580755
18,fi_pud-ud-test_Case=All,0.398222146766692,0.4486160565154359,0.46503614175942254,1.6361461644880222,0.9913210957162717,0.672122791120522
19,et_edt-ud-dev_Case=All,0.33677811675030045,0.49966852000999223,0.4988704046695012,1.4444051062310876,1.1006582030434977,0.47461381660835733
20,et_edt-ud-train_Case=All,0.3428000924723193,0.4812603247701127,0.4841326029319221,1.487667600355589,1.0740451775884272,0.5196223649859801
21,et_edt-ud-test_Case=All,0.368545766407061,0.46931207112199785,0.4769705234771913,1.5561603904098478,1.03808160640197,0.5933548207347986
22,wbp_ufal-ud-test_Case=All,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
23,arr_tudet-ud-test_Case=All,0.33333333333333326,0.398565134785604,0.39639373314337123,1.5811388300841898,0.9013878188659973,0.7071067811865476
24,gn_oldtudet-ud-test_Case=All,0.565194165260439,0.6555055301063447,0.6567507442420107,1.5811388300841898,1.14564392373896,0.7071067811865476
25,eu_bdt-ud-train_Case=All,0.22977812655319774,0.3398665527701866,0.36162055974111157,1.5255948231765961,0.9663994175794761,0.5592645240894408
26,eu_bdt-ud-test_Case=All,0.28097789357145053,0.3467740450091543,0.3816600345481031,1.5624731402650052,0.9578406327181732,0.6071202857114182
27,eu_bdt-ud-dev_Case=All,0.2960148424473193,0.29198498230569014,0.33704816572935675,1.6540550354272934,0.8833912169613,0.6889388934884743
28,fi_ftb-ud-dev_Case=All,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
29,fi_ftb-ud-train_Case=All,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
30,fi_ftb-ud-test_Case=All,1.5229722402080887,1.7831678272108882,1.7493866919943548,0.0,2.358495283014151,1.0
31,eme_tudet-ud-test_Case=All,0.38864852241009407,0.6035162847825178,0.6073469960719414,1.3166487815058465,1.2134803674044852,0.3812200410828154
32,aqz_tudet-ud-test_Case=All,1.2165271355810103,1.0171655576182954,1.0669631433661526,2.634059909139933,0.8823544541260328,1.681416216713506
33,gu_gujtb-ud-test_Case=All,0.5651941652604391,0.8244316223920575,0.8006241061929585,1.0,1.4361406616345072,0.0
