,Treebank,hu_szeged-ud-dev_Case=Ela,hu_szeged-ud-test_Case=Ela,hu_szeged-ud-train_Case=Ela,fi_ood-ud-test_Case=Ela,et_ewt-ud-train_Case=Ela,et_ewt-ud-test_Case=Ela,et_ewt-ud-dev_Case=Ela,egy_ujaen-ud-test_Case=Ela,olo_kkpp-ud-test_Case=Ela,olo_kkpp-ud-train_Case=Ela,mdf_jr-ud-test_Case=Ela,mdf_jr-ud-train_Case=Ela,vep_vwt-ud-test_Case=Ela,fi_tdt-ud-train_Case=Ela,fi_tdt-ud-test_Case=Ela,fi_tdt-ud-dev_Case=Ela,myv_jr-ud-test_Case=Ela,myv_jr-ud-train_Case=Ela,kpv_ikdp-ud-test_Case=Ela,kpv_lattice-ud-test_Case=Ela,kpv_lattice-ud-train_Case=Ela,fi_pud-ud-test_Case=Ela,et_edt-ud-dev_Case=Ela,et_edt-ud-train_Case=Ela,et_edt-ud-test_Case=Ela,wbp_ufal-ud-test_Case=Ela,koi_uh-ud-train_Case=Ela,koi_uh-ud-test_Case=Ela,krl_kkpp-ud-test_Case=Ela,fi_ftb-ud-dev_Case=Ela,fi_ftb-ud-train_Case=Ela,fi_ftb-ud-test_Case=Ela
0,fi_ood-ud-test_Case=Par,9.885417793116108,9.824811150971227,9.737942539607031,8.998458448520466,9.287951859774246,9.289105960199917,9.267678762097876,10.881208844195129,9.577216552715171,9.961042212637476,12.671392499022403,10.881208844195129,9.485082430508342,8.804559774636202,8.952335256780714,8.823222461626566,9.208062802903855,8.793490426552639,7.303364620893914,8.054144726188538,9.112849061237716,8.408925438521248,9.095996727745623,9.177074360830535,9.07140030087072,9.961042212637476,10.881208844195129,7.891546241981621,9.439237941558615,10.881208844195129,10.881208844195129,10.881208844195129
1,sah_yktdt-ud-test_Case=Par,5.48171007638837,5.435784681353816,5.366011002045567,4.814770740419493,5.026960698688501,5.028606632171353,5.012064067633203,6.334035048845246,5.2635571635164595,5.542562584220407,16.425183915763824,6.334035048845246,5.186038950875707,4.697415871084885,4.787089724179373,4.713100798583644,4.957323445952393,4.6604720790924175,3.922584182228173,4.24140776276938,4.931531202375181,4.456368471988797,4.896334788489608,4.949128364520409,4.878776987865889,5.542562584220407,6.334035048845246,4.268489194082608,5.139338478831688,6.334035048845246,6.334035048845246,6.334035048845246
2,sms_giellagas-ud-test_Case=Par,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
3,et_ewt-ud-train_Case=Par,48.22459144873993,48.17092614618204,48.085702836528476,47.38187838150884,47.65899365889192,47.66218195706018,47.640723120528584,49.174596926907114,47.946064930313305,48.29837284690319,34.45362894601428,49.174596926907114,47.85149927561081,47.19283786710062,47.33317069123745,47.2148713026231,47.57663980272325,47.15660582272329,45.67760615457226,46.39879221826918,47.437586957951076,46.79357733371079,47.47769205695883,47.55391473476678,47.45386207731047,48.29837284690319,49.174596926907114,46.15422419990624,47.808855674267775,49.174596926907114,49.174596926907114,49.174596926907114
4,et_ewt-ud-test_Case=Par,43.146883543616866,43.09423572598578,43.010121865555945,42.316430769869235,42.58897676713949,42.59439654253524,42.57241585482936,44.08588319352249,42.87070092889122,43.21959645815241,29.99538283952633,44.08588319352249,42.780567306408784,42.130232448162815,42.26910743558829,42.15187752114694,42.50754959919163,42.09287956990759,40.64290588414286,41.34870190047116,42.37100351724245,41.738420978509644,42.41033706897795,42.4854599637766,42.387415422764086,43.21959645815241,44.08588319352249,41.107840744037134,42.73805899226815,44.08588319352249,44.08588319352249,44.08588319352249
5,et_ewt-ud-dev_Case=Par,30.71704711067481,30.664507835873163,30.579450685596107,29.88168754966382,30.155109073363146,30.160787316608122,30.138226917022354,31.663385794952504,30.439210078516847,30.79074536285213,19.114654064355964,31.663385794952504,30.34913507828518,29.695373172984635,29.83481570292238,29.717249247667876,30.07529043855563,29.660483571821377,28.21264491913747,28.917572966910047,29.94277876216568,29.303684955723224,29.975715699564653,30.051382900872962,29.952642591775827,30.79074536285213,31.663385794952504,28.684839201222655,30.30654714743994,31.663385794952504,31.663385794952504,31.663385794952504
6,olo_kkpp-ud-test_Case=Par,138.77245407582313,138.71089888465056,138.6264059379757,137.88573671174362,138.18354125801994,138.18097075127446,138.15934672432888,139.7390425042336,138.4681991537073,138.84523758487362,123.06096050332128,139.7390425042336,138.3704267536962,137.68993061798324,137.83964067178695,137.71051057146124,138.09478187548572,137.66873283356685,136.1004530974579,136.88019746745326,137.95651488784426,137.2710286199878,137.9877042494312,138.0693963420748,137.9627137774017,138.84523758487362,139.7390425042336,136.62540027388758,138.3250548526911,139.7390425042336,139.7390425042336,139.7390425042336
7,olo_kkpp-ud-train_Case=Par,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
8,vep_vwt-ud-test_Case=Par,1.0827689526491961,1.146066921150376,1.2450962012087863,2.068522117325686,1.731320857985841,1.7364217584408124,1.7642602345031582,0.0,1.4021363680319483,1.0,20.728402414722332,0.0,1.541103500742244,2.3139522010695543,2.1435170928508476,2.2829522933712147,1.8503197558178164,2.383275057562597,4.123105625617661,3.336825538583822,2.23606797749979,2.8276189821937745,1.96396624581025,1.8700246112386445,1.9906393640009086,1.0,0.0,3.8078865529319543,1.555892027102138,0.0,0.0,0.0
9,fi_tdt-ud-train_Case=Par,17.725318351501492,17.666748479719015,17.580062698044927,16.83785907561243,17.12917889617888,17.132614015455406,17.109441405169406,18.711198078741774,17.42258490155565,17.800626985468384,11.02598513403933,18.711198078741774,17.332263997421897,16.6368197436176,16.786157274195403,16.657914894469876,17.050737005077714,16.625831686383044,15.099222849246724,15.857995911451106,16.92972854506712,16.224789012155913,16.9342210386637,17.015569286137463,16.910177630343025,17.800626985468384,18.711198078741774,15.644353291538568,17.28854059719716,18.711198078741774,18.711198078741774,18.711198078741774
