,Treebank,hu_szeged-ud-dev_Case=Ter,hu_szeged-ud-test_Case=Ter,hu_szeged-ud-train_Case=Ter,et_ewt-ud-train_Case=Ter,et_ewt-ud-test_Case=Ter,et_ewt-ud-dev_Case=Ter,olo_kkpp-ud-test_Case=Ter,vep_vwt-ud-test_Case=Ter,kpv_ikdp-ud-test_Case=Ter,kpv_lattice-ud-test_Case=Ter,et_edt-ud-dev_Case=Ter,et_edt-ud-train_Case=Ter,et_edt-ud-test_Case=Ter,ab_abnc-ud-test_Case=Ter,gu_gujtb-ud-test_Case=Ter
0,fi_ood-ud-test_Case=Abe,5.351819812796576,5.734883511361751,5.624537017983495,5.3342186765156985,5.49368324128317,5.564969801255788,4.988876515698588,5.734883511361751,4.988876515698588,4.0175352604751335,5.5927640460598145,5.533005837810045,5.5205467105959745,5.734883511361751,5.734883511361751
1,sms_giellagas-ud-test_Case=Abe,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
2,sms_giellagas-ud-train_Case=Abe,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
3,et_ewt-ud-train_Case=Abe,3.4456511674500745,3.8273392947447844,3.7158783978453456,3.400168396523406,3.603860678686569,3.628583926987598,3.0831264869025987,3.8273392947447844,3.159408079123499,2.3113640189545896,3.6741439089030576,3.60872404927141,3.587508817207849,3.8273392947447844,3.8273392947447844
4,et_ewt-ud-test_Case=Abe,9.422851132050752,9.797958971132713,9.690882026133867,9.38251920683708,9.589490775496547,9.595832428716125,8.86942313043338,9.797958971132713,9.018499505645789,7.971036003305117,9.647398163683622,9.585212022880356,9.561639266829035,9.797958971132713,9.797958971132713
5,et_ewt-ud-dev_Case=Abe,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
6,gub_tudet-ud-test_Case=Abe,1.1758894715842625,1.4142135623730951,1.3320306135954818,1.1683321445547923,1.2747548783981961,1.2961481396815722,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.9059520091609048,1.306885704021127,1.270068837736157,1.2664151205606995,1.4142135623730951,1.4142135623730951
7,olo_kkpp-ud-test_Case=Abe,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
8,olo_kkpp-ud-train_Case=Abe,1.469861839480328,1.0,1.1288514320120056,1.4713938969562161,1.2747548783981961,1.2165525060596438,2.23606797749979,1.0,2.23606797749979,3.431546328418375,1.1658100334413286,1.2325679372360732,1.2567485880964147,1.0,1.0
9,mdf_jr-ud-test_Case=Abe,0.5719794522770556,0.7071067811865476,0.6319062870042959,0.33911649915626346,0.6123724356957945,0.42426406871192857,1.224744871391589,0.7071067811865476,1.224744871391589,2.067730689447161,0.5486105168411836,0.4858520339226648,0.4206875197722034,0.7071067811865476,0.7071067811865476
10,fi_tdt-ud-train_Case=Abe,10.74486670433036,11.136152337719203,11.024436241570108,10.733307453384949,10.903618155864084,10.963297354760059,10.320556617202818,11.136152337719203,10.320556617202818,9.2429571153299,10.99246297392167,10.932527961316747,10.919690809083646,11.136152337719203,11.136152337719203
11,fi_tdt-ud-test_Case=Abe,7.741981116286597,8.12403840463596,8.014526741417043,7.73724757261909,7.913595895672207,7.9548727205405365,7.3484692283495345,8.12403840463596,7.3484692283495345,6.329393690535921,7.983182702239019,7.925510841692125,7.913797918919032,8.12403840463596,8.12403840463596
12,fi_tdt-ud-dev_Case=Abe,2.102320880936056,2.449489742783178,2.3444674827725334,2.097220382633483,2.2638462845343543,2.2978250586152114,2.0,2.449489742783178,2.0,1.7222039352404879,2.3166495142893253,2.26109165631619,2.25465785748808,2.449489742783178,2.449489742783178
13,myv_jr-ud-test_Case=Abe,0.46719546759174757,0.692820323027551,0.5952357142809525,0.40620192023179813,0.4527692569068709,0.5656854249492381,1.131370849898476,0.692820323027551,1.131370849898476,1.9852517446903095,0.5640769464482058,0.5175250082284636,0.518818958060813,0.692820323027551,0.692820323027551
14,myv_jr-ud-train_Case=Abe,0.542476428274129,0.7284313590846835,0.6419195102163291,0.28517806825253045,0.5463235193135126,0.4589250972631146,1.178030178747903,0.7284313590846835,1.178030178747903,1.9999999999999998,0.5641779041595472,0.49444215327232355,0.436083284938314,0.7284313590846835,0.7284313590846835
15,kpv_ikdp-ud-test_Case=Abe,0.5211573066470477,0.0,0.15590239111558088,0.51478150704935,0.3535533905932738,0.282842712474619,1.4142135623730951,0.0,1.4142135623730951,2.4907993963089563,0.18311646218632124,0.25719503542143074,0.30267496697538676,0.0,0.0
