,Treebank,hu_szeged-ud-dev_Case=Abs,hu_szeged-ud-test_Case=Abs,hu_szeged-ud-train_Case=Abs,ess_sli-ud-test_Case=Abs,hit_hittb-ud-test_Case=Abs,mr_ufal-ud-dev_Case=Abs,mr_ufal-ud-test_Case=Abs,mr_ufal-ud-train_Case=Abs,wbp_ufal-ud-test_Case=Abs,nhi_itml-ud-test_Case=Abs,azz_itml-ud-test_Case=Abs,eu_bdt-ud-train_Case=Abs,eu_bdt-ud-test_Case=Abs,eu_bdt-ud-dev_Case=Abs,gu_gujtb-ud-test_Case=Abs
0,hu_szeged-ud-dev_Case=Ess,1.468882266269345,1.599829168113169,1.5727408133005762,2.49284690951645,2.49284690951645,2.49284690951645,2.49284690951645,85.21024418628146,2.49284690951645,19.727397040753434,5.625561196494996,38.6573636488837,38.56907650697816,29.963857575828868,2.49284690951645
1,hu_szeged-ud-test_Case=Ess,0.892418017162009,1.0111169054316638,0.9877306486687181,1.9322525714823102,1.9322525714823102,1.9322525714823102,1.9322525714823102,85.58699433909337,1.9322525714823102,20.11098268835608,5.9617521660069785,39.06301920298137,38.97413114354076,30.366158982363167,1.9322525714823102
2,hu_szeged-ud-train_Case=Ess,0.5280115575615041,0.6288785523302068,0.6036438120281048,1.5829800566512728,1.5829800566512728,1.5829800566512728,1.5829800566512728,85.82673543212152,1.5829800566512728,20.349563801459166,6.1966439482379165,39.31874921814567,39.229911923465416,30.62083270981961,1.5829800566512728
3,fi_ood-ud-test_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
4,sms_giellagas-ud-test_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
5,et_ewt-ud-train_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
6,et_ewt-ud-test_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
7,et_ewt-ud-dev_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
8,egy_ujaen-ud-test_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
9,olo_kkpp-ud-test_Case=Ess,1.2824305436059895,1.0796668344321692,1.1213369028548654,0.0,0.0,0.0,0.0,87.14929718592113,0.0,21.703103265616754,7.607222967012422,40.741182744764195,40.65127036035156,32.04328476137671,0.0
