,Treebank,hu_szeged-ud-dev_Case=Tra,hu_szeged-ud-test_Case=Tra,hu_szeged-ud-train_Case=Tra,fi_ood-ud-test_Case=Tra,et_ewt-ud-train_Case=Tra,et_ewt-ud-test_Case=Tra,et_ewt-ud-dev_Case=Tra,gub_tudet-ud-test_Case=Tra,olo_kkpp-ud-test_Case=Tra,mdf_jr-ud-test_Case=Tra,vep_vwt-ud-test_Case=Tra,fi_tdt-ud-train_Case=Tra,fi_tdt-ud-test_Case=Tra,fi_tdt-ud-dev_Case=Tra,myv_jr-ud-test_Case=Tra,myv_jr-ud-train_Case=Tra,kpv_ikdp-ud-test_Case=Tra,kpv_lattice-ud-test_Case=Tra,tpn_tudet-ud-test_Case=Tra,fi_pud-ud-test_Case=Tra,et_edt-ud-dev_Case=Tra,et_edt-ud-train_Case=Tra,et_edt-ud-test_Case=Tra,krl_kkpp-ud-test_Case=Tra,fi_ftb-ud-dev_Case=Tra,fi_ftb-ud-train_Case=Tra,fi_ftb-ud-test_Case=Tra,eme_tudet-ud-test_Case=Tra,aqz_tudet-ud-test_Case=Tra
0,fi_ood-ud-test_Case=Par,9.49769652865792,9.809908492799764,9.852073928268117,7.898099573499795,7.61844058959514,7.574382058016471,7.093353516611677,10.881208844195129,9.162311752959676,7.74121325520636,8.392410443057956,7.269952283481984,6.224665776050101,6.978276222105959,6.641248807535545,6.105020815640022,10.881208844195129,10.881208844195129,9.56682676067785,5.060320515760208,7.125193017949582,7.329881720484996,7.85277189107758,9.632798847728564,10.881208844195129,10.881208844195129,10.881208844195129,8.606711507948548,10.881208844195129
1,sah_yktdt-ud-test_Case=Par,5.183025178406912,5.418640665948118,5.452925820144632,4.194543763517862,4.227147443631944,4.180811365449221,4.453895766629479,6.334035048845246,4.953827627528566,4.239840798897997,4.68187996428785,3.993209402152303,3.96185958369889,3.962221599052733,4.291371315628028,8.46640419540669,6.334035048845246,6.334035048845246,5.214598636517248,6.092618484691126,4.120920221391622,4.1041409896173695,4.245525016740652,5.300267871171498,6.334035048845246,6.334035048845246,6.334035048845246,4.273172123844299,6.334035048845246
2,sms_giellagas-ud-test_Case=Par,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
3,et_ewt-ud-train_Case=Par,47.85711661262933,48.15294860249223,48.19363277515651,46.27693594322958,45.91020031679086,45.874443844957206,45.13657570465608,49.174596926907114,47.53413250079444,46.03238975322887,46.602949053410796,45.61063030970144,44.49353452050919,45.29587289468136,44.65685001530874,39.91620512903719,49.174596926907114,49.174596926907114,47.918606026718514,41.73671763422772,45.39804657078423,45.6392894001342,46.202681842077546,47.99299352897391,49.174596926907114,49.174596926907114,49.174596926907114,46.912540893964206,49.174596926907114
4,et_ewt-ud-test_Case=Par,42.78496913397291,43.07593978291105,43.116123765151436,41.22361337609334,40.86992064852214,40.8318327575516,40.11518835908025,44.08588319352249,42.462090317584824,40.99275005997066,41.553223221680454,40.57199132077782,39.47687955508861,40.264325101760704,39.642525956894254,35.05761937012092,44.08588319352249,44.08588319352249,42.84418468820093,36.78725239887007,40.36386534858286,40.60037323758121,41.15375019775375,42.915133655774625,44.08588319352249,44.08588319352249,44.08588319352249,41.837163561212485,44.08588319352249
5,et_ewt-ud-dev_Case=Par,30.353768299833877,30.646288519166557,30.686681149971236,28.791750329551675,28.44432262853026,28.40461302000657,27.709875270379694,31.663385794952504,30.030063168057957,28.5668295405703,29.135373689039927,28.14298875251227,27.05621257776584,27.837622024878492,27.24372245533162,22.925749715112918,31.663385794952504,31.663385794952504,30.413739120865433,24.476092231177162,27.940670614360087,28.17349020033468,28.722956411188928,30.484213684309086,31.663385794952504,31.663385794952504,31.663385794952504,29.410712334113907,31.663385794952504
6,olo_kkpp-ud-test_Case=Par,138.3847670446426,138.69646114206856,138.73810723806204,136.72935155515955,136.34775991065294,136.31828002651645,135.51842010405818,139.7390425042336,138.04302789717562,136.47859264368168,137.0766209096212,136.02814212896965,134.83171628358193,135.69295928676624,135.0243932660299,129.7529961118432,139.7390425042336,139.7390425042336,138.4548199060583,131.78701825983538,135.80187500987734,136.0637823390641,136.6582103126554,138.5253909960816,139.7390425042336,139.7390425042336,139.7390425042336,137.4598850574232,139.7390425042336
7,olo_kkpp-ud-train_Case=Par,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
8,vep_vwt-ud-test_Case=Par,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
9,fi_tdt-ud-train_Case=Par,17.34155255620226,17.650199781629418,17.692233538472475,15.709519987136106,15.370114100578837,15.327300191248998,14.667232635464378,18.711198078741774,17.001674778295374,15.498599265929375,16.119489161629247,15.033899943472017,13.895579911448982,14.713159981164507,14.178827340258023,10.481802074754219,18.711198078741774,18.711198078741774,17.406330159980296,11.472635923359599,14.842236730667665,15.077292985342671,15.642512681218712,17.47441686849413,18.711198078741774,18.711198078741774,18.711198078741774,16.424816513390628,18.711198078741774
10,fi_tdt-ud-test_Case=Par,17.2992962284597,17.609970660585063,17.65190641262297,15.675804246142429,15.330582080885758,15.293906749861836,14.629604830616582,18.668674296799974,16.96718958605047,15.4576243323481,16.081647925508133,15.00022701556969,13.861192388747437,14.679461842996833,14.141968313095425,10.457121974998666,18.668674296799974,18.668674296799974,17.366816710638073,11.455341747213593,14.807827224391769,15.04316461199008,15.60672202092172,17.437412383071173,18.668674296799974,18.668674296799974,18.668674296799974,16.383815184504492,18.668674296799974
11,fi_tdt-ud-dev_Case=Par,15.726820809845895,16.03801968352925,16.080355559496606,14.083757327078246,13.73880300544166,13.697066936769685,13.039950883689972,17.107076434426677,15.387605768975147,13.869147701050027,14.49642873799573,13.403583757901135,12.261450774548797,13.082702581269121,12.553168856797235,9.071745064503244,17.107076434426677,17.107076434426677,15.793021569695822,9.904723380109258,13.21166153887049,13.446291307870837,14.013745786257049,15.861988570707872,17.107076434426677,17.107076434426677,17.107076434426677,14.817054290282591,17.107076434426677
12,ru_taiga-ud-train_Case=Par,45.308318772605105,45.611128028146815,45.652846570613754,43.71007605928185,43.33289978851672,43.305747368011566,42.54987881886387,46.65833258915282,44.997052057635415,43.44141169437292,44.02272140611028,43.033771053199224,41.91905414715026,42.71883893553289,42.029702208897405,37.17310855981781,46.65833258915282,46.65833258915282,45.37664025465562,39.11056588233368,42.82781786959352,43.07210668259091,43.64166908143848,45.462506597996104,46.65833258915282,46.65833258915282,46.65833258915282,44.50865084452685,46.65833258915282
13,ru_taiga-ud-dev_Case=Par,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
14,ru_taiga-ud-test_Case=Par,1.5309310892394863,1.1726039399558574,1.1235657524150513,3.451894652855358,4.0984566532751705,4.100771455544949,5.3378073681990434,0.0,1.932535608352669,3.9567979478361033,3.605551275463989,4.293306195252593,5.606948352043668,4.688197948039311,5.756060406646084,12.167168939404103,0.0,0.0,1.4281039179389805,9.375984796760866,4.6850033295982945,4.346730359605627,3.641976368707614,1.3562839573037448,0.0,0.0,0.0,2.453568829277059,0.0
