,Treebank,et_ewt-ud-train_Case=Add,et_ewt-ud-test_Case=Add,et_ewt-ud-dev_Case=Add,et_edt-ud-dev_Case=Add,et_edt-ud-train_Case=Add,et_edt-ud-test_Case=Add
0,sah_yktdt-ud-test_Case=Cmp,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
1,ml_ufal-ud-test_Case=Cmp,1.344542244619549,1.3491586029857678,1.339614833164581,1.2889229802356663,1.2707214779759797,1.2473141341723273
2,egy_ujaen-ud-test_Case=Cmp,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
3,mdf_jr-ud-test_Case=Cmp,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
4,myv_jr-ud-test_Case=Cmp,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
5,myv_jr-ud-train_Case=Cmp,11.90671722431031,11.911130234220362,11.900285295885002,11.814937622366365,11.786602739088284,11.745918583070328
6,kpv_lattice-ud-test_Case=Cmp,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
7,sjo_xdt-ud-test_Case=Cmp,9.827538914717858,9.83206712774601,9.821468045455386,9.763702877369376,9.743766687841397,9.714803866827557
8,koi_uh-ud-train_Case=Cmp,1.1031249959354035,1.0971739059265513,1.1131093143438395,1.1993603737502958,1.2279528687939976,1.2709256503688648
9,gu_gujtb-ud-test_Case=Cmp,0.11108241135314532,0.10958904109589036,0.12957670877434005,0.2233693746936237,0.24901480953538424,0.29244192421024817
